accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.877148283,-0.010475403,-0.298778128,43.76925231,-11.05543503,-4.670729497,0,0,0.955061575
-0.973599314,0.211358104,-0.353999157,19.88711146,51.03435693,-0.121453771,0,0,0
-1.064792681,0.062353122,-0.653846771,-43.04131797,-56.9201108,2.236591301,0,0,0.209445849
-0.971828782,0.114986576,-0.391294354,10.28209983,-16.4936668,13.40292083,0,0,0.680632465
-0.975400789,0.059591955,-0.533001573,-4.738346705,18.14629078,9.479318182,0.108285186,0.195933387,0.113480818
-0.971482592,-0.057437025,-0.479109905,43.16219169,-6.070980827,15.85414256,0.079435145,0.251140296,0.296366937
-1.011598418,-0.060004027,-0.521146085,39.0165691,3.705607501,21.04312204,0.143459331,0.201286887,0.276119278
-0.657232392,0.010381084,-1.151468081,54.97448193,-57.96716973,38.4247539,0,0,0
-0.752104275,0.136016362,-0.508156283,2.974235215,137.8398835,2.64687893,0,0,0
-0.91997861,0.041053384,-0.427662863,-5.531725148,-22.4522875,-4.714688856,0.185802236,0.27648111,0.068988438
-0.520664377,0.020763055,-1.215245707,21.62129222,-30.986483,40.5342717,0.136404,0.192751334,0
-0.531231455,0.520706899,-1.837489465,-34.90595754,-4.607592236,-46.30130247,0,0,0
-1.063031353,0.167051421,-0.438740571,0.181772989,-46.50518227,-0.303456947,0,0,0
-0.830701308,0.226282663,-0.649855202,-56.70564801,-12.79530468,-1.526940223,0.458475348,0.372214337,0
-1.292537798,0.311695956,-1.061741916,102.9507673,-100.4578353,28.08333484,0,0,0
-0.80917481,0.010025529,-0.637888708,-36.62632298,62.32213385,-14.33276126,0,0,0.585751723
-0.331278432,-0.201696297,-0.82766052,-0.89208662,-46.64702466,-4.549656724,0.301768866,0.253081361,0
-0.580041482,0.24441508,-0.536925603,-1.891788385,97.2463911,-35.01592786,0,0,0
-0.968256335,-0.009639187,-0.50660429,-12.50743927,-15.97622175,-2.970214426,0.205148625,0.25955629,0.135238575
-1.063986913,0.030663264,-0.80820031,12.40640359,-112.6439191,2.118014452,0.226999957,0.283968126,0
-1.131438895,-0.04887519,-0.582185055,10.12172845,72.96492719,16.09246564,0,0.051257865,0.553676506
-0.764339644,0.104591105,-0.849021186,-12.2553659,-63.32362829,-2.423705212,0.366976195,0.436888695,0
-0.888035372,-0.05000632,-0.621305339,28.6591108,-41.82653765,77.47838663,0,0,0.432354839
-1.232020203,0.164267497,-0.9405014,-61.8651592,-179.2392036,2.932949097,0,0,0
-1.04628015,0.057552843,-0.464145333,22.92137744,-21.51822267,17.30665944,0.134774999,0.249720796,0.228102772
-1.273119705,0.269185607,-0.422181567,-80.78824514,49.14520567,12.15764443,0,0,0
-0.886286273,0.123301221,-0.388963555,9.587406078,-29.07407492,-3.151269365,0.047551193,0.13604194,0.668645147
-0.592043276,0.262665592,-2.098224733,35.02414255,40.05933313,-6.960711009,0,0,0
-1.021140963,0.019020563,-0.429695115,26.47012027,-16.87117894,3.366415203,0.078655736,0.041260497,0.497402441
-0.881136541,0.524331433,-0.840709862,29.85468098,-87.80967348,-4.407416783,0,0,0
-0.93196713,0.154841686,-0.687566856,6.462283259,12.84836374,-34.09502339,0.155526091,0.132044955,0
-0.723516892,-0.130013129,-0.761456356,57.52770949,-76.33960676,-2.09123598,0,0,0
-0.742930104,-0.039734764,-0.499121819,9.895583987,0.482186061,10.68590291,0.33009514,0.245525203,0
-0.695120028,-0.212095743,-0.959291956,42.56780307,-94.15874745,45.75764249,0,0,0
-0.939874309,0.058488699,-0.704816595,-51.0967522,63.0384328,-12.70468631,0.198424685,0.120045746,0
-0.990722266,0.375160483,-0.761312615,-20.02162244,-152.7944608,0.231918983,0,0,0
-1.03517663,-0.093787756,-0.692094058,70.84986679,8.151241949,14.14250801,0.307687562,0.251956209,0
-0.747623736,-0.193515215,-0.971145475,-49.19608181,-45.17541477,-37.60766319,0,0,0
-0.918333933,0,-0.893951329,-151.4112918,184.7984745,-72.62741031,0,0,0
-0.982166516,-0.405863496,-0.911998616,39.68515875,-4.305143209,12.39326957,0,0,0
-1.130120671,0.610903136,-0.530280223,-39.51979396,86.62286973,-139.0993898,0.281628362,0.396626874,0
-0.95715961,0.486091396,-3.674316152,144.1166809,71.04153717,88.31400547,0,0,0
-1.227916808,0.23603611,-0.143359174,-84.22403405,38.24016895,-24.09935881,0,0,0.351934407
-0.598849595,0.029291905,-1.195461808,2.879093062,-4.794457103,3.190904512,0.134264251,0.191981731,0
-0.556014642,0.093842582,-0.419419761,16.5270048,-70.9836808,8.28805443,0.114968362,0.103012124,0.532329644
-0.854716453,0.165399155,-0.58308432,13.66860883,-7.1836287,13.11173139,0,0,0
-0.67135678,0,-0.662524505,4.91267963,74.99558298,-35.49124513,0.213443974,0,0
-1.020489183,0.091027333,-1.219753184,-5.502833205,183.6779428,-44.00407465,0,0,0
-0.769589663,0,-0.828743055,-3.235955002,75.84869523,-1.045347664,0.216886813,0.048844728,0
-1.086243982,-0.09076987,-1.143657697,66.09200696,-141.5307691,64.69993096,0,0,0
-0.900152113,0.315764652,-0.373405039,21.03037866,35.24903343,7.569689699,0,0,0
-0.907168171,-0.009742985,0.121394151,-39.88005839,-15.21120563,-13.65501421,0,0,0.857281799
-0.375905866,0.082415511,-1.608638403,19.06859718,-10.52791086,-8.603539718,0,0,0
-0.880410253,0.085982907,-0.593683427,-15.47607672,71.04915742,11.92725943,0,0,0
-0.871737762,0.092518174,-0.541565593,67.10690137,80.86324001,20.48755207,0.136284373,0.213914392,0.066632683
-0.848191078,0.124310828,-1.136184129,-32.80062368,-151.7833409,19.16270752,0.12904259,0.241300359,0
-0.617806742,0.18031131,-1.052314801,-22.93948175,3.786700896,-38.25949674,0,0,0
