accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.97,0.39,-0.28,73.85,107.24,18.07,0,0,0
-1.02,0.26,-0.19,-6.9,-25.82,18.31,0,0,0.92
-0.98,-0.05,-0.35,-19.65,-15.38,3.78,0,0.05,0.69
-0.9,0,-0.59,12.21,-23.25,7.2,0.18,0.31,0
-0.84,-0.03,-0.77,17.46,-56.03,9.95,0,0,0
-1.1,0.08,-0.85,-54.02,203.25,-79.35,0,0,0
-0.96,0.04,-0.19,-5.07,-32.84,23.5,0,0,0.62
-0.95,-0.01,-0.51,10.5,-15.08,6.77,0.25,0.11,0
-0.88,0,-0.74,-8.12,-28.38,-4.58,0,0,0
-1.35,0.11,-0.83,88.56,235.66,-18.62,0,0,0
-1.06,0.1,-0.25,15.99,-28.87,30.27,0,0,0.93
-0.94,0.13,-0.32,4.58,-9.95,20.14,0,0,0.79
-1.03,0,-0.55,2.2,-19.9,-3.3,0.15,0.35,0
-0.88,0.11,-0.77,20.14,-50.48,8.18,0,0,0
-1.15,0.05,0.2,-94.85,3.3,-29.54,0,0,0.21
-0.99,0,-0.36,10.99,-17.15,16.3,0,0,0.89
-0.93,-0.01,-0.46,-1.71,-9.89,1.4,0.11,0.3,0
-0.93,0.03,-0.62,16.36,-33.87,-4.64,0,0.22,0
-0.57,-0.14,-0.66,-76.23,53.34,59.33,0,0,0
-1.05,0.09,-0.2,30.64,-36.44,31.56,0,0,0.8
-1.02,0,-0.36,15.38,-16.85,4.33,0.05,0.08,0.65
-1.01,0.08,-0.59,16.36,-28.99,1.89,0.31,0.31,0
-1.29,0.07,-0.77,29.36,234.68,-64.7,0,0,0
-1.04,0.04,-0.25,-18.25,-28.63,10.31,0,0,0.87
-1.02,-0.12,-0.45,22.46,-12.39,5.19,0.09,0.15,0.27
-0.98,-0.03,-0.67,-5.25,-29.97,-9.4,0.2,0.26,0
-1.24,0.38,-0.91,130.19,218.87,21.91,0,0,0
-1.07,0.07,-0.54,21.97,8,8.42,0,0,0.56
-0.95,0.07,-0.48,23.86,-17.27,-10.38,0.12,0.29,0
-0.87,0.58,-0.41,146.06,104.43,-0.06,0,0,0
-0.99,0.21,-0.28,-14.47,-13.92,25.21,0,0,0.82
-1.01,-0.05,-0.43,34.12,-17.33,12.51,0.15,0.16,0.29
-0.98,0.14,-0.54,19.96,-37.23,8.67,0.29,0.22,0
-0.74,0.34,-0.34,-13.98,141.78,-111.15,0,0,0
-1.01,0.11,-0.12,-36.68,-17.58,-0.67,0,0,0.72
-1.04,0.02,-0.4,8.91,-21.18,12.94,0,0.11,0.52
-0.95,-0.02,-0.67,0.43,-42.18,-0.06,0,0.24,0
-0.79,-0.13,-0.98,48.03,-106.45,56.21,0,0,0
