accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.667426265,-0.142508279,-0.432878703,-38.08427478,4.37914539,18.18750016,0,0,0
-0.779472306,0.214731362,-0.771235597,-0.059118066,102.6858364,-56.72111888,0.466422762,0.116875501,0
-0.759104152,0.041821288,-0.973814277,110.4762486,23.75006342,143.3148137,0.343254191,0.130411866,0
-0.865616971,0.569014437,-1.25700218,-78.05993611,1.052331609,-104.9717325,0,0,0
-0.721555848,-0.038044361,-1.136141205,34.98984807,-0.817811181,15.63645669,0.311722058,0,0
-1.165577998,-0.058102398,-0.763379883,-26.55163301,-40.403145,-21.60003807,0.300972124,0,0
-0.436449739,-0.146332838,-0.871866731,-79.02315865,33.34670069,-86.95400015,0.453390707,0.06857164,0
-0.685342864,0.44437965,-1.193451981,-30.90816623,-88.72587776,18.15415801,0.07248741,0,0
-0.668600902,0.327864183,-0.251706422,54.11318683,75.35010738,39.34201525,0,0,0
-0.501657357,0.116039119,-0.371663638,-3.909360697,77.86080531,-8.258418729,0,0,0
-0.868663299,-0.300817816,-0.880424733,218.3629411,24.73381319,173.8310221,0,0,0
-1.230994736,-0.331249066,-0.795149211,-18.51965114,-82.6255047,-10.67886852,0,0,0
-0.608708239,0.228621435,-0.896074524,-26.47117906,21.28181541,-6.390452675,0,0,0
-0.525794855,-0.080590324,-0.612435353,-51.30612763,-73.97622686,-24.31114093,0.283821529,0.202998464,0
-0.53150521,-0.203555938,-0.928876055,16.81312322,-22.4711624,12.0992543,0.355043269,0,0
-0.853975647,0.101567175,-1.123478864,-17.74985267,287.6750154,-54.02203176,0,0,0
-1.150152771,0.132808375,-0.94666842,2.493798264,-66.16862472,4.430944455,0.153256009,0,0
-0.997579292,0.020065704,-0.645929614,51.01525441,-0.572779595,-23.30067328,0,0,0.570993631
-2.797145353,0.398978764,-1.077883392,-14.56034583,-143.8698936,82.10402345,0,0,0
-0.895718211,-0.009904846,-0.669564077,-3.995379693,46.55340402,-24.37278131,0.437966784,0.106024988,0
-1.978342057,-0.284690421,0.326756246,-39.32047817,-82.88748968,66.15051048,0,0,0
-0.572468024,-0.182132465,-0.958804101,-16.71597912,-60.54888574,-56.20601619,0,0,0
-0.779271171,-0.068473308,-0.810854681,15.25400504,36.12048283,-15.36379683,0.497914883,0.164466634,0
-0.446537051,-0.277411208,-0.837803707,1.396738075,-73.52217434,46.03509316,0.219976213,0.050772992,0
-1.083828705,0.215454011,-0.660574405,22.68622665,-90.14428649,0.681280428,0.090196857,0,0
-0.668525491,0.700314136,-0.687733565,2.946094508,-20.03763659,-74.65056912,0,0,0
-0.892267954,0.095873993,-0.720960325,-10.41166469,13.9615525,-52.1040509,0,0,0
-0.542545662,0.743138544,-0.892451635,-25.30790426,-13.52196892,-72.33771571,0,0,0
-0.730712684,0.212885962,-0.702543423,145.2795638,20.86289968,3.625211221,0,0,0
-0.442241459,-0.145112,-0.796030553,42.85741245,5.766697374,15.14991646,0.272051588,0,0.161615122
-0.675268764,0.218973789,-0.919660513,47.50977122,63.50683355,8.6466472,0,0,0
-0.925985511,0.061882341,-0.837900783,-2.283328939,-14.81026561,-33.138838,0.454134669,0.057019086,0
-0.900758445,0.039248789,-0.66539452,11.45213039,32.34820257,19.06699728,0,0,0
-0.909711158,0.104408197,-0.995617468,-40.87091557,9.210864035,-75.85322379,0.102145966,0,0
-0.822738642,-0.00975439,-0.947200753,-9.354781762,74.5108196,-35.68737749,0,0,0
-0.663926707,0.108461723,-1.145381869,19.28256245,13.28707016,22.53744895,0.353139002,0,0
-0.845433785,0.190194742,-1.073917811,-1.568167426,33.05526506,5.094467254,0,0,0
0.040804214,-0.049162398,-1.089549843,-87.51354046,-94.5151222,-64.54821977,0.133513389,0,0
-0.852847931,0.307239701,-0.675394465,-44.94740878,68.65302501,-21.21795102,0,0,0
