accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.37,0.90,-0.22,-75.20,-25.45,3.36,0.00,0.00,0.00
-0.12,0.90,-0.12,63.66,-141.72,-36.25,0.00,0.00,0.51
-0.20,0.95,0.02,18.86,5.13,-2.50,0.00,0.28,0.00
-0.13,0.92,0.20,68.30,6.29,-4.33,0.00,0.07,0.00
-0.33,1.10,0.21,-137.76,-3.30,21.91,0.00,0.00,0.00
-0.12,1.01,-0.10,27.10,-24.60,-1.46,0.00,0.19,0.57
-0.17,0.97,0.14,46.02,16.17,-1.71,0.00,0.23,0.00
-0.39,0.95,0.28,-174.99,-144.84,26.79,0.00,0.00,0.00
-0.22,0.99,-0.21,65.73,-74.65,-41.81,0.00,0.00,0.62
-0.14,0.92,0.13,43.03,-0.73,-4.94,0.00,0.64,0.00
0.07,0.66,0.57,46.51,64.58,20.20,0.00,0.00,0.00
-1.30,0.50,0.28,-36.93,23.86,58.35,0.00,0.00,0.31
-0.31,0.94,-0.08,25.27,4.76,29.54,0.00,0.00,0.79
-0.44,0.99,0.04,-147.09,29.17,33.51,0.00,0.00,0.00
-0.03,0.99,-0.18,42.91,3.91,-12.88,0.00,0.00,0.86
-0.16,0.96,0.05,46.26,1.40,0.12,0.00,0.39,0.00
-0.27,0.56,0.14,-105.59,13.06,10.01,0.00,0.00,0.00
-0.34,0.85,-0.51,40.95,19.47,-15.93,0.00,0.00,0.28
-0.19,0.99,-0.11,26.92,6.59,-3.48,0.00,0.09,0.66
-0.26,0.94,0.18,85.69,-4.52,-13.43,0.00,0.00,0.00
-0.47,0.75,-0.12,-47.79,-116.15,1.53,0.00,0.00,0.00
-0.07,0.99,-0.09,19.65,-6.77,-6.47,0.00,0.09,0.72
-0.23,0.89,0.10,44.74,-40.16,3.30,0.00,0.20,0.00
-0.39,0.89,-0.18,10.07,-205.75,-11.54,0.00,0.00,0.00
-0.35,0.97,-0.16,26.61,-23.99,-18.25,0.00,0.12,0.62
-0.14,0.97,0.09,41.38,11.78,1.77,0.00,0.50,0.00
-0.44,0.67,0.02,-188.17,-39.12,14.59,0.00,0.00,0.00
-0.20,1.05,-0.13,39.18,-25.51,-7.81,0.00,0.00,0.59
-0.26,1.04,-0.09,-32.78,-7.39,-26.67,0.00,0.00,0.00
-0.19,1.01,-0.20,-3.72,6.53,9.34,0.00,0.00,0.71
-0.21,0.93,-0.13,38.33,28.38,-18.07,0.00,0.00,0.56
-0.17,0.98,0.06,-11.96,-2.14,11.05,0.00,0.00,0.48
-0.28,1.00,-0.06,7.08,-13.06,8.06,0.00,0.00,0.34
-0.45,0.93,-0.07,-0.18,-19.53,19.71,0.00,0.00,0.00
-0.57,0.87,-0.18,1.46,2.44,-2.14,0.00,0.00,0.00
-0.54,0.72,0.30,71.72,32.17,-17.70,0.00,0.00,0.00
-0.03,0.86,0.05,-9.16,12.02,-16.60,0.00,0.00,0.00
0.07,0.99,-0.08,-4.03,-64.15,-9.70,0.00,0.00,0.00
-0.15,0.99,0.14,-5.86,6.53,-36.50,0.00,0.00,0.00
0.02,0.95,0.05,5.62,-7.14,-6.53,0.00,0.00,0.00
0.01,0.96,0.04,3.97,-0.61,4.70,0.00,0.00,0.00
-0.01,0.96,0.07,2.26,2.14,-2.01,0.00,0.00,0.00
0.03,0.96,0.06,3.36,2.50,0.06,0.00,0.00,0.00
0.04,0.96,0.07,3.05,-0.18,-0.61,0.00,0.00,0.00
0.04,0.91,0.03,-11.78,-11.60,-4.64,0.00,0.00,0.00
0.02,0.99,-0.04,4.33,-23.80,-5.43,0.00,0.00,0.00
0.03,0.99,-0.03,10.62,7.08,17.09,0.00,0.00,0.00
0.04,0.96,0.07,4.27,3.30,-1.28,0.00,0.00,0.00
0.05,0.96,0.08,-0.98,2.14,4.58,0.00,0.00,0.00
0.03,0.97,0.02,0.92,1.59,0.00,0.00,0.00,0.00
0.03,0.99,0.03,1.89,10.50,0.61,0.00,0.00,0.00
0.05,0.97,0.05,2.69,-1.34,0.00,0.00,0.00,0.00
0.06,0.97,0.04,4.33,-2.38,0.85,0.00,0.00,0.00
0.06,0.97,0.05,1.83,-0.92,2.38,0.00,0.00,0.00
0.04,0.94,0.00,5.80,-2.08,2.26,0.00,0.00,0.00
0.02,0.94,0.10,9.09,3.42,3.11,0.00,0.00,0.00
0.12,0.94,0.15,0.98,7.02,-0.61,0.00,0.00,0.00
0.03,0.95,0.03,-2.75,21.79,4.64,0.00,0.00,0.00
0.01,1.02,0.05,2.62,-18.55,-8.36,0.00,0.00,0.00
0.02,0.96,0.04,4.33,0.37,2.32,0.00,0.00,0.00
0.04,0.96,0.04,5.98,-1.95,-6.41,0.00,0.00,0.00
0.04,0.95,-0.12,4.94,-25.39,3.30,0.00,0.00,0.00
0.16,0.87,-0.11,13.61,-88.62,-15.38,0.00,0.00,0.00
0.27,1.03,-0.10,-42.24,-4.82,25.33,0.00,0.00,0.00
0.29,0.55,-0.86,4.94,-14.59,25.02,0.00,0.00,0.00
0.19,0.74,-0.82,-29.91,2.44,-9.83,0.00,0.00,0.00
0.26,0.46,-1.16,-16.30,-6.90,11.66,0.00,0.00,0.00
0.34,0.45,-1.24,-9.58,-12.51,-10.99,0.00,0.00,0.00
0.23,0.07,-1.30,70.37,103.58,-7.87,0.00,0.00,0.00
0.06,-0.03,-1.28,-20.02,4.70,28.14,0.00,0.00,0.00
0.12,-0.03,-1.24,26.37,-1.40,9.22,0.00,0.00,0.00
0.10,0.09,-1.35,-27.53,4.33,20.14,0.00,0.00,0.00
-0.00,0.17,-1.25,26.73,-7.81,7.51,0.00,0.00,0.00
0.04,0.21,-1.24,10.01,17.21,-7.14,0.00,0.00,0.00
-0.05,0.16,-1.27,5.68,-20.32,3.48,0.00,0.00,0.00
-0.09,0.26,-1.26,3.72,0.31,-3.72,0.00,0.00,0.00
-0.03,0.36,-1.17,9.34,13.31,-0.37,0.00,0.00,0.00
-0.03,0.42,-1.15,-1.95,-15.69,-13.92,0.00,0.00,0.00
-0.02,0.49,-1.22,2.26,-0.55,-0.55,0.00,0.00,0.00
-0.09,0.36,-1.19,-5.92,18.31,8.54,0.00,0.00,0.00
0.47,0.10,-1.11,-0.43,-27.83,-8.48,0.00,0.00,0.00
0.58,0.07,-1.01,-1.22,-7.14,-5.62,0.00,0.00,0.00
0.68,0.03,-0.99,-14.16,0.92,14.53,0.00,0.00,0.00
0.62,-0.02,-1.05,-7.20,6.53,10.19,0.00,0.00,0.00
0.57,-0.11,-1.04,-22.83,-1.46,3.78,0.00,0.00,0.00
0.61,-0.01,-1.00,7.20,14.16,6.29,0.00,0.00,0.00
0.58,-0.00,-1.05,-3.72,-11.54,1.22,0.00,0.00,0.00
0.01,0.19,-1.23,-0.73,94.54,26.67,0.00,0.00,0.00
-0.52,0.09,-1.11,0.06,-16.17,-2.26,0.00,0.00,0.00
-0.45,0.10,-1.25,10.19,-36.13,-8.97,0.00,0.00,0.00
-0.22,0.10,-1.20,56.21,-13.06,0.12,0.00,0.00,0.00
-0.22,0.24,-1.24,-1.04,-10.99,-5.07,0.00,0.00,0.00
0.03,0.15,-1.24,3.60,-1.77,1.65,0.00,0.00,0.00
0.04,0.13,-1.25,5.07,0.85,1.34,0.00,0.00,0.00
0.06,0.11,-1.24,5.19,4.15,0.73,0.00,0.00,0.00
-0.03,0.14,-1.26,4.82,-2.50,-1.40,0.00,0.00,0.00
-0.02,0.16,-1.17,6.84,-11.72,0.92,0.00,0.00,0.00
0.04,0.15,-1.24,2.56,8.06,-0.18,0.00,0.00,0.00
0.03,0.15,-1.24,6.47,-2.01,2.32,0.00,0.00,0.00
0.05,0.16,-1.22,8.48,-9.09,6.59,0.00,0.00,0.00
-0.06,0.01,-1.25,-7.63,8.06,0.31,0.00,0.00,0.00
0.02,0.04,-1.25,2.20,0.31,-1.89,0.00,0.00,0.00
0.01,0.03,-1.25,1.10,-0.18,-1.53,0.00,0.00,0.00
-0.07,0.02,-1.29,-19.84,15.81,9.52,0.00,0.00,0.00
-0.04,-0.06,-1.27,2.99,1.46,-2.62,0.00,0.00,0.00
-0.06,-0.06,-1.22,6.59,-0.61,4.70,0.00,0.00,0.00
-0.06,0.01,-1.25,7.63,-13.79,10.07,0.06,0.00,0.00
0.04,-0.03,-1.25,-1.22,0.55,0.92,0.68,0.00,0.00
0.04,-0.01,-1.26,2.38,-0.55,0.00,0.97,0.00,0.00
0.13,-0.02,-1.23,-7.26,12.51,4.58,0.00,0.00,0.00
0.03,-0.05,-1.24,2.26,-13.00,5.07,0.00,0.00,0.00
0.09,-0.03,-1.24,4.03,2.32,0.55,0.00,0.00,0.00
0.07,-0.03,-1.23,1.83,-1.83,-2.32,0.00,0.00,0.00
0.07,-0.02,-1.27,3.17,-0.67,-1.46,0.00,0.00,0.00
0.08,-0.02,-1.25,-1.28,3.23,1.04,0.00,0.00,0.00
0.07,-0.02,-1.25,2.38,-0.43,-0.49,0.00,0.00,0.00
0.05,0.00,-1.25,6.10,6.16,-16.78,0.00,0.00,0.00
0.08,-0.02,-1.26,-0.37,-6.59,0.31,0.00,0.00,0.00
-0.07,-0.11,-1.27,-12.33,-3.66,-56.52,0.00,0.00,0.00
0.10,0.17,-1.21,30.94,51.57,4.27,0.00,0.00,0.00
0.15,0.30,-1.23,-69.27,10.62,18.62,0.00,0.00,0.00
-0.09,0.19,-1.23,18.13,36.07,2.38,0.00,0.00,0.00
-0.08,0.24,-1.13,-12.15,3.54,-70.13,0.00,0.00,0.00
-0.10,0.23,-1.19,79.83,99.55,20.51,0.00,0.00,0.00
-0.03,0.22,-1.19,-34.24,-14.28,-42.85,0.00,0.00,0.00
0.09,0.19,-1.31,21.36,0.79,-15.01,0.00,0.00,0.00
0.10,0.29,-1.13,-1.22,8.67,-11.60,0.00,0.00,0.00
0.04,0.50,-1.15,8.12,3.97,3.17,0.00,0.00,0.00
0.15,0.39,-1.13,5.74,-3.23,3.78,0.00,0.00,0.00
0.35,0.17,-1.11,-16.24,-10.56,-2.32,0.00,0.00,0.00
0.13,0.02,-1.26,1.16,14.77,6.10,0.00,0.00,0.00
0.03,0.02,-1.25,2.81,1.89,-0.55,0.00,0.00,0.00
0.03,0.02,-1.25,2.62,0.12,0.43,0.00,0.00,0.00
0.03,0.03,-1.25,3.05,0.00,-0.12,0.00,0.00,0.00
0.03,0.03,-1.25,2.87,0.18,-0.06,0.00,0.00,0.00
0.03,0.02,-1.24,2.81,0.12,-0.06,0.00,0.00,0.00
0.03,0.02,-1.24,2.93,0.00,0.61,0.00,0.00,0.00
0.04,0.02,-1.25,2.56,-0.24,1.04,0.00,0.00,0.00
0.03,0.02,-1.25,3.05,0.37,0.37,0.00,0.00,0.00
0.02,0.03,-1.26,2.93,0.67,-0.24,0.00,0.00,0.00
0.01,0.02,-1.26,3.30,-1.65,-0.12,0.00,0.00,0.00
0.03,0.02,-1.24,3.60,0.00,-0.12,0.00,0.00,0.00
0.03,0.03,-1.25,3.05,0.12,-0.61,0.89,0.00,0.00
0.03,0.02,-1.24,3.30,0.55,-0.61,1.23,0.00,0.00
0.02,0.03,-1.25,3.23,1.04,-0.67,0.00,0.00,0.00
0.02,0.04,-1.25,4.09,-0.06,-0.98,0.00,0.00,0.00
0.03,0.05,-1.25,2.26,0.85,-0.49,0.00,0.00,0.00
0.02,0.05,-1.25,2.69,0.18,-0.12,0.00,0.00,0.74
0.02,0.05,-1.24,2.69,0.06,-0.31,0.00,0.00,0.91
