accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.87,0.05,-0.35,3.60,1.22,-6.77,0.00,0.00,0.00
-1.11,0.12,-0.27,-3.85,-26.67,16.36,0.00,0.00,1.02
-0.98,-0.14,-0.44,29.48,-13.67,1.77,0.05,0.10,0.63
-0.95,0.11,-0.60,-15.44,-25.88,-5.62,0.16,0.17,0.00
-0.84,0.07,-0.79,25.27,-54.69,-6.65,0.00,0.00,0.00
-0.83,0.29,-0.69,65.92,91.13,35.16,0.00,0.00,0.00
-1.07,0.03,-0.24,-58.35,-25.51,-1.59,0.00,0.00,1.16
-1.05,0.01,-0.42,0.92,-13.67,-3.97,0.00,0.12,0.30
-0.88,0.04,-0.59,4.82,-24.54,-1.16,0.00,0.00,0.00
-0.89,0.03,-0.85,18.74,-13.49,-6.23,0.00,0.00,0.00
-1.04,0.03,-1.05,-136.90,202.58,-16.36,0.00,0.00,0.00
-1.08,0.03,-0.23,2.81,-32.41,5.49,0.00,0.00,1.03
-1.03,-0.07,-0.45,20.08,-16.05,-4.94,0.00,0.00,1.08
-1.01,0.02,-0.44,0.18,-8.42,-6.53,0.10,0.29,0.40
-0.95,0.00,-0.60,10.74,-13.92,-2.69,0.26,0.31,0.00
-1.05,0.30,-0.59,36.62,-87.59,-12.94,0.00,0.00,0.00
-0.78,0.13,-0.70,132.39,53.96,58.41,0.00,0.00,0.00
-1.04,-0.01,-0.20,-6.71,-22.28,2.32,0.00,0.00,1.08
-1.06,-0.06,-0.38,-0.31,-17.21,5.80,0.00,0.00,1.38
-0.96,-0.11,-0.54,0.06,-14.53,0.37,0.26,0.19,0.00
-0.92,-0.04,-0.69,21.79,-27.28,-4.64,0.00,0.00,0.00
-0.89,0.22,-0.71,-20.81,200.74,4.27,0.00,0.00,0.00
-1.01,-0.06,-0.08,38.51,-22.77,11.72,0.00,0.00,0.77
-1.06,-0.04,-0.28,-8.30,-20.32,1.77,0.00,0.00,1.29
-0.99,-0.10,-0.48,7.87,-5.98,0.12,0.06,0.15,0.80
-0.99,-0.09,-0.62,-22.64,-31.07,-11.23,0.22,0.28,0.00
-0.78,-0.06,-0.82,58.72,-13.85,23.13,0.00,0.00,0.00
-1.00,0.19,-0.54,245.00,46.08,44.56,0.00,0.00,0.00
-1.13,-0.00,-0.20,-31.92,-23.99,-0.85,0.00,0.00,0.85
-1.01,-0.06,-0.48,20.02,-20.26,10.80,0.00,0.00,0.72
-0.94,-0.05,-0.61,12.08,-30.15,-3.78,0.19,0.21,0.00
-0.78,0.15,-0.84,4.88,-47.18,-21.73,0.00,0.00,0.00
-1.01,0.03,-0.96,-85.88,177.19,17.52,0.00,0.00,0.00
-1.00,-0.24,-0.10,8.06,-18.74,-2.62,0.00,0.00,0.60
-1.00,-0.19,-0.29,-4.15,-18.55,-0.31,0.00,0.00,1.22
-1.02,-0.03,-0.43,22.46,-11.11,4.88,0.00,0.00,1.08
-1.07,-0.09,-0.61,31.86,-22.89,6.47,0.18,0.18,0.00
-0.89,0.08,-0.78,8.73,-30.82,-10.13,0.00,0.00,0.00
-0.79,0.21,-0.83,58.23,201.29,10.19,0.00,0.00,0.00
-1.07,-0.15,-0.13,39.37,-22.09,17.46,0.00,0.00,0.70
-1.04,-0.11,-0.34,-7.39,-22.89,1.04,0.00,0.00,1.21
-1.04,-0.06,-0.46,5.68,-7.39,-0.73,0.15,0.20,0.43
-0.98,-0.07,-0.60,10.80,-21.42,-5.07,0.20,0.22,0.00
-0.88,0.10,-0.71,33.87,-63.90,-11.05,0.00,0.00,0.00
-0.96,0.27,-0.53,-11.84,134.46,3.60,0.00,0.00,0.00
-1.01,-0.14,-0.19,-16.54,-16.17,3.30,0.00,0.00,1.07
-1.05,-0.07,-0.27,22.95,-16.17,5.13,0.00,0.00,1.03
-0.95,-0.12,-0.48,22.52,-11.96,-0.43,0.14,0.09,0.23
-0.96,-0.03,-0.60,15.69,-12.76,-5.31,0.15,0.00,0.00
-1.04,0.19,-0.65,19.90,-84.66,-21.00,0.00,0.00,0.00
-1.04,0.08,-0.45,93.14,121.52,29.24,0.00,0.00,0.00
-1.05,0.00,-0.20,-2.01,-18.55,8.30,0.00,0.00,1.00
-1.04,-0.10,-0.37,21.12,-15.32,7.26,0.00,0.00,1.24
-0.90,-0.17,-0.46,-50.60,-9.58,-0.06,0.00,0.00,0.81
-1.00,-0.02,-0.60,14.89,-29.97,-5.37,0.13,0.16,0.00
-0.64,0.10,-1.06,51.03,-41.87,3.97,0.00,0.00,0.00
