accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.93,-0.07,-0.13,14.95,-3.48,8.61,0.00,0.00,0.07
-1.06,0.08,-0.30,-16.91,-22.71,7.08,0.00,0.00,0.75
-1.05,0.03,-0.38,-10.93,-14.04,0.85,0.07,0.22,0.84
-0.86,-0.14,-0.81,27.04,-34.73,8.48,0.20,0.00,0.00
-1.07,0.28,-0.75,57.19,-88.62,-8.00,0.00,0.00,0.00
-0.64,-0.08,-0.78,118.77,-23.99,32.17,0.00,0.00,0.00
-1.01,-0.14,-0.22,13.06,-28.81,-3.42,0.00,0.00,1.18
-0.99,0.02,-0.43,-19.41,-23.93,-5.07,0.00,0.10,0.45
-0.99,-0.03,-0.69,21.48,-38.39,-3.48,0.19,0.11,0.00
-0.75,-0.01,-0.97,1.95,5.80,-19.71,0.08,0.09,0.00
-1.21,-0.09,-1.30,-35.40,277.83,57.25,0.00,0.00,0.00
-1.05,0.01,-0.08,-56.70,-22.09,-4.46,0.00,0.00,0.94
-1.02,-0.09,-0.34,25.76,-28.20,10.56,0.00,0.00,1.30
-0.96,-0.05,-0.50,-3.23,-41.56,-5.68,0.26,0.21,0.00
-0.74,-0.10,-0.97,6.71,-11.41,-5.92,0.10,0.00,0.00
-0.69,-0.01,-1.13,53.59,-80.57,-6.41,0.00,0.00,0.00
-0.78,0.06,-0.40,86.12,-7.14,17.09,0.00,0.00,0.00
-1.06,-0.01,-0.15,8.67,-24.66,6.29,0.00,0.00,1.04
-1.06,-0.06,-0.43,6.16,-16.36,1.65,0.00,0.00,0.76
-0.93,0.03,-0.71,-1.22,-30.21,-3.30,0.14,0.35,0.00
-0.72,0.05,-0.94,20.20,-5.68,-7.14,0.00,0.00,0.00
-0.75,0.18,-0.70,-103.27,80.38,-2.99,0.00,0.00,0.00
-1.11,0.33,0.09,-29.85,-22.89,-3.30,0.00,0.00,0.32
-1.17,0.12,-0.29,-0.85,-7.69,3.54,0.00,0.00,0.76
-0.96,-0.05,-0.56,16.91,-36.19,-0.31,0.17,0.31,0.00
-0.88,-0.03,-0.82,27.89,-0.06,0.12,0.07,0.00,0.00
-0.89,0.29,-0.61,263.43,-11.23,21.67,0.00,0.00,0.00
-1.02,0.05,-0.14,-13.73,-14.95,7.93,0.00,0.00,0.78
-0.98,-0.08,-0.44,0.92,-24.11,4.33,0.00,0.05,0.64
-0.79,-0.05,-0.95,17.70,-25.39,6.29,0.00,0.00,0.00
-0.79,0.09,-0.91,5.74,-8.67,-23.01,0.00,0.00,0.00
-1.03,0.11,-0.85,-124.45,207.21,13.79,0.00,0.00,0.00
-1.04,0.04,-0.07,-22.83,-22.64,-3.85,0.00,0.00,0.96
-1.02,-0.12,-0.35,33.39,-18.98,6.10,0.00,0.00,0.90
-1.06,-0.04,-0.49,37.90,-30.58,2.99,0.17,0.23,0.00
-0.84,-0.01,-0.93,16.97,-22.22,1.22,0.00,0.00,0.00
-0.73,-0.22,-1.09,21.24,-56.09,7.39,0.00,0.00,0.00
-0.95,-0.00,-0.03,-53.22,-19.29,-13.24,0.00,0.00,0.12
-1.03,-0.05,-0.31,-0.43,-23.07,5.62,0.00,0.00,1.03
-1.00,-0.03,-0.41,11.96,-22.09,0.24,0.00,0.00,0.77
-0.81,-0.02,-0.86,26.25,-37.54,11.84,0.00,0.00,0.00
-0.64,0.04,-1.02,-3.30,16.36,-19.35,0.00,0.00,0.00
-0.60,0.14,-0.47,-25.27,118.84,-3.05,0.00,0.00,0.00
-1.05,0.06,-0.21,25.09,-24.17,15.01,0.00,0.00,0.66
-1.02,-0.05,-0.45,16.24,-18.92,6.23,0.00,0.00,1.07
-0.95,-0.07,-0.66,5.19,-31.01,2.81,0.34,0.25,0.00
-0.85,0.04,-0.80,-3.05,3.60,-6.71,0.00,0.00,0.00
-0.94,0.09,-0.81,15.63,-21.85,-14.83,0.00,0.00,0.00
-0.96,0.00,-0.94,-167.48,178.04,-3.78,0.00,0.00,0.00
-1.12,0.07,-0.23,-26.79,-25.70,-2.26,0.00,0.00,0.87
-1.03,-0.06,-0.44,-5.37,-17.40,1.40,0.00,0.00,1.00
-0.94,0.03,-0.69,16.42,-40.04,4.82,0.18,0.25,0.00
-0.71,0.00,-0.97,5.13,-11.05,-8.67,0.00,0.00,0.00
-0.80,0.16,-0.87,18.07,-39.12,1.59,0.00,0.00,0.00
-0.77,-0.08,-0.60,-182.19,16.78,-116.33,0.00,0.00,0.00
