accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-1.21,0.08,0.01,19.10,2.32,0.61,0.00,0.00,0.08
-1.02,-0.03,-0.25,8.12,-14.53,11.41,0.00,0.00,0.95
-1.04,-0.07,-0.47,5.00,-11.72,-5.92,0.11,0.12,0.34
-0.97,0.00,-0.66,12.27,-24.66,-0.61,0.10,0.34,0.00
-0.95,0.11,-0.62,31.68,-57.68,-2.38,0.00,0.00,0.00
-0.50,0.40,-0.49,124.57,50.11,41.56,0.00,0.00,0.00
-0.98,-0.12,-0.28,-23.19,-21.36,2.26,0.00,0.00,1.06
-1.04,-0.08,-0.41,-3.23,-17.33,1.34,0.00,0.00,0.66
-0.97,-0.06,-0.67,4.39,-21.61,-4.58,0.12,0.21,0.00
-0.90,0.06,-0.79,15.20,-26.55,-9.34,0.00,0.00,0.00
-1.13,-0.07,-1.21,-102.23,233.46,11.17,0.00,0.00,0.00
-1.03,0.04,-0.08,-43.21,-22.22,-3.60,0.00,0.00,0.95
-0.97,-0.01,-0.35,15.44,-21.61,8.12,0.00,0.00,1.08
-0.99,-0.06,-0.49,7.32,-18.86,-3.36,0.14,0.00,0.09
-0.93,0.06,-0.68,5.74,-29.42,-14.47,0.00,0.00,0.00
-0.93,0.07,-0.82,32.23,-63.11,15.87,0.00,0.00,0.00
-0.62,0.15,-0.63,102.97,30.09,39.49,0.00,0.00,0.00
-1.01,-0.06,-0.18,-13.43,-25.15,6.59,0.00,0.00,0.85
-1.01,-0.07,-0.40,7.39,-12.94,4.52,0.00,0.15,0.88
-0.94,-0.05,-0.62,1.16,-28.81,-5.00,0.37,0.51,0.00
-0.85,0.02,-0.78,19.10,-30.09,-9.95,0.00,0.00,0.00
-1.08,0.16,-1.08,-17.09,231.87,20.94,0.00,0.00,0.00
-1.00,-0.11,-0.12,3.48,-22.89,2.99,0.00,0.00,0.73
-1.04,-0.06,-0.34,9.52,-19.96,7.51,0.00,0.00,1.08
-1.00,-0.09,-0.46,19.47,-16.11,1.77,0.14,0.22,0.26
-0.94,-0.06,-0.76,11.60,-8.00,1.22,0.21,0.22,0.00
-0.78,0.33,-0.90,292.79,10.93,130.86,0.00,0.00,0.00
-1.09,0.22,-0.04,-40.10,-9.89,0.37,0.00,0.00,0.55
-1.11,0.00,-0.34,-27.04,-27.77,0.31,0.00,0.00,1.15
-0.98,-0.12,-0.51,12.94,-22.89,-0.73,0.22,0.24,0.00
-1.00,-0.02,-0.71,9.46,-31.37,-13.24,0.00,0.00,0.00
-0.87,0.27,-0.69,17.03,199.34,-12.51,0.00,0.00,0.00
-0.97,-0.01,-0.01,13.12,-20.81,6.16,0.00,0.00,0.41
-1.05,-0.01,-0.26,1.34,-31.74,5.55,0.00,0.06,0.96
-0.99,-0.09,-0.58,8.30,-36.56,-2.50,0.28,0.35,0.00
-0.78,0.02,-0.89,20.63,-21.79,1.77,0.00,0.00,0.00
-0.95,0.07,-0.91,14.16,-108.40,-8.30,0.00,0.00,0.00
-1.35,-0.38,0.08,1.46,-11.35,9.22,0.00,0.00,0.28
-1.05,-0.05,-0.30,8.00,-23.68,7.08,0.00,0.00,1.01
-0.98,-0.07,-0.38,-15.08,-11.60,-1.40,0.00,0.00,0.81
-0.87,-0.02,-0.76,18.80,-30.76,-7.02,0.05,0.00,0.00
-0.77,0.17,-0.84,11.78,-16.42,-7.20,0.00,0.00,0.00
-1.07,0.06,-1.06,10.19,240.30,28.14,0.00,0.00,0.00
-1.05,-0.06,-0.15,-22.71,-28.50,3.23,0.00,0.00,0.85
-0.98,-0.16,-0.42,-3.30,-19.35,-1.10,0.00,0.00,0.91
-0.98,-0.09,-0.53,11.05,-15.01,-4.33,0.07,0.35,0.00
-0.85,-0.07,-0.84,27.28,-16.11,-9.83,0.00,0.00,0.00
-0.68,-0.03,-0.72,-25.94,-13.73,-6.29,0.00,0.00,0.00
-0.89,0.15,-0.33,81.18,-4.15,5.86,0.00,0.00,0.00
-1.03,-0.08,-0.32,2.56,-22.28,15.32,0.00,0.00,1.11
-1.00,-0.05,-0.46,18.07,-21.00,5.55,0.00,0.00,1.07
-0.96,0.13,-0.45,-13.98,-25.27,-2.87,0.09,0.12,0.00
-0.83,0.02,-0.78,-13.55,2.75,-10.25,0.15,0.08,0.00
-0.84,-0.00,-0.81,19.90,18.86,-0.92,0.10,0.00,0.00
-0.87,0.03,-0.72,6.35,-3.36,-6.90,0.11,0.30,0.00
