accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-1.03,0.10,-0.42,-26.25,-54.26,-20.02,0.00,0.00,0.07
-0.80,0.16,-0.90,6.84,-65.19,-18.80,0.12,0.25,0.00
-0.78,0.11,-0.50,55.36,-13.00,4.64,0.00,0.00,0.00
-0.79,0.04,-0.35,-69.52,-27.40,3.66,0.00,0.00,0.18
-0.45,0.14,-1.18,-13.12,12.39,15.14,0.09,0.00,0.00
-1.13,0.18,-0.61,50.72,-141.72,-10.31,0.00,0.00,0.00
-1.33,0.10,-1.00,-2.87,-122.62,-18.01,0.17,0.09,0.00
-0.97,0.15,-0.79,36.50,39.18,10.99,0.00,0.00,0.00
-1.21,-0.49,-0.82,55.97,-89.29,68.54,0.00,0.00,0.00
-0.85,0.16,-1.21,0.43,-13.18,-5.07,0.11,0.20,0.00
-0.86,-0.02,-0.90,-70.92,178.22,10.74,0.00,0.00,0.00
-0.86,-0.20,-0.77,24.60,-17.88,10.31,0.26,0.16,0.00
-0.86,0.23,-1.13,31.31,49.93,20.45,0.00,0.00,0.00
-0.70,0.44,-0.83,11.47,-19.17,24.96,0.00,0.00,0.00
-1.16,0.21,-0.99,13.61,-93.32,-24.35,0.00,0.00,0.00
-1.10,0.41,-0.34,2.62,16.11,-11.54,0.00,0.00,0.00
-0.97,0.03,-0.72,16.66,-83.68,1.40,0.20,0.22,0.00
-0.83,0.07,-0.98,24.90,68.54,13.12,0.00,0.00,0.00
-0.90,0.14,-0.74,-51.45,32.65,5.49,0.00,0.00,0.00
-0.91,0.14,-0.90,-29.30,-41.38,-31.49,0.20,0.20,0.34
-0.87,0.12,-0.47,82.40,17.03,18.13,0.00,0.00,0.00
-1.29,0.29,-0.09,56.15,-34.30,30.88,0.00,0.00,0.00
-0.68,0.09,-0.96,-18.92,-39.37,-24.84,0.25,0.12,0.00
-0.91,0.06,-0.46,16.11,37.60,13.24,0.00,0.00,0.00
-0.91,0.17,-0.56,24.41,-51.88,9.03,0.20,0.11,0.00
-0.69,0.09,-1.21,36.62,54.38,24.41,0.00,0.00,0.00
-0.78,0.15,-0.92,14.89,57.43,35.10,0.00,0.00,0.00
-0.65,0.22,-0.98,0.61,-41.81,-6.96,0.23,0.23,0.00
-0.83,0.16,-0.83,412.66,-16.42,114.93,0.00,0.00,0.00
-1.02,0.21,-0.91,-14.65,-107.36,-11.41,0.00,0.10,0.18
-0.85,0.08,-0.89,16.78,51.76,-2.50,0.25,0.18,0.00
-0.88,0.18,-0.73,-64.82,66.96,20.08,0.00,0.00,0.00
-0.78,-0.09,-0.96,-104.31,-45.10,-52.49,0.09,0.00,0.00
-0.93,0.10,-0.75,47.85,44.92,1.89,0.00,0.00,0.00
-0.91,0.11,-0.62,32.90,37.29,22.22,0.00,0.00,0.00
-0.71,0.03,-0.97,-4.52,-30.70,-13.61,0.29,0.23,0.00
-0.94,0.12,-0.67,48.10,8.12,8.61,0.00,0.00,0.00
-1.08,0.13,-0.39,-1.34,-25.21,-4.58,0.00,0.00,0.00
-0.76,-0.04,-0.94,-0.37,-31.62,0.61,0.17,0.12,0.31
-0.80,0.16,-0.65,35.22,13.00,11.60,0.00,0.00,0.00
-0.94,0.13,-0.49,16.91,49.13,14.10,0.00,0.00,0.00
-0.73,0.16,-0.93,-5.55,-18.80,-7.81,0.18,0.22,0.21
-0.92,0.06,-0.53,30.70,14.28,38.88,0.00,0.00,0.00
-0.99,-0.16,-0.30,-82.82,-33.08,-36.62,0.00,0.00,0.00
-0.92,0.18,-1.22,27.22,-22.52,0.49,0.32,0.45,0.00
-0.85,0.24,-0.87,5.07,48.34,-0.31,0.00,0.00,0.00
-0.79,-0.01,-0.84,-66.35,-10.99,-30.40,0.07,0.00,0.00
-1.56,0.14,-1.12,-14.59,-2.32,-34.12,0.20,0.27,0.00
-1.06,0.28,-0.82,-36.13,93.63,5.43,0.00,0.00,0.00
-0.92,0.06,-0.84,-22.46,-52.12,-13.18,0.31,0.11,0.00
-0.75,0.06,-0.76,68.05,-17.33,24.48,0.00,0.00,0.00
