accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.14,0.79,-0.11,-25.88,13.79,3.48,0.00,0.00,0.00
0.06,0.95,0.09,-22.46,-29.30,4.09,0.31,0.17,0.55
0.20,1.02,0.13,43.27,-51.45,-26.25,0.00,0.00,0.00
-0.04,0.87,0.18,29.11,-87.04,-13.85,0.53,0.43,0.00
0.06,0.91,0.10,10.07,-20.39,-8.30,0.52,0.39,0.13
-0.06,0.92,0.20,-126.71,3.17,-34.12,0.00,0.00,0.00
-0.10,0.98,0.05,11.84,-1.46,6.10,0.57,0.13,0.18
-0.16,0.94,0.05,-107.60,66.89,12.21,0.00,0.00,0.00
-0.01,0.96,0.08,3.85,-17.40,9.52,0.62,0.15,0.12
0.19,0.78,0.31,63.78,-127.99,-86.49,0.05,0.00,0.00
0.32,0.93,0.38,1.40,-59.20,8.36,0.56,0.00,0.36
-0.12,0.93,0.23,-3.05,-66.53,18.13,0.05,0.00,0.74
0.04,0.86,0.30,-3.72,51.33,-26.37,0.19,0.00,0.00
-0.00,0.82,0.25,8.85,-70.19,-53.53,0.00,0.00,0.00
-0.30,1.06,0.13,-7.39,65.12,25.09,0.34,0.07,0.14
-0.03,1.04,0.21,63.35,-11.78,-40.28,0.41,0.17,0.00
0.20,1.07,0.09,15.75,26.61,-0.18,0.27,0.08,0.26
-0.01,0.96,0.07,16.60,2.75,2.81,0.39,0.11,0.47
0.08,0.95,0.22,-117.68,64.21,23.13,0.00,0.00,0.00
-0.03,1.00,0.07,-10.86,2.50,19.35,0.50,0.07,0.11
0.42,0.75,0.20,-70.13,166.38,11.05,0.00,0.00,0.00
-0.31,0.95,-0.12,-9.16,29.17,24.48,0.29,0.00,0.39
-0.11,0.96,0.26,61.89,-21.12,-35.58,0.07,0.00,0.00
0.02,0.63,0.38,-13.55,30.94,24.90,0.16,0.00,0.49
-0.34,1.12,0.16,50.05,-30.52,-2.14,0.00,0.00,0.12
-0.19,1.24,0.13,-21.42,96.07,24.05,0.08,0.05,0.36
-0.25,0.98,-0.02,-24.11,-155.21,-41.14,0.00,0.00,0.10
0.07,0.73,0.12,44.19,67.02,-22.16,0.00,0.00,0.06
-0.00,0.97,0.01,18.98,-5.62,-13.49,0.27,0.00,0.46
0.19,0.81,0.04,-154.24,16.05,30.21,0.00,0.00,0.00
-0.03,0.94,0.09,15.87,-14.28,7.14,0.40,0.00,0.15
-0.12,0.97,0.30,-93.93,-130.25,-20.45,0.00,0.00,0.00
-0.13,0.96,-0.05,2.38,2.62,7.02,0.25,0.00,0.49
0.02,1.20,0.32,100.34,-12.51,-60.49,0.00,0.00,0.00
0.09,0.93,0.09,-3.48,64.21,15.99,0.10,0.00,0.65
-0.22,1.14,0.25,81.97,-49.13,-58.41,0.15,0.00,0.00
-0.60,0.92,0.53,19.96,138.37,28.20,0.21,0.00,0.17
-0.10,0.87,0.17,24.60,5.43,-13.12,0.29,0.00,0.45
-0.42,0.66,0.32,-40.59,58.53,-2.26,0.00,0.00,0.00
-0.03,0.94,0.05,20.14,-23.13,-5.62,0.04,0.00,0.99
0.24,0.88,0.33,-104.49,-45.65,-24.11,0.00,0.00,0.00
0.02,0.92,0.14,2.32,-8.73,2.20,0.31,0.00,0.25
-0.13,0.85,-0.01,-121.95,10.93,-2.26,0.00,0.00,0.00
0.02,0.96,0.08,-9.09,28.20,9.22,0.12,0.00,0.68
0.17,0.94,0.33,71.41,-21.24,-48.16,0.00,0.00,0.00
-0.22,0.99,-0.04,-4.52,-8.73,8.12,0.22,0.00,0.45
-0.06,1.06,0.17,61.40,9.09,6.35,0.20,0.00,0.30
-0.49,0.15,0.93,26.49,41.87,67.63,0.08,0.00,0.09
-0.02,0.90,0.17,41.56,-16.48,-5.37,0.14,0.00,0.65
-0.76,0.99,-0.20,-5.98,-283.26,-120.06,0.00,0.00,0.00
-0.14,0.94,-0.03,19.17,-11.78,-2.81,0.17,0.00,0.66
0.21,0.99,0.22,-109.25,-75.20,-23.44,0.00,0.00,0.00
0.02,0.95,0.05,9.64,-10.19,3.97,0.20,0.00,0.62
0.09,0.94,0.05,-55.11,-55.85,-38.45,0.00,0.00,0.00
0.06,0.96,0.05,-7.51,-62.99,11.78,0.09,0.00,0.55
-0.24,1.26,-0.03,99.98,-2.20,-12.27,0.10,0.00,0.05
0.47,1.60,0.04,29.60,-19.35,-57.74,0.07,0.00,0.35
-0.01,0.93,0.16,25.70,-26.18,-9.52,0.16,0.00,0.67
