accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.08,0.94,0.42,-1.95,-12.51,-5.74,0.00,0.13,0.00
-0.16,0.95,0.00,1.46,-3.66,-2.69,0.00,0.35,0.00
0.07,1.01,0.01,86.30,-14.77,-37.72,0.00,0.10,0.00
0.02,1.04,0.04,-24.11,-21.73,33.08,0.00,0.00,0.00
-0.35,1.10,0.13,15.38,56.21,36.50,0.00,0.32,0.00
0.13,0.42,0.65,-19.35,34.91,-10.13,0.00,0.00,0.00
-0.02,0.95,0.03,23.13,-39.55,-22.52,0.29,0.71,0.00
-0.01,0.90,0.22,-147.71,-18.37,55.60,0.00,0.00,0.00
0.19,0.85,-0.02,14.16,-17.58,-8.00,0.06,0.47,0.00
0.23,0.83,0.38,61.40,63.84,-10.80,0.00,0.00,0.00
-0.25,0.80,0.09,-33.08,-45.53,34.67,0.29,0.62,0.00
0.08,0.91,-0.17,105.35,1.40,-23.25,0.00,0.18,0.00
0.22,0.76,0.18,-14.47,12.63,12.08,0.06,0.45,0.00
-0.13,0.92,0.17,37.72,4.33,-7.08,0.10,0.60,0.00
-0.17,0.82,0.29,0.92,-408.26,-203.92,0.00,0.00,0.00
-0.16,0.87,-0.14,-23.62,-39.00,-2.69,0.24,0.64,0.00
0.16,0.99,0.37,55.42,-66.83,-73.55,0.00,0.00,0.00
-0.01,0.88,0.05,-23.07,34.06,12.88,0.29,0.55,0.00
-0.10,1.11,0.29,93.08,-3.60,-53.41,0.00,0.11,0.00
-0.01,1.05,0.06,-29.05,-24.96,4.70,0.26,0.60,0.00
-0.15,1.29,0.04,75.93,-1.83,-8.67,0.08,0.45,0.00
-0.09,1.03,0.37,-17.52,-52.61,-2.87,0.25,0.45,0.00
-0.08,0.98,0.02,29.48,-16.05,3.54,0.16,0.64,0.00
0.06,0.55,0.52,-50.29,-14.89,8.97,0.00,0.00,0.00
-0.03,1.00,0.04,20.75,-3.72,-8.18,0.31,0.60,0.00
0.04,0.83,0.09,8.67,3.17,-35.58,0.00,0.00,0.00
-0.05,1.00,0.13,-27.34,5.55,11.60,0.38,0.57,0.00
0.06,0.96,0.14,49.01,-127.14,-18.62,0.00,0.24,0.00
0.25,1.07,0.29,-9.16,38.76,29.36,0.00,0.22,0.00
0.09,1.05,0.06,24.72,4.15,-14.22,0.14,0.45,0.00
-0.14,0.96,0.33,-60.49,111.63,22.64,0.00,0.00,0.00
-0.07,0.93,-0.14,18.07,21.30,-10.25,0.19,0.58,0.00
0.10,0.83,0.06,21.30,-15.81,-32.41,0.00,0.00,0.00
0.31,0.87,0.35,-24.05,26.55,18.55,0.37,0.46,0.00
-0.32,1.34,0.01,132.81,-1.22,-45.47,0.08,0.24,0.00
-0.55,1.76,0.04,43.88,-46.33,24.54,0.00,0.18,0.00
-0.03,0.95,0.00,25.15,-3.05,-6.59,0.07,0.49,0.00
0.49,1.05,0.72,-168.46,19.59,55.42,0.00,0.00,0.00
0.08,0.96,0.05,24.96,-7.81,-7.63,0.47,0.64,0.00
-0.34,0.62,0.46,-54.20,-463.13,-232.42,0.00,0.00,0.00
-0.05,0.97,-0.25,-26.12,-33.08,8.85,0.26,0.61,0.00
0.22,0.76,0.46,18.43,18.62,-25.94,0.00,0.00,0.00
0.03,0.92,0.12,-17.82,-47.12,7.87,0.32,0.67,0.00
0.21,0.78,0.26,47.73,-1.89,-31.01,0.00,0.00,0.00
-0.14,0.98,0.08,-23.44,-7.08,18.80,0.28,0.58,0.00
-0.27,1.14,0.03,112.55,-0.37,-54.87,0.00,0.29,0.00
0.22,0.79,0.05,-16.05,19.47,39.73,0.32,0.69,0.00
0.19,1.47,0.40,120.73,0.55,-31.68,0.06,0.40,0.00
0.13,0.59,0.39,4.33,-24.90,-10.31,0.19,0.52,0.00
0.04,1.02,0.20,29.79,-5.80,-7.39,0.34,0.71,0.00
-0.47,0.64,0.55,-60.18,-167.18,-78.25,0.00,0.00,0.00
0.05,0.90,0.06,18.31,-37.48,-22.46,0.40,0.69,0.00
0.33,1.34,0.17,-3.60,238.83,-16.48,0.10,0.32,0.00
0.10,0.94,0.03,28.38,3.60,1.46,0.16,0.42,0.00
0.27,0.75,0.53,-8.54,2.62,-13.98,0.00,0.00,0.00
0.04,0.88,-0.02,20.94,-6.84,-5.19,0.34,0.64,0.00
0.28,1.07,0.46,-154.05,-5.43,63.05,0.00,0.00,0.00
-0.05,1.01,0.03,23.56,-18.13,-12.27,0.19,0.73,0.00
0.05,0.88,0.21,-111.45,-74.95,50.96,0.00,0.00,0.00
0.05,0.95,0.03,-22.46,-7.26,11.72,0.43,0.62,0.00
0.18,0.84,0.35,62.74,7.02,-39.37,0.00,0.00,0.00
0.03,0.90,0.11,-7.02,-10.62,25.39,0.18,0.58,0.00
0.34,0.89,0.32,16.30,-124.69,-33.02,0.00,0.14,0.00
