accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-1.29,0.07,-0.41,6.59,-75.50,-12.15,0.00,0.00,0.00
-1.17,0.11,-0.14,-50.42,-34.61,2.08,0.00,0.00,0.77
-1.04,-0.02,-0.34,16.60,-15.44,10.38,0.00,0.00,1.12
-0.96,0.03,-0.50,70.92,-33.81,9.22,0.10,0.21,0.00
-0.87,0.01,-0.83,-0.18,-10.62,-13.37,0.00,0.00,0.00
-0.71,0.13,-0.61,-41.14,81.30,5.62,0.00,0.00,0.00
-1.09,0.10,-0.10,-17.58,-25.27,2.26,0.00,0.00,0.50
-0.99,-0.02,-0.33,-9.58,-16.66,6.35,0.00,0.00,1.40
-0.99,-0.12,-0.44,-12.63,-11.54,-5.98,0.00,0.00,1.09
-0.95,0.01,-0.65,0.61,-17.03,-4.64,0.13,0.29,0.00
-0.80,0.03,-0.88,14.53,-13.79,-6.96,0.00,0.00,0.00
-1.21,-0.01,-0.90,44.92,210.39,52.49,0.00,0.00,0.00
-1.05,-0.06,-0.18,-4.15,-21.24,6.04,0.00,0.00,0.68
-0.94,0.00,-0.44,1.34,-10.99,5.19,0.00,0.00,0.71
-0.94,-0.10,-0.56,-0.18,-19.17,-2.26,0.20,0.22,0.00
-0.89,-0.02,-0.75,22.16,-8.73,-2.38,0.11,0.00,0.00
-0.68,0.03,-1.04,20.26,-56.70,-4.52,0.00,0.00,0.00
-1.14,-0.02,0.08,-41.32,-4.27,3.30,0.00,0.00,0.10
-1.08,0.03,-0.36,8.18,-11.11,9.22,0.00,0.00,0.92
-0.98,-0.08,-0.56,1.04,-25.57,-6.16,0.08,0.11,0.17
-0.74,-0.08,-0.96,6.41,-8.06,-7.81,0.00,0.00,0.00
-0.75,0.03,-1.01,43.21,-55.11,-6.16,0.00,0.00,0.00
-0.81,0.16,-0.68,177.67,0.67,21.18,0.00,0.00,0.00
-1.04,-0.04,-0.23,-1.65,-17.94,0.12,0.00,0.00,1.05
-1.01,-0.06,-0.39,3.23,-16.91,3.11,0.00,0.00,0.98
-1.00,-0.08,-0.59,8.67,-30.46,-2.69,0.24,0.28,0.00
-0.90,-0.04,-0.83,7.93,-15.14,-11.54,0.13,0.16,0.00
-0.70,0.38,-0.50,22.09,83.50,39.92,0.00,0.00,0.00
-0.66,0.33,-0.62,92.83,17.64,26.06,0.00,0.00,0.00
-1.00,-0.37,-0.31,181.03,-0.49,21.85,0.00,0.00,0.32
-1.04,-0.13,-0.33,-15.87,-21.91,0.06,0.00,0.00,1.28
-1.00,-0.02,-0.58,12.76,-27.95,5.68,0.15,0.28,0.00
-0.93,-0.05,-0.74,0.31,-18.13,-8.54,0.07,0.06,0.00
-0.86,0.13,-0.72,7.75,-39.18,-13.61,0.00,0.00,0.00
-0.97,0.16,-0.77,6.16,127.44,18.98,0.00,0.00,0.00
-1.04,-0.01,-0.32,0.43,-29.11,3.60,0.00,0.00,1.01
-0.99,-0.09,-0.44,0.12,-18.86,4.52,0.00,0.13,0.64
-0.90,-0.04,-0.71,22.95,-33.75,14.77,0.13,0.14,0.00
-0.78,0.00,-0.93,2.87,13.67,-17.88,0.00,0.00,0.00
-0.80,0.11,-0.54,-18.37,48.65,13.37,0.00,0.00,0.00
-1.07,0.10,-0.03,-69.58,-20.51,-17.88,0.00,0.00,0.16
-1.03,-0.00,-0.28,4.09,-15.87,5.13,0.00,0.00,0.92
-0.99,-0.00,-0.63,7.87,-29.30,3.91,0.15,0.14,0.00
-0.86,-0.05,-0.68,10.93,-1.46,0.67,0.11,0.00,0.00
-0.85,0.01,-0.85,7.32,-20.32,-9.64,0.00,0.00,0.00
-1.09,-0.10,-1.01,20.94,205.69,40.22,0.00,0.00,0.00
-1.00,0.01,-0.20,-8.91,-14.71,3.91,0.00,0.00,0.58
-1.01,-0.04,-0.46,-9.70,-37.54,-2.87,0.00,0.00,0.08
-0.89,0.09,-0.78,11.23,-25.76,12.27,0.09,0.10,0.00
-0.85,0.07,-0.70,1.95,9.58,-5.86,0.06,0.00,0.00
-0.75,0.12,-0.99,17.52,-35.52,-16.91,0.00,0.00,0.00
-0.96,0.35,-0.73,-19.90,105.59,-2.50,0.00,0.00,0.00
-1.03,-0.01,-0.31,16.85,-17.64,11.11,0.00,0.00,0.78
-1.05,-0.04,-0.56,5.49,-21.30,6.96,0.13,0.22,0.00
-0.86,0.01,-0.86,9.16,-38.94,4.46,0.29,0.22,0.00
-0.80,0.01,-0.92,5.74,24.96,-14.71,0.00,0.00,0.00
-0.97,0.08,-0.72,62.50,-45.96,45.72,0.00,0.00,0.00
-1.33,0.00,0.07,-36.62,19.65,13.98,0.00,0.00,0.17
-0.98,-0.05,-0.55,1.95,-47.30,-17.09,0.00,0.00,0.52
-0.91,0.05,-0.88,10.74,-12.88,10.62,0.00,0.05,0.00
-0.83,-0.13,-0.83,-0.12,41.50,-25.94,0.00,0.20,0.00
-0.90,0.16,-0.50,-23.38,-32.35,0.12,0.00,0.00,0.00
-0.89,0.08,-0.82,0.49,-11.17,3.60,0.00,0.00,0.00
-0.92,0.08,-0.83,-26.79,8.30,-23.93,0.00,0.26,0.00
-0.98,0.10,-0.65,16.91,-3.36,-0.06,0.13,0.35,0.00
-0.98,0.24,-0.56,-5.00,41.14,-29.48,0.00,0.13,0.00
