accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-1.05,-0.07,-0.43,140.99,-0.37,23.86,0.00,0.00,0.00,0.00,Normal
-1.08,0.28,-0.12,4.21,25.76,-5.68,0.24,0.00,0.58,0.56,Abnormal
-1.02,0.54,-0.35,199.89,84.90,19.53,0.00,0.00,0.00,0.00,Normal
-1.23,0.38,-0.19,35.10,32.29,58.90,0.40,0.00,0.60,0.57,Abnormal
-1.07,-0.60,-0.29,6.10,-0.12,212.34,0.00,0.00,0.00,0.00,Normal
-0.91,-0.31,-0.61,-57.80,23.25,29.54,0.00,0.00,0.58,0.56,Abnormal
-0.57,-0.39,-0.34,-100.83,-40.77,42.11,0.00,0.00,0.00,0.00,Normal
-1.06,0.36,-0.13,39.37,11.84,17.27,1.12,0.15,0.00,0.00,Normal
-0.72,-0.14,-0.29,10.25,-117.98,-210.39,0.00,0.00,0.00,0.00,Normal
-1.00,-0.20,-0.34,16.11,-1.83,13.79,0.42,0.00,0.54,0.50,Abnormal
-1.00,-0.05,-0.33,-133.24,-23.44,-177.80,0.00,0.00,0.00,0.00,Normal
-1.07,-0.16,-0.21,-37.17,13.55,56.76,1.27,0.28,0.00,0.00,Normal
-1.81,-0.69,-0.70,58.90,-33.51,-240.54,0.00,0.00,0.00,0.00,Normal
-1.07,-0.04,-0.15,12.15,15.87,69.27,0.67,0.16,0.33,0.17,Normal
-0.66,1.20,-0.30,62.50,68.30,19.04,0.22,0.00,0.51,0.40,Abnormal
-1.53,0.31,-0.52,104.43,23.74,117.61,0.70,0.13,0.00,0.00,Normal
-0.83,-0.10,-0.36,-32.78,37.96,20.45,0.19,0.00,0.56,0.56,Abnormal
-0.86,-0.45,-0.75,423.10,90.76,65.67,0.00,0.00,0.00,0.00,Normal
-1.02,0.23,0.04,8.42,6.84,67.44,0.21,0.00,0.80,0.71,Abnormal
-0.44,0.51,-0.20,-74.46,41.93,-121.15,0.00,0.00,0.00,0.00,Normal
-0.88,-0.21,-0.36,-50.05,-3.11,26.25,0.64,0.00,0.53,0.54,Abnormal
-0.87,-0.19,-0.31,119.93,-11.60,-209.84,0.00,0.00,0.00,0.00,Normal
-1.02,-0.01,-0.26,1.95,7.45,36.93,0.74,0.09,0.00,0.00,Normal
-1.57,-0.62,-0.22,38.21,-8.00,-252.75,0.00,0.00,0.00,0.00,Normal
-0.93,-0.17,-0.33,-7.39,0.06,14.34,1.08,0.23,0.00,0.00,Normal
-0.92,-0.11,-0.70,-95.58,44.62,-20.08,0.00,0.00,0.00,0.00,Normal
-1.10,-0.30,-0.43,-109.31,-2.50,22.58,0.00,0.00,0.00,0.00,Normal
-1.00,0.31,-0.36,-18.62,-36.93,-49.56,0.00,0.00,0.00,0.00,Normal
-1.10,-0.13,-0.22,23.68,3.85,79.35,1.04,0.28,0.00,0.00,Normal
-1.05,0.18,0.31,17.88,-17.76,-120.30,0.00,0.00,0.00,0.00,Normal
-0.84,-0.51,-0.51,80.87,26.31,20.63,0.14,0.00,0.00,0.00,Normal
-1.11,-0.13,-0.39,102.66,1.28,3.42,0.00,0.00,0.47,0.63,Abnormal
-0.93,0.03,-0.54,-65.12,-7.51,21.85,0.00,0.00,0.00,0.00,Normal
-1.03,0.23,-0.30,61.83,22.28,-41.14,0.07,0.00,0.50,0.60,Abnormal
-0.98,-0.09,-0.30,3.36,-6.04,3.23,0.38,0.00,0.41,0.49,Abnormal
-1.03,-0.07,-0.27,3.05,-6.59,-3.17,0.70,0.06,0.38,0.44,Abnormal
-0.87,0.34,-0.01,-55.60,-6.59,12.02,0.00,0.00,0.00,0.00,Normal
-0.97,0.31,-0.08,11.84,8.36,6.96,0.00,0.00,0.75,0.79,Abnormal
-0.42,0.53,-0.45,223.57,24.05,-23.99,0.00,0.00,0.00,0.00,Normal
-1.11,0.09,-0.24,-11.78,0.98,41.63,0.48,0.00,0.42,0.50,Abnormal
-1.10,-0.17,-0.57,81.24,17.40,-232.85,0.00,0.00,0.00,0.00,Normal
-1.06,-0.03,-0.24,14.95,4.39,41.38,1.02,0.18,0.00,0.00,Normal
-1.00,-0.69,-0.80,-361.63,-145.94,-254.15,0.00,0.00,0.00,0.00,Normal
-1.03,0.09,-0.28,-15.26,-21.30,8.42,0.28,0.00,0.58,0.56,Abnormal
-1.03,-0.13,-0.17,-167.11,-23.44,-142.70,0.00,0.00,0.00,0.00,Normal
