accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.04,1.07,-0.13,11.23,22.34,-14.16,0.06,0.00,0.00,0.37,2
-0.16,1.00,-0.17,1.16,10.31,6.84,0.35,0.17,0.00,0.70,2
-0.20,1.05,-0.36,-59.45,-2.56,8.54,0.58,0.00,0.00,0.00,2
-0.20,1.22,-0.65,185.42,-44.56,-49.13,0.00,0.00,0.00,0.00,2
-0.16,1.00,-0.09,-19.53,-36.13,8.24,0.30,0.08,0.00,0.70,2
-0.11,0.98,-0.44,-64.21,-41.63,22.64,0.16,0.00,0.00,0.00,2
0.04,0.87,-0.51,71.23,-143.92,-30.76,0.00,0.00,0.00,0.00,2
-0.20,0.99,-0.10,-28.93,28.44,8.12,0.46,0.18,0.00,0.46,2
-0.22,0.97,-0.46,-54.20,-22.03,13.43,173015040.00,0.00,0.00,0.00,2
-0.30,1.10,-0.46,54.93,307.07,-80.51,0.61,0.00,0.00,0.00,2
-0.25,1.04,-0.16,-15.81,28.50,-10.80,0.13,0.00,0.00,0.75,2
-0.54,1.28,-0.43,192.20,-39.67,-23.56,0.00,0.00,0.00,0.00,2
0.11,0.97,-0.08,-22.46,-12.02,20.69,0.04,0.00,0.00,1.08,2
-0.24,1.00,-0.41,-50.96,-10.68,13.49,0.13,0.00,0.00,0.00,2
-0.11,1.15,-0.97,117.68,29.42,-55.18,0.00,0.00,0.00,0.00,2
-0.18,0.98,-0.12,-20.08,-25.02,8.91,0.53,0.00,0.06,0.42,2
-0.60,0.69,-0.32,-24.17,-59.69,43.40,4.87,0.00,0.00,0.00,2
0.15,0.90,0.07,-19.71,-2.75,21.85,0.00,0.00,0.00,0.58,2
-0.06,0.96,-0.13,-18.01,-31.01,6.77,0.07,0.00,0.00,0.85,2
-0.13,1.03,-0.41,-63.48,-29.36,11.84,173015040.00,0.00,0.50,0.00,2
-0.01,0.72,-0.58,52.80,-73.49,3.11,1.43,0.00,0.00,0.00,2
0.03,1.01,-0.09,-7.81,15.50,-10.86,0.45,0.00,0.12,0.26,2
0.24,0.98,-0.21,0.49,-12.76,-5.00,0.14,0.00,0.00,0.42,2
0.26,0.96,-0.20,3.78,0.55,7.20,0.12,0.07,0.00,0.51,2
0.04,1.01,-0.04,7.57,-14.71,-0.12,173015040.00,0.00,0.00,0.65,2
-0.09,1.03,-0.14,-15.26,-16.66,32.90,0.17,0.07,0.00,0.81,2
