accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
0.02,-0.98,-0.34,3.30,0.31,1.89,0.00,0.00,0.00,0.19,Normal
0.03,-0.98,-0.34,1.89,0.55,0.12,0.00,0.00,0.00,0.20,Normal
0.01,-0.99,-0.34,1.10,2.08,-0.31,0.00,0.00,0.00,0.19,Normal
0.01,-1.07,-0.35,-25.45,9.46,-26.00,0.00,0.00,0.00,0.00,Normal
0.14,-0.98,-0.15,0.06,15.14,2.50,0.49,0.16,0.00,0.56,Abnormal
0.38,-0.93,-0.16,-6.35,24.05,50.72,0.38,0.24,0.20,0.00,Normal
0.27,-0.95,-0.31,2.87,-49.80,-27.40,0.00,0.00,0.00,0.00,Normal
0.08,-0.96,-0.18,-0.79,6.10,20.87,0.65,0.15,0.11,0.27,Abnormal
0.22,-1.00,-0.23,13.85,9.52,25.63,0.78,0.39,0.40,0.00,Normal
0.39,-0.88,-0.28,4.58,-4.46,-13.12,0.30,0.18,0.09,0.00,Normal
0.08,-0.98,-0.21,2.14,1.04,-14.53,0.52,0.20,0.00,0.37,Abnormal
0.51,-0.98,-0.10,-1.77,13.43,92.83,0.00,0.00,0.00,0.00,Normal
0.07,-0.98,-0.33,-0.85,-2.32,-1.83,0.22,0.00,0.00,0.18,Normal
0.04,-0.99,-0.30,3.17,-0.67,0.49,0.30,0.00,0.00,0.28,Abnormal
0.04,-0.99,-0.30,3.60,0.00,-0.55,0.26,0.00,0.00,0.25,Abnormal
0.05,-0.98,-0.31,2.62,-0.37,-0.31,0.25,0.00,0.00,0.29,Abnormal
0.05,-0.98,-0.30,-0.49,-2.81,-4.09,0.21,0.00,0.00,0.36,Abnormal
0.02,-0.99,-0.27,0.12,5.00,-4.64,0.18,0.00,0.00,0.50,Abnormal
0.04,-1.00,-0.25,4.70,1.16,0.67,0.22,0.00,0.00,0.50,Abnormal
0.03,-1.01,-0.25,3.54,-3.23,1.89,0.25,0.00,0.00,0.51,Abnormal
0.04,-0.98,-0.28,2.75,-0.43,-0.61,0.28,0.00,0.00,0.46,Abnormal
0.04,-0.98,-0.28,3.11,0.43,-0.18,0.24,0.00,0.00,0.45,Abnormal
0.04,-0.99,-0.29,2.99,0.37,-0.73,0.26,0.00,0.00,0.49,Abnormal
0.05,-0.98,-0.28,3.36,0.18,-0.79,0.25,0.00,0.00,0.49,Abnormal
0.03,-0.99,-0.28,3.36,0.24,-0.67,0.26,0.00,0.00,0.49,Abnormal
