accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.04,-0.46,-1.12,3.30,0.18,0.31,0.00,0.00,0.00,173015040.00,2
-0.04,-0.46,-1.13,2.81,0.00,-0.31,0.00,0.00,0.00,173015040.00,2
-0.04,-0.46,-1.12,3.36,0.06,-0.06,0.00,0.00,0.00,173015040.00,2
-0.05,-0.46,-1.13,2.62,0.00,0.06,0.00,0.00,0.00,173015040.00,2
-0.05,-0.45,-1.12,3.11,-0.12,0.00,0.00,0.00,0.00,173015040.00,2
-0.04,-0.46,-1.13,2.87,-0.06,-0.18,0.00,0.00,0.00,173015040.00,2
-0.04,-0.46,-1.12,2.50,0.06,-0.12,0.00,0.00,0.00,173015040.00,2
-0.05,-0.46,-1.13,2.87,0.00,0.06,0.00,0.00,0.00,173015040.00,2
-0.04,-0.46,-1.12,2.93,0.06,-0.24,0.00,0.00,0.00,173015040.00,2
-0.04,-0.46,-1.13,2.93,-0.06,0.31,0.00,0.00,0.00,173015040.00,2
-0.05,-0.46,-1.13,2.87,0.00,-0.24,0.74,0.00,0.00,173015040.00,2
-0.05,-0.46,-1.12,2.93,0.12,-0.06,0.77,0.00,0.00,173015040.00,2
-0.04,-0.45,-1.13,3.05,0.06,-0.12,0.74,0.00,0.00,173015040.00,2
-0.03,-0.45,-1.13,2.87,0.18,-0.06,0.00,0.00,0.00,173015040.00,2
-0.05,-0.46,-1.13,2.56,-0.06,0.00,0.00,0.00,0.00,173015040.00,2
-0.04,-0.46,-1.12,2.99,0.31,0.00,0.00,0.00,0.00,173015040.00,2
-0.04,-0.46,-1.12,2.56,0.06,-0.18,0.00,0.00,0.00,173015040.00,2
-0.04,-0.46,-1.13,2.81,0.18,-0.06,0.00,0.00,0.00,173015040.00,2
-0.05,-0.46,-1.13,3.11,-0.55,0.00,0.00,0.00,0.00,173015040.00,2
-0.04,-0.46,-1.12,2.87,0.12,-0.06,0.00,0.00,0.00,173015040.00,2
-0.04,-0.46,-1.12,2.87,0.06,0.18,0.00,0.00,0.00,173015040.00,2
-0.04,-0.46,-1.13,2.81,0.00,-0.12,0.00,0.00,0.00,173015040.00,2
-0.05,-0.46,-1.13,2.75,-0.12,-0.18,0.00,0.00,0.00,173015040.00,2
-0.05,-0.46,-1.12,2.93,-0.12,-0.31,0.00,0.00,0.00,173015040.00,2
-0.05,-0.46,-1.13,2.99,0.18,-0.06,0.00,0.00,0.00,173015040.00,2
