accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.18,-0.02,-1.23,2.99,0.31,-0.85,0.00,0.00,0.00,1.22,2
-0.19,-0.02,-1.23,2.87,0.06,-0.73,0.00,0.00,0.00,0.00,2
-0.19,-0.02,-1.24,2.81,0.43,-1.04,0.00,0.00,0.00,0.00,2
-0.17,0.01,-1.23,2.08,0.85,-1.16,0.00,0.00,0.00,0.00,2
0.05,-0.07,-1.21,-1.71,5.43,29.66,0.00,0.00,0.00,0.00,2
0.02,-0.11,-1.24,3.05,0.06,-0.79,0.00,0.00,0.00,0.00,2
0.01,-0.10,-1.24,2.87,0.00,-0.67,0.00,0.00,0.00,0.00,2
0.02,-0.10,-1.24,2.62,-0.06,-0.73,0.00,0.00,0.00,0.00,2
0.02,-0.11,-1.23,4.15,0.37,-0.98,0.00,0.00,0.00,0.00,2
0.01,-0.10,-1.23,3.54,-0.31,-0.85,0.00,0.00,0.00,0.00,2
0.00,-0.08,-1.22,-3.66,5.43,-3.30,0.00,0.00,0.00,0.00,2
-0.01,-0.09,-1.24,5.49,15.20,-2.38,0.00,0.00,0.00,0.00,2
0.17,0.04,-1.25,12.27,-2.26,51.82,0.00,0.00,0.00,0.00,2
-0.02,0.01,-1.19,8.00,6.35,5.37,0.00,0.00,0.00,0.00,2
0.01,0.07,-1.23,1.10,-1.89,3.30,0.00,0.00,0.00,0.00,2
0.05,0.13,-1.19,3.60,8.18,-66.59,0.00,0.00,0.00,0.00,2
0.05,0.09,-1.24,0.61,-3.91,3.36,0.00,0.00,0.00,0.00,2
0.03,0.08,-1.23,6.41,36.44,-34.61,0.00,0.00,0.00,0.00,2
0.04,0.07,-1.22,2.99,1.16,-0.18,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.22,-1.40,5.31,-0.61,0.00,0.00,0.00,0.00,2
0.11,-0.34,-1.20,10.25,-13.49,-21.67,0.00,0.00,0.00,0.00,2
-0.04,0.19,-1.11,76.23,-30.33,-18.25,0.00,0.00,0.00,0.00,2
-0.50,-0.09,-1.00,-25.70,38.33,77.27,0.00,0.00,0.00,0.00,2
-0.33,0.10,-1.14,8.18,23.32,27.28,0.00,0.00,0.00,0.00,2
-0.91,-0.18,-0.62,-61.89,-57.62,-26.79,0.00,0.00,0.00,0.00,2
-0.90,-0.25,-0.63,-17.27,8.42,26.37,0.00,0.00,0.00,0.00,2
-0.84,-0.27,-0.79,34.30,15.32,12.33,0.00,0.00,0.00,0.00,2
-0.97,0.03,-0.51,61.22,-38.39,-84.66,0.00,0.00,0.00,0.00,2
-1.05,-0.43,-0.12,-55.60,-7.87,31.86,0.00,0.00,0.00,0.00,2
-1.00,-0.37,-0.05,-80.02,21.36,-4.82,0.00,0.00,0.00,0.00,2
-0.94,-0.09,0.22,-114.38,16.91,25.70,0.00,0.00,0.00,0.00,2
-0.75,-0.36,0.25,-81.54,-29.54,-28.50,0.00,0.00,0.00,0.00,2
-0.74,-0.28,0.22,-36.99,-21.24,-56.52,0.00,0.00,0.00,0.00,2
-0.90,-0.08,0.34,69.89,7.20,-9.09,0.00,0.00,0.00,0.00,2
-0.91,0.16,0.42,9.89,6.84,-5.19,0.00,0.00,0.00,0.00,2
-0.84,-0.24,0.30,41.26,7.20,-1.95,0.00,0.00,0.00,0.00,2
-0.83,-0.39,0.24,-20.02,-3.54,5.25,0.00,0.00,0.00,0.00,2
-0.81,-0.33,0.30,-34.79,-6.77,0.12,0.00,0.00,0.00,0.00,2
-0.80,-0.43,0.24,-10.44,-2.20,-0.37,0.00,0.00,0.00,0.00,2
-0.83,-0.54,0.08,8.30,9.77,-10.38,0.00,0.00,0.00,0.00,2
