accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.97,0.39,-0.28,73.85,107.24,18.07,0.00,0.00,0.00,0.00,2
-1.02,0.26,-0.19,-6.90,-25.82,18.31,0.00,0.00,0.92,0.00,2
-0.98,-0.05,-0.35,-19.65,-15.38,3.78,0.00,0.05,0.69,0.00,2
-0.90,-0.00,-0.59,12.21,-23.25,7.20,0.18,0.31,0.00,0.00,2
-0.84,-0.03,-0.77,17.46,-56.03,9.95,0.00,0.00,0.00,0.00,2
-1.10,0.08,-0.85,-54.02,203.25,-79.35,0.00,0.00,0.00,0.00,2
-0.96,0.04,-0.19,-5.07,-32.84,23.50,0.00,0.00,0.62,0.00,2
-0.95,-0.01,-0.51,10.50,-15.08,6.77,0.25,0.11,0.00,0.00,2
-0.88,-0.00,-0.74,-8.12,-28.38,-4.58,0.00,0.00,0.00,0.00,2
-1.35,0.11,-0.83,88.56,235.66,-18.62,0.00,0.00,0.00,0.00,2
-1.06,0.10,-0.25,15.99,-28.87,30.27,0.00,0.00,0.93,0.00,2
-0.94,0.13,-0.32,4.58,-9.95,20.14,0.00,0.00,0.79,0.00,2
-1.03,-0.00,-0.55,2.20,-19.90,-3.30,0.15,0.35,0.00,0.00,2
-0.88,0.11,-0.77,20.14,-50.48,8.18,0.00,0.00,0.00,0.00,2
-1.15,0.05,0.20,-94.85,3.30,-29.54,0.00,0.00,0.21,0.00,2
-0.99,-0.00,-0.36,10.99,-17.15,16.30,0.00,0.00,0.89,0.00,2
-0.93,-0.01,-0.46,-1.71,-9.89,1.40,0.11,0.30,0.00,0.00,2
-0.93,0.03,-0.62,16.36,-33.87,-4.64,0.00,0.22,0.00,0.00,2
-0.57,-0.14,-0.66,-76.23,53.34,59.33,0.00,0.00,0.00,0.00,2
-1.05,0.09,-0.20,30.64,-36.44,31.56,0.00,0.00,0.80,0.00,2
-1.02,0.00,-0.36,15.38,-16.85,4.33,0.05,0.08,0.65,0.00,2
-1.01,0.08,-0.59,16.36,-28.99,1.89,0.31,0.31,0.00,0.00,2
-1.29,0.07,-0.77,29.36,234.68,-64.70,0.00,0.00,0.00,0.00,2
