accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.05,-0.03,-1.25,3.05,-0.06,-0.43,0.00,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.25,2.99,-0.18,-0.55,0.06,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.24,2.93,0.24,-0.61,0.05,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.25,2.81,-0.12,-0.73,0.00,0.00,0.00,0.00,Normal
-0.06,-0.02,-1.25,2.75,0.24,-0.55,0.05,0.00,0.00,0.00,Normal
-0.05,-0.03,-1.25,3.48,-2.87,-0.12,0.07,0.12,0.00,0.00,Normal
-0.06,-0.03,-1.25,3.23,0.24,-0.18,0.07,0.00,0.00,0.00,Normal
-0.08,-0.03,-1.27,-0.24,-3.23,-0.61,0.05,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.25,4.03,1.53,-0.85,0.00,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.24,3.11,-0.12,-0.73,0.06,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.24,2.93,-0.18,-0.73,0.36,0.12,0.00,0.00,Normal
-0.06,-0.03,-1.25,2.99,0.00,-0.12,0.40,0.11,0.00,0.00,Normal
-0.06,-0.03,-1.24,2.87,0.24,-0.73,0.41,0.05,0.00,0.00,Normal
-0.06,-0.04,-1.25,2.81,0.31,-0.55,0.37,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.25,3.17,0.31,-0.61,0.40,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.25,2.75,0.00,-0.37,0.40,0.05,0.07,0.00,Normal
-0.06,-0.03,-1.25,3.11,-0.12,-0.55,0.48,0.10,0.13,0.00,Normal
-0.06,-0.03,-1.24,3.17,-0.18,-0.49,0.50,0.18,0.19,0.00,Normal
-0.06,-0.03,-1.25,3.11,0.31,-0.43,0.48,0.14,0.16,0.00,Normal
-0.06,-0.03,-1.24,3.23,0.18,-0.37,0.47,0.06,0.14,0.00,Normal
-0.06,-0.03,-1.25,2.93,0.18,-0.61,0.52,0.14,0.22,0.00,Normal
-0.06,-0.03,-1.25,2.87,0.06,-0.24,0.49,0.08,0.20,0.00,Normal
-0.06,-0.03,-1.25,3.23,-0.06,-0.67,0.56,0.18,0.29,0.00,Normal
-0.06,-0.03,-1.25,2.93,0.12,-0.49,0.59,0.23,0.32,0.00,Normal
-0.06,-0.03,-1.25,3.05,0.00,-0.43,0.62,0.28,0.33,0.00,Normal
-0.06,-0.03,-1.25,2.75,0.00,-0.55,0.52,0.13,0.23,0.00,Normal
-0.06,-0.03,-1.24,2.87,0.24,-0.55,0.49,0.11,0.20,0.00,Normal
-0.06,-0.03,-1.25,2.99,0.12,-0.55,0.49,0.07,0.19,0.00,Normal
-0.06,-0.03,-1.25,3.05,-0.12,-0.43,0.53,0.17,0.26,0.00,Normal
-0.06,-0.03,-1.25,2.81,0.18,-0.55,0.43,0.06,0.14,0.00,Normal
-0.06,-0.03,-1.25,2.87,0.06,-0.43,0.40,0.00,0.12,0.00,Normal
-0.06,-0.03,-1.25,3.11,0.18,-0.67,0.35,0.00,0.06,0.00,Normal
-0.06,-0.03,-1.24,2.62,0.12,-0.24,0.33,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.25,2.99,0.24,-0.55,0.39,0.00,0.06,0.00,Normal
-0.06,-0.03,-1.24,3.05,0.00,-0.67,0.00,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.25,2.75,0.18,-0.55,0.00,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.24,2.75,0.00,-0.37,0.19,0.00,0.00,0.00,Normal
-0.06,-0.04,-1.25,2.81,0.12,-0.61,0.09,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.25,2.87,0.06,-0.43,0.00,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.25,2.93,0.12,-0.73,0.00,0.00,0.00,0.00,Normal
-0.06,-0.03,-1.24,2.99,0.24,-0.67,0.00,0.00,0.00,0.00,Normal
