accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.02,0.06,-1.25,2.99,0.18,-0.79,0.00,0.00,0.00,0.00,Normal
-0.02,0.06,-1.25,2.87,0.18,-0.79,0.00,0.00,0.00,0.00,Normal
-0.02,0.06,-1.26,2.93,0.31,-0.37,0.00,0.00,0.00,0.00,Normal
-0.03,0.14,-1.26,2.69,-0.31,-11.90,0.00,0.00,0.00,0.00,Normal
-0.12,0.09,-1.31,16.36,-3.42,-10.19,0.00,0.00,0.00,0.00,Normal
-0.19,-0.09,-1.02,47.97,170.35,6.16,0.00,0.00,0.00,0.00,Normal
-0.53,0.14,-1.13,26.06,37.11,-0.49,0.00,0.00,0.00,0.00,Normal
-0.46,0.29,-1.03,51.76,-16.72,9.89,0.00,0.00,0.00,0.00,Normal
-0.47,0.26,-1.06,-0.18,7.69,4.15,0.00,0.00,0.00,0.00,Normal
-0.60,0.20,-1.05,-10.93,2.44,-1.04,0.68,0.21,0.00,0.00,Normal
-0.50,0.27,-1.06,23.80,-10.93,-13.55,0.00,0.00,0.00,0.40,Abnormal
-0.56,0.31,-1.01,3.05,16.72,-8.61,0.00,0.00,0.00,0.40,Abnormal
-0.69,0.28,-1.01,4.27,10.62,12.63,0.00,0.00,0.36,0.66,Abnormal
-0.67,0.19,-0.96,3.54,-4.39,-5.49,0.85,0.38,0.00,0.00,Normal
-0.62,0.32,-1.09,15.08,-15.32,-5.49,0.00,0.00,0.17,0.62,Abnormal
-0.46,0.46,-1.06,-10.19,28.44,-46.45,0.00,0.00,0.07,0.45,Abnormal
-0.47,0.52,-1.00,10.86,-41.02,-14.89,0.00,0.00,0.30,0.54,Abnormal
0.02,0.49,-0.90,-23.99,69.52,-97.47,0.00,0.00,0.00,0.00,Normal
-0.54,0.24,-1.08,52.25,-51.33,76.60,0.62,0.18,0.00,0.06,Normal
-0.03,0.11,-1.02,43.76,25.57,107.67,0.00,0.00,0.00,0.00,Normal
-0.30,0.46,-1.14,-9.09,14.53,86.24,0.00,0.00,0.00,0.50,Abnormal
-0.19,0.53,-1.05,60.79,22.52,-19.90,0.00,0.00,0.00,0.00,Normal
-0.57,0.28,-1.00,29.05,-30.52,37.72,0.87,0.20,0.00,0.00,Normal
-0.57,0.34,-0.84,-56.95,19.78,-58.78,0.64,0.06,0.00,0.00,Normal
-1.01,0.04,-0.65,102.23,-114.93,-24.41,0.07,0.00,0.00,0.00,Normal
-0.47,0.63,-0.79,-3.23,-31.49,-6.96,0.00,0.00,0.00,0.00,Normal
-0.36,0.76,-1.28,7.45,-77.94,140.99,0.00,0.00,0.43,0.48,Abnormal
-0.50,0.44,-1.18,-49.50,-27.28,37.17,0.08,0.00,0.00,0.00,Normal
-0.29,0.37,-1.01,90.33,17.21,25.57,1.24,0.15,0.00,0.00,Normal
-0.10,0.84,-0.91,18.37,-21.48,-53.28,0.00,0.00,0.00,0.00,Normal
-0.49,0.47,-0.99,71.90,13.61,17.64,0.00,0.00,0.63,0.92,Abnormal
-0.17,0.86,-0.83,22.89,19.90,-146.12,0.00,0.00,0.00,0.00,Normal
-0.48,0.47,-1.02,-14.04,-11.35,49.80,0.82,0.20,0.00,0.00,Normal
-0.23,0.52,-1.04,46.81,44.25,-54.14,0.00,0.00,0.00,0.00,Normal
-0.20,0.85,-1.01,6.59,37.05,39.25,0.57,0.00,0.00,0.00,Normal
-0.49,0.72,-0.72,12.70,-2.26,-4.82,0.54,0.00,0.24,0.41,Abnormal
-0.31,0.74,-0.93,7.26,20.94,-11.60,0.00,0.00,0.09,0.14,Normal
-0.46,0.68,-0.85,-15.26,-7.63,5.80,0.67,0.05,0.00,0.00,Normal
-0.49,0.63,-0.89,15.56,3.11,-6.90,0.94,0.27,0.00,0.00,Normal
-0.45,0.77,-0.80,1.95,5.19,-3.23,0.00,0.00,0.46,0.54,Abnormal
-0.43,0.70,-0.86,-0.37,3.30,1.22,0.00,0.00,0.46,0.56,Abnormal
-0.49,0.61,-0.92,-0.18,-7.26,-2.08,1.05,0.23,0.00,0.00,Normal
-0.35,0.72,-1.02,-23.25,-27.22,-29.24,0.00,0.00,0.00,0.00,Normal
-0.41,0.64,-0.95,18.68,-5.37,-7.93,1.05,0.13,0.00,0.00,Normal
-0.29,0.72,-0.99,26.18,50.84,-27.89,0.00,0.00,0.00,0.00,Normal
-0.48,0.63,-0.91,12.88,0.06,-9.52,0.76,0.07,0.13,0.06,Normal
-0.45,0.68,-0.99,-32.41,-30.09,14.10,0.00,0.00,0.06,0.08,Normal
-0.47,0.59,-0.97,4.39,0.24,-5.55,1.10,0.30,0.00,0.00,Normal
-0.15,0.59,-0.74,-6.10,-12.39,2.08,0.00,0.00,0.00,0.00,Normal
-0.43,0.60,-0.98,8.79,5.00,-5.80,0.97,0.29,0.00,0.00,Normal
-0.31,0.71,-0.90,-20.57,-28.75,12.57,0.00,0.00,0.00,0.00,Normal
-0.54,0.62,-0.90,-3.97,-5.80,13.18,0.78,0.22,0.00,0.00,Normal
