accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-1.02,0.00,-0.43,-1.59,6.35,1.59,0.05,0.18,0.49,0.00,2
-1.06,-0.03,-0.36,19.10,-4.09,1.59,0.00,0.08,0.91,0.00,2
-1.03,0.09,-0.25,23.62,21.91,-27.10,0.00,0.00,0.72,0.00,2
-1.10,0.02,-0.29,164.18,49.87,13.85,0.00,0.00,0.00,0.00,2
-1.02,0.09,-0.25,-4.33,-22.03,10.25,0.00,0.00,0.82,0.00,2
-1.01,0.10,-0.53,13.98,-25.39,5.19,0.14,0.31,0.00,0.00,2
-0.89,0.03,-0.78,44.68,-41.26,22.40,0.00,0.00,0.00,0.00,2
-1.19,0.30,-0.93,134.16,175.66,13.00,0.00,0.00,0.00,0.00,2
-1.01,0.03,-0.18,42.30,-28.26,23.74,0.00,0.00,1.07,0.00,2
-1.25,0.15,-0.31,-118.71,13.06,-30.09,0.00,0.06,0.56,0.00,2
-0.96,-0.04,-0.62,-0.67,-15.20,-1.40,0.26,0.33,0.00,0.00,2
-0.90,-0.05,-0.80,22.40,-30.03,5.62,0.00,0.00,0.00,0.00,2
-1.44,0.11,-0.92,79.59,238.65,37.78,0.00,0.00,0.00,0.00,2
-1.04,0.07,-0.24,38.45,-22.22,14.10,0.00,0.00,0.84,0.00,2
-1.13,0.04,-0.36,-41.50,-9.64,0.67,0.00,0.00,0.75,0.00,2
-0.98,-0.08,-0.45,-17.21,-12.63,-7.20,0.26,0.23,0.00,0.00,2
-0.92,0.02,-0.72,-4.03,-43.27,-17.21,0.00,0.00,0.00,0.00,2
-0.77,0.09,-0.75,-34.79,70.50,-25.09,0.00,0.00,0.00,0.00,2
-0.81,-0.10,-0.08,-121.64,-16.97,-67.69,0.00,0.00,0.44,0.00,2
-0.95,-0.28,-0.56,-29.30,-13.67,-6.35,0.00,0.07,0.67,0.00,2
-0.90,0.01,-0.55,-7.20,-5.98,-4.03,0.16,0.20,0.00,0.00,2
-0.96,-0.04,-0.68,1.34,-32.78,-6.29,0.00,0.00,0.00,0.00,2
-0.79,-0.17,-0.37,-82.95,94.48,-8.12,0.00,0.00,0.00,0.00,2
-0.99,0.38,-0.13,40.95,-30.40,20.51,0.00,0.00,0.48,0.00,2
-1.15,0.01,-0.14,-17.40,-8.24,-0.98,0.00,0.00,0.76,0.00,2
-1.01,-0.03,-0.44,11.90,-12.51,5.62,0.19,0.31,0.00,0.00,2
-0.98,0.03,-0.54,6.65,-13.06,-8.97,0.29,0.37,0.00,0.00,2
-0.87,0.02,-0.73,32.65,-50.78,5.43,0.00,0.00,0.00,0.00,2
-1.10,0.32,-0.68,-72.63,191.47,-29.36,0.00,0.00,0.00,0.00,2
-1.04,-0.02,-0.14,18.98,-22.16,16.97,0.00,0.00,0.80,0.00,2
-1.03,-0.06,-0.37,-15.87,-14.65,-2.44,0.00,0.00,0.94,0.00,2
