accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.03,0.16,-1.24,2.69,0.49,0.00,0.00,0.00,0.00
-0.03,0.16,-1.24,2.62,0.12,-0.06,0.00,0.00,0.00
-0.03,0.16,-1.25,2.81,-0.24,-0.06,0.00,0.00,0.00
-0.03,0.16,-1.24,2.93,-0.55,-0.06,0.00,0.00,0.00
-0.03,0.16,-1.24,3.05,-0.24,-0.12,0.00,0.00,0.00
-0.03,0.16,-1.24,2.81,-0.49,-0.37,0.00,0.00,0.00
-0.03,0.16,-1.23,2.75,0.24,-0.06,0.00,0.00,0.00
-0.03,0.16,-1.24,2.81,0.31,0.06,0.00,0.00,0.00
-0.03,0.16,-1.25,2.75,0.12,-0.24,0.00,0.00,0.00
-0.03,0.16,-1.24,2.75,-0.31,0.00,0.00,0.00,0.00
-0.03,0.16,-1.25,2.56,-0.12,-0.24,0.00,0.00,0.00
-1.08,0.27,-0.38,20.14,-77.64,-7.57,0.15,0.11,0.09
-0.88,0.15,-0.77,56.03,60.79,19.23,0.00,0.00,0.00
-0.94,-0.05,-0.46,62.26,-23.56,16.60,0.00,0.00,0.98
-1.05,0.22,-0.55,-12.94,-22.09,-7.93,0.26,0.00,0.00
-1.17,0.20,-0.73,102.91,-88.32,23.86,0.00,0.00,0.00
-1.20,0.03,-0.35,-90.52,-17.27,-17.27,0.00,0.00,0.40
-1.01,-0.01,-0.48,-2.99,-10.62,2.69,0.26,0.41,0.34
-1.06,-0.01,-0.63,-21.36,-1.89,-4.58,0.22,0.21,0.35
-0.86,0.10,-0.78,6.04,-24.17,-8.91,0.29,0.24,0.00
-1.00,0.15,-1.07,50.66,261.54,54.26,0.00,0.00,0.00
-1.07,-0.10,-0.35,-41.20,-42.24,0.92,0.00,0.00,0.78
-1.00,-0.14,-0.51,25.88,-14.22,5.55,0.07,0.00,0.79
-0.81,-0.13,-0.65,17.15,-37.29,-17.21,0.20,0.12,0.06
-1.06,0.13,-0.90,6.90,-37.60,-10.31,0.00,0.00,0.00
-0.86,-0.14,-1.51,-113.71,273.86,28.93,0.00,0.00,0.00
-1.06,0.02,-0.29,-21.18,-39.25,1.28,0.00,0.00,1.21
-1.05,-0.06,-0.52,26.18,-26.25,5.13,0.20,0.20,0.25
-0.90,-0.06,-0.82,14.04,-40.89,7.08,0.23,0.06,0.00
-0.77,-0.08,-0.72,-35.34,14.83,-0.85,0.00,0.00,0.00
-1.02,-0.05,-0.63,76.05,50.84,16.91,0.00,0.00,0.00
-1.03,-0.14,-0.50,63.96,-18.13,10.99,0.00,0.00,1.24
-0.96,-0.04,-0.52,-3.78,-37.54,-9.70,0.14,0.09,0.41
-0.86,0.08,-0.96,133.54,-4.70,29.72,0.00,0.00,0.00
-0.83,-0.19,-0.53,56.15,12.51,8.30,0.00,0.00,0.00
-1.08,-0.01,-0.40,41.81,15.32,38.64,0.00,0.00,0.99
-0.91,-0.18,-0.56,-23.74,-40.04,-13.98,0.18,0.08,0.43
-1.12,0.46,-0.63,84.53,-109.19,-11.96,0.00,0.00,0.00
-0.80,0.16,-0.60,106.08,58.90,60.06,0.00,0.00,0.00
-1.04,0.01,-0.45,23.74,-30.03,4.27,0.00,0.09,0.73
-0.98,-0.01,-0.65,-8.42,-6.59,3.91,0.15,0.08,0.00
-0.96,0.07,-0.71,23.62,-83.37,-5.62,0.18,0.00,0.00
-0.95,0.58,-0.91,-72.45,165.47,-63.11,0.00,0.00,0.00
-1.02,-0.20,-0.39,5.86,-31.01,12.27,0.00,0.00,1.17
-1.00,-0.06,-0.54,9.70,-13.55,-0.49,0.29,0.13,0.00
-0.79,-0.05,-0.70,-23.50,-59.08,-10.68,0.32,0.00,0.00
-1.01,-0.16,-1.49,-256.71,259.34,6.84,0.00,0.00,0.00
-1.12,0.25,-0.27,-92.35,-35.28,-12.39,0.00,0.00,1.21
-1.02,-0.02,-0.46,26.98,-14.53,9.64,0.00,0.15,0.70
-0.99,0.01,-0.81,2.38,-40.10,-11.54,0.21,0.19,0.00
-1.02,0.03,-0.95,100.46,-105.53,3.36,0.00,0.00,0.00
-0.81,0.17,-0.33,-5.62,60.67,3.91,0.00,0.00,0.00
-1.02,0.11,-0.27,-58.53,-32.35,-11.54,0.00,0.00,1.27
-0.96,0.10,-0.57,14.10,-40.41,-3.85,0.10,0.21,0.09
-0.86,0.23,-0.85,43.03,-85.21,-8.30,0.00,0.00,0.00
-0.89,0.21,-0.71,27.59,139.34,16.36,0.00,0.00,0.00
-1.02,0.05,-0.26,-8.48,-25.21,15.32,0.00,0.00,0.98
