accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-1.08,0.05,-0.05,-15.99,-12.15,-3.66,0.00,0.00,0.22,0.00,2
-0.98,-0.05,-0.37,5.55,-20.87,3.54,0.00,0.09,0.48,0.00,2
-1.01,-0.09,-0.58,13.31,-26.98,2.69,0.34,0.27,0.00,0.00,2
-1.39,0.27,-0.63,56.70,-112.92,18.86,0.00,0.00,0.00,0.00,2
-1.00,-0.22,-0.24,-40.47,-50.42,-16.91,0.00,0.00,0.53,0.00,2
-1.03,0.01,-0.39,-5.68,-10.93,-6.16,0.00,0.13,0.57,0.00,2
-0.99,0.06,-0.63,3.54,-31.74,-10.50,0.24,0.27,0.00,0.00,2
-1.00,-0.01,-0.31,-96.50,109.25,-15.87,0.00,0.00,0.00,0.00,2
-1.07,0.45,-0.19,26.12,-47.30,25.88,0.00,0.00,0.70,0.00,2
-1.00,0.06,-0.42,-24.60,-4.15,-8.36,0.14,0.25,0.20,0.00,2
-1.04,0.06,-0.63,-13.49,-29.30,-18.55,0.10,0.14,0.00,0.00,2
-0.66,0.09,-0.46,-9.40,175.05,8.18,0.00,0.00,0.00,0.00,2
-1.04,-0.04,-0.30,21.24,-35.34,31.92,0.00,0.00,0.95,0.00,2
-1.04,-0.06,-0.47,-45.10,-5.98,5.37,0.00,0.06,0.73,0.00,2
-0.87,0.10,-0.71,10.19,-45.53,-28.08,0.00,0.00,0.00,0.00,2
-1.25,0.57,-0.79,81.36,228.03,0.73,0.00,0.00,0.00,0.00,2
-1.06,-0.07,-0.27,-22.28,-21.61,-6.16,0.00,0.00,0.69,0.00,2
-1.00,-0.08,-0.48,27.59,-10.62,-5.68,0.28,0.00,0.00,0.00,2
-1.05,-0.10,-0.65,15.26,-37.23,-0.79,0.17,0.00,0.00,0.00,2
-0.86,0.38,-0.80,26.86,225.04,-8.91,0.00,0.00,0.00,0.00,2
-1.07,-0.18,-0.21,-49.74,-17.21,-3.72,0.00,0.00,0.80,0.00,2
-1.04,-0.17,-0.41,6.35,-13.24,-1.71,0.00,0.11,0.37,0.00,2
-1.03,0.09,-0.47,5.37,-9.46,-6.16,0.34,0.39,0.00,0.00,2
-0.92,0.03,-0.68,8.67,-33.39,-13.79,0.10,0.00,0.00,0.00,2
-1.26,-0.17,-1.09,-4.27,239.32,45.10,0.00,0.00,0.00,0.00,2
-1.08,-0.04,-0.25,-28.38,-24.72,-1.59,0.00,0.00,0.90,0.00,2
-1.01,-0.02,-0.40,29.72,-7.14,3.42,0.08,0.05,0.63,0.00,2
-0.99,-0.02,-0.61,5.13,-10.50,-7.26,0.30,0.34,0.00,0.00,2
-1.03,0.14,-0.25,278.87,-11.23,7.02,0.00,0.00,0.00,0.00,2
-1.02,0.06,-0.15,18.37,-22.34,16.54,0.00,0.00,0.79,0.00,2
-1.01,-0.08,-0.49,-7.39,-8.12,-16.11,0.00,0.00,0.82,0.00,2
-1.01,-0.01,-0.57,2.20,-20.20,-8.06,0.35,0.27,0.00,0.00,2
-0.83,0.12,-0.79,20.81,-56.82,-3.42,0.00,0.00,0.00,0.00,2
-0.99,0.33,-0.62,8.61,153.93,6.23,0.00,0.00,0.00,0.00,2
-0.94,-0.01,-0.16,-6.59,-20.02,15.26,0.00,0.00,1.03,0.00,2
-1.03,-0.06,-0.42,18.07,-13.49,2.01,0.12,0.14,0.35,0.00,2
-0.95,0.03,-0.59,6.71,-23.86,-3.17,0.32,0.41,0.00,0.00,2
-0.99,0.08,-0.77,54.93,-75.26,22.89,0.00,0.00,0.00,0.00,2
-1.45,-0.30,0.12,-13.31,-5.55,28.75,0.00,0.00,0.00,0.00,2
-0.96,-0.12,-0.21,15.01,-20.75,12.57,0.00,0.00,0.90,0.00,2
-0.92,0.26,-0.24,-42.18,-5.19,9.83,0.00,0.06,0.78,0.00,2
-1.01,0.09,-0.59,1.95,-30.03,-15.32,0.06,0.32,0.00,0.00,2
-0.71,0.05,-1.04,63.05,-68.48,28.32,0.00,0.00,0.00,0.00,2
