accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.03,-0.01,-1.24,0.79,-0.24,-0.24,0.00,0.00,0.00,0.00,Normal
-0.03,-0.03,-1.23,-3.72,0.24,-1.83,0.00,0.00,0.00,0.00,Normal
-0.02,0.04,-1.27,36.99,-1.34,-8.79,0.00,0.00,0.00,0.00,Normal
-0.03,0.01,-1.27,24.35,-1.22,0.79,0.05,0.00,0.00,0.00,Normal
-0.03,-0.03,-1.25,0.85,-0.06,-1.65,0.00,0.00,0.00,0.00,Normal
-0.04,-0.01,-1.26,9.83,-1.71,1.95,0.07,0.00,0.00,0.00,Normal
-0.03,0.02,-1.25,3.66,-0.12,-0.49,0.23,0.00,0.05,0.00,Normal
-0.02,0.01,-1.24,4.33,-0.12,-0.31,0.22,0.00,0.07,0.00,Normal
-0.02,0.02,-1.24,1.83,0.06,-1.40,0.20,0.00,0.00,0.00,Normal
-0.04,0.03,-1.28,-5.13,0.67,-8.91,0.08,0.00,0.00,0.00,Normal
-0.03,-0.07,-1.25,-15.14,-2.01,-5.98,0.09,0.00,0.00,0.00,Normal
-0.03,-0.06,-1.24,17.03,-0.79,-1.10,0.53,0.12,0.00,0.00,Normal
-0.04,-0.08,-1.21,-7.75,-2.50,-1.04,0.42,0.00,0.00,0.00,Normal
-0.04,-0.02,-1.24,-2.01,0.24,-1.46,0.51,0.00,0.00,0.00,Normal
-0.04,-0.04,-1.25,6.23,0.18,1.16,0.29,0.00,0.00,0.00,Normal
-0.03,-0.06,-1.25,5.25,0.43,-0.49,0.98,0.00,0.07,0.00,Normal
-0.04,-0.04,-1.26,3.36,-0.31,-0.92,0.22,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.23,3.54,-0.67,-1.16,0.00,0.00,0.00,0.00,Normal
-0.03,0.02,-1.26,15.14,-0.49,0.06,0.16,0.00,0.00,0.00,Normal
-0.03,0.01,-1.24,4.88,0.00,-0.79,0.18,0.00,0.00,0.00,Normal
-0.03,0.00,-1.24,6.04,-0.18,-0.92,0.20,0.00,0.00,0.00,Normal
-0.03,-0.01,-1.24,18.01,-0.67,0.67,0.17,0.00,0.00,0.00,Normal
-0.04,0.05,-1.26,8.85,-0.43,-0.49,0.18,0.00,0.00,0.00,Normal
0.04,-0.08,-1.19,-2.75,25.57,-10.86,0.18,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.21,42.36,-1.71,0.55,0.25,0.00,0.00,0.00,Normal
-0.02,0.02,-1.27,-0.12,5.43,-4.82,0.16,0.00,0.00,0.00,Normal
-0.04,-0.06,-1.23,3.30,-0.06,-1.04,0.00,0.00,0.00,0.00,Normal
-0.03,0.01,-1.25,2.32,-0.06,-0.49,0.30,0.00,0.00,0.00,Normal
-0.03,-0.00,-1.24,-9.40,0.12,-0.85,0.48,0.06,0.00,0.00,Normal
-0.03,0.01,-1.24,3.91,0.06,-0.67,0.43,0.00,0.00,0.00,Normal
-0.03,-0.01,-1.23,8.97,-0.31,-0.24,0.51,0.11,0.00,0.00,Normal
-0.03,-0.01,-1.24,0.85,-0.31,-0.98,0.42,0.00,0.00,0.00,Normal
-0.03,0.00,-1.25,1.34,0.00,-0.37,0.35,0.00,0.00,0.00,Normal
-0.04,-0.01,-1.26,-16.85,-1.53,-1.22,0.48,0.00,0.00,0.00,Normal
-0.01,-0.08,-1.28,1.77,-0.43,-9.46,0.21,0.00,0.00,0.00,Normal
-0.03,-0.02,-1.22,19.71,-0.55,0.24,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,8.61,0.73,0.55,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.48,0.18,-1.10,0.00,0.00,0.00,0.00,Normal
-0.03,-0.07,-1.24,2.69,0.12,-0.67,0.00,0.00,0.00,0.00,Normal
-0.03,-0.08,-1.24,2.56,0.12,-0.61,0.00,0.00,0.00,0.00,Normal
-0.03,-0.07,-1.24,2.14,0.18,-0.67,0.00,0.00,0.00,0.00,Normal
-0.03,-0.08,-1.25,3.17,-0.06,-0.67,0.00,0.00,0.00,0.00,Normal
-0.03,-0.07,-1.24,2.56,-0.06,-0.55,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.21,9.40,0.61,-0.49,0.00,0.00,0.00,0.00,Normal
-0.03,-0.07,-1.23,3.11,-0.37,-0.92,0.00,0.00,0.00,0.00,Normal
-0.03,-0.07,-1.24,1.95,0.55,-0.43,0.00,0.00,0.00,0.00,Normal
-0.03,-0.07,-1.24,1.77,0.00,-0.92,0.00,0.00,0.00,0.00,Normal
-0.03,-0.07,-1.25,-0.92,-0.24,-2.08,0.00,0.00,0.00,0.00,Normal
-0.06,-0.11,-1.24,3.11,0.12,0.06,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.25,2.81,0.00,-0.79,0.00,0.00,0.00,0.00,Normal
-0.03,-0.10,-1.24,2.87,0.00,-0.73,0.00,0.00,0.00,0.00,Normal
-0.03,-0.10,-1.24,2.93,0.12,-0.55,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.05,-0.06,-0.24,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,2.75,0.00,-0.92,0.00,0.00,0.00,0.00,Normal
-0.03,-0.10,-1.24,3.05,0.18,-0.85,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.05,0.00,-0.85,0.00,0.00,0.00,0.00,Normal
-0.03,-0.10,-1.24,3.17,0.12,0.67,0.00,0.00,0.00,0.00,Normal
-0.03,-0.11,-1.23,3.60,0.24,0.79,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.23,5.00,0.31,0.43,0.00,0.00,0.00,0.00,Normal
-0.03,-0.08,-1.24,-2.56,-0.67,-1.10,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.05,-0.06,-0.37,0.04,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.23,0.00,-0.55,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.91,-0.06,-0.55,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,1.65,-0.12,-0.79,0.05,0.00,0.00,0.00,Normal
-0.03,-0.10,-1.23,3.60,0.12,-0.55,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.23,8.42,0.79,0.12,0.00,0.00,0.00,0.00,Normal
-0.03,-0.07,-1.25,-0.18,-0.67,-0.79,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.23,8.18,0.55,-0.85,0.05,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,7.32,0.61,-0.79,0.05,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.23,5.07,0.24,-0.73,0.06,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.23,2.87,0.06,-0.73,0.05,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.23,3.23,0.18,-0.79,0.05,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.23,4.58,0.06,-1.10,0.04,0.00,0.00,0.00,Normal
-0.02,-0.09,-1.24,3.05,0.00,-0.67,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.23,1.59,-0.18,-0.49,0.04,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,1.28,-0.31,-0.43,0.05,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,2.26,-0.06,-0.79,0.05,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,1.40,-0.12,-0.79,0.05,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.54,0.12,-0.79,0.05,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.05,0.12,-0.67,0.05,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.54,0.00,-0.67,0.05,0.00,0.00,0.00,Normal
-0.03,-0.08,-1.24,1.71,0.00,-0.73,0.05,0.00,0.00,0.00,Normal
-0.03,-0.08,-1.24,2.38,-0.12,-0.79,0.05,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,2.87,0.18,-0.73,0.05,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.05,0.18,-0.85,0.06,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.48,-0.12,-0.79,0.05,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.30,0.06,-0.55,0.06,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.23,5.13,0.12,-0.61,0.05,0.00,0.00,0.00,Normal
-0.01,-0.07,-1.23,2.69,-0.31,1.83,0.00,0.00,0.00,0.00,Normal
-0.03,-0.10,-1.24,3.05,0.24,-0.73,0.04,0.00,0.00,0.00,Normal
-0.04,-0.10,-1.24,2.99,0.00,-1.53,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.11,0.00,-0.49,0.09,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.23,3.17,0.06,-0.73,0.00,0.00,0.00,0.00,Normal
-0.03,-0.08,-1.25,-0.43,-0.37,-0.92,0.08,0.00,0.00,0.00,Normal
-0.02,-0.09,-1.24,2.87,0.00,-0.73,0.07,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,7.02,0.37,-0.67,0.04,0.00,0.00,0.00,Normal
-0.03,-0.10,-1.24,3.11,-0.18,-0.67,0.00,0.00,0.00,0.00,Normal
-0.03,-0.09,-1.24,3.05,-0.12,-0.67,0.00,0.00,0.00,0.00,Normal
-0.03,-0.10,-1.23,3.17,0.06,-0.43,0.00,0.00,0.00,0.00,Normal
