accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
0.26,-0.04,-1.20,2.56,-0.06,-0.73,0.00,0.17,0.24,0.00,2
0.25,-0.06,-1.19,2.69,-1.22,-0.92,0.00,0.13,0.24,0.00,2
0.25,-0.06,-1.20,2.87,-2.14,0.00,0.00,0.15,0.24,0.00,2
0.25,-0.05,-1.20,-0.98,-4.88,0.49,0.00,0.17,0.30,0.00,2
0.25,-0.03,-1.20,2.81,-0.49,-2.01,0.00,0.13,0.33,0.00,2
0.25,-0.03,-1.20,3.23,0.24,-0.12,0.00,0.12,0.32,0.00,2
0.25,-0.04,-1.21,2.81,0.37,-0.67,0.00,0.11,0.32,0.00,2
0.25,-0.04,-1.19,3.05,0.06,-0.49,0.00,0.11,0.32,0.00,2
0.25,-0.03,-1.21,2.32,-0.49,-0.43,0.00,0.13,0.35,0.00,2
0.24,-0.03,-1.21,3.42,0.18,-0.55,0.00,0.12,0.34,0.00,2
0.25,-0.03,-1.19,2.62,0.00,-0.61,0.00,0.13,0.35,0.00,2
0.24,-0.05,-1.19,0.61,-0.98,-0.49,0.00,0.12,0.35,0.00,2
0.26,-0.05,-1.20,2.50,-0.79,-0.49,0.00,0.11,0.34,0.00,2
0.26,-0.04,-1.20,1.95,-1.65,-0.92,0.00,0.10,0.34,0.00,2
0.25,-0.03,-1.21,2.93,-1.53,-0.49,0.00,0.14,0.40,0.00,2
0.25,-0.04,-1.20,3.17,0.61,-0.79,0.00,0.15,0.41,0.00,2
0.25,-0.04,-1.19,2.50,-0.18,-1.34,0.00,0.15,0.38,0.00,2
0.25,-0.04,-1.21,2.69,-0.61,-1.16,0.00,0.15,0.35,0.00,2
0.25,-0.03,-1.20,4.52,3.05,-0.18,0.00,0.16,0.35,0.00,2
0.24,-0.01,-1.20,7.20,-1.59,-0.37,0.00,0.00,0.13,0.00,2
0.22,0.01,-1.24,3.48,-0.37,-0.18,0.00,0.20,0.37,0.00,2
0.25,-0.02,-1.21,4.76,2.56,0.12,0.00,0.14,0.34,0.00,2
0.25,-0.03,-1.20,0.43,-2.81,-3.30,0.00,0.15,0.34,0.00,2
0.24,-0.04,-1.20,2.38,-0.92,-1.04,0.00,0.15,0.34,0.00,2
0.25,-0.03,-1.20,3.23,0.61,-0.61,0.00,0.13,0.34,0.00,2
0.25,-0.02,-1.20,2.14,-2.08,-2.14,0.00,0.11,0.33,0.00,2
0.26,-0.04,-1.23,5.37,-0.73,0.06,0.00,0.11,0.33,0.00,2
0.25,-0.04,-1.19,3.72,1.28,0.00,0.00,0.10,0.32,0.00,2
0.25,-0.01,-1.20,-7.87,-2.08,-2.32,0.00,0.09,0.32,0.00,2
0.24,-0.03,-1.20,6.59,0.55,0.18,0.00,0.00,0.00,0.00,2
0.25,-0.03,-1.19,3.36,3.36,-0.12,0.00,0.10,0.30,0.00,2
0.24,-0.03,-1.22,1.77,-0.43,-0.55,0.00,0.09,0.29,0.00,2
0.25,-0.04,-1.21,5.55,-0.49,-1.28,0.00,0.07,0.27,0.00,2
0.24,-0.01,-1.22,3.17,1.65,-0.98,0.00,0.11,0.32,0.00,2
0.25,-0.02,-1.19,2.44,3.54,-1.04,0.00,0.10,0.31,0.00,2
0.24,-0.00,-1.19,2.69,7.63,-0.12,0.00,0.00,0.00,0.00,2
0.21,-0.04,-1.20,-1.28,-2.99,-0.49,0.00,0.00,0.00,0.00,2
0.22,-0.05,-1.23,4.09,0.55,-1.59,0.00,0.00,0.00,0.00,2
0.24,-0.02,-1.23,-2.50,-4.52,-0.61,0.00,0.10,0.26,0.00,2
0.24,-0.03,-1.19,1.53,1.10,-1.28,0.00,0.09,0.26,0.00,2
0.24,-0.04,-1.21,4.70,1.89,0.37,0.00,0.12,0.26,0.00,2
0.23,-0.06,-1.20,2.50,0.18,-0.37,0.00,0.13,0.26,0.00,2
0.24,-0.06,-1.21,6.04,-1.89,0.85,0.00,0.13,0.26,0.00,2
0.23,0.00,-1.22,-0.49,1.53,-0.85,0.00,0.10,0.25,0.00,2
0.22,-0.00,-1.22,4.15,0.12,-0.55,0.00,0.15,0.21,0.00,2
0.21,-0.00,-1.22,3.42,-0.92,-2.20,0.00,0.14,0.06,0.00,2
0.23,0.00,-1.21,3.11,0.18,0.18,0.00,0.14,0.25,0.00,2
0.25,-0.04,-1.21,0.73,-1.53,-0.98,0.00,0.08,0.25,0.00,2
0.25,-0.03,-1.21,1.83,-0.79,-0.98,0.00,0.07,0.25,0.00,2
0.25,-0.03,-1.21,2.99,0.73,-0.12,0.00,0.07,0.26,0.00,2
0.25,-0.05,-1.20,2.56,-0.49,-1.16,0.00,0.07,0.27,0.00,2
0.25,-0.06,-1.21,4.09,2.20,0.31,0.00,0.04,0.26,0.00,2
0.27,-0.02,-1.23,-1.59,-11.60,-2.26,0.00,0.00,0.26,0.00,2
0.26,-0.05,-1.20,4.76,0.92,-1.53,0.00,0.00,0.26,0.00,2
0.26,-0.04,-1.22,2.08,-2.87,-0.79,0.00,0.00,0.26,0.00,2
0.27,-0.04,-1.20,2.62,-0.55,-0.37,0.00,0.00,0.26,0.00,2
0.27,-0.05,-1.20,3.23,-0.49,-1.04,0.00,0.00,0.26,0.00,2
0.27,-0.05,-1.19,4.21,1.22,-2.75,0.00,0.00,0.26,0.00,2
0.28,-0.04,-1.21,-0.92,-8.18,-0.85,0.00,0.00,0.28,0.00,2
0.28,-0.04,-1.20,3.36,0.18,-0.55,0.00,0.00,0.28,0.00,2
0.28,-0.05,-1.20,3.36,0.67,-0.43,0.00,0.00,0.27,0.00,2
0.27,-0.06,-1.18,5.62,4.33,0.06,0.00,0.00,0.26,0.00,2
0.29,-0.05,-1.16,6.65,4.46,-2.14,0.00,0.00,0.26,0.00,2
0.27,-0.07,-1.23,6.59,5.37,0.18,0.00,0.00,0.27,0.00,2
0.28,-0.06,-1.19,3.23,0.73,-0.24,0.00,0.00,0.29,0.20,2
0.28,-0.07,-1.18,1.04,-2.38,-1.46,0.00,0.00,0.29,0.20,2
0.30,-0.06,-1.19,5.49,2.26,-0.43,0.00,0.00,0.25,0.00,2
0.33,-0.09,-1.17,2.62,-0.85,-1.28,0.00,0.00,0.23,0.33,2
0.33,-0.09,-1.18,5.19,2.38,0.37,0.00,0.00,0.21,0.73,2
0.33,-0.10,-1.18,4.46,1.83,-1.59,0.00,0.00,0.24,0.00,2
0.33,-0.10,-1.15,3.85,-1.10,-0.55,0.00,0.00,0.25,0.00,2
0.33,-0.09,-1.17,2.99,-0.06,-0.67,0.00,0.00,0.25,0.00,2
0.33,-0.08,-1.18,1.04,-1.53,-1.77,0.00,0.00,0.25,0.00,2
0.34,-0.09,-1.17,2.56,-0.67,-1.34,0.00,0.00,0.22,0.00,2
0.34,-0.09,-1.16,2.99,-1.10,-1.59,0.00,0.00,0.22,0.00,2
0.33,-0.09,-1.17,2.32,0.24,-0.85,0.00,0.00,0.22,0.00,2
0.33,-0.09,-1.17,2.93,-0.43,-0.49,0.00,0.00,0.22,0.00,2
0.33,-0.10,-1.16,3.85,-1.10,1.10,0.00,0.00,0.25,0.00,2
0.33,-0.09,-1.17,2.32,-0.55,-0.49,0.00,0.00,0.22,0.00,2
0.33,-0.11,-1.17,2.99,0.06,-0.43,0.00,0.00,0.22,0.00,2
0.33,-0.07,-1.18,6.04,2.99,0.18,0.00,0.00,0.20,0.00,2
0.32,-0.08,-1.17,2.81,-0.43,-0.06,0.00,0.00,0.20,0.00,2
0.33,-0.08,-1.18,2.81,-0.55,-0.85,0.00,0.00,0.20,0.00,2
0.33,-0.08,-1.17,2.87,0.49,-0.92,0.00,0.00,0.21,0.00,2
0.33,-0.08,-1.18,1.71,-0.49,0.00,0.00,0.00,0.22,0.00,2
0.32,-0.09,-1.17,2.44,1.04,0.18,0.00,0.00,0.20,0.00,2
0.32,-0.05,-1.21,5.43,1.28,2.14,0.00,0.00,0.22,0.00,2
0.31,-0.06,-1.20,6.41,2.32,0.31,0.00,0.00,0.22,0.00,2
0.29,-0.06,-1.21,0.79,-2.26,0.49,0.00,0.00,0.23,0.00,2
0.31,-0.07,-1.19,2.62,-1.46,-1.04,0.00,0.00,0.27,0.00,2
0.31,-0.08,-1.18,2.56,-0.55,-1.04,0.00,0.00,0.29,0.00,2
0.31,-0.08,-1.17,3.42,1.04,-0.73,0.00,0.00,0.25,0.00,2
0.28,-0.04,-1.18,2.32,1.16,-1.77,0.00,0.00,0.24,0.00,2
0.27,-0.04,-1.20,1.10,-3.60,-1.71,0.00,0.00,0.24,0.00,2
0.26,-0.04,-1.20,3.97,-1.95,-0.85,0.00,0.00,0.24,0.00,2
0.29,-0.05,-1.18,-0.79,-2.69,-1.28,0.00,0.00,0.24,0.00,2
0.27,-0.02,-1.19,-0.37,-0.67,0.37,0.00,0.00,0.24,0.00,2
0.27,-0.03,-1.19,3.23,-1.10,0.79,0.00,0.00,0.24,0.00,2
0.25,-0.03,-1.20,5.00,0.06,-0.43,0.00,0.00,0.23,0.00,2
0.26,-0.04,-1.22,4.03,-1.28,-0.73,0.00,0.00,0.23,0.00,2
0.27,-0.02,-1.21,-1.22,-3.42,-1.77,0.00,0.00,0.21,0.00,2
0.27,-0.07,-1.20,8.54,-0.43,0.49,0.00,0.00,0.23,0.00,2
0.27,-0.06,-1.19,5.19,4.27,0.18,0.00,0.00,0.23,0.00,2
0.26,-0.03,-1.20,6.16,2.32,0.79,0.00,0.00,0.23,0.00,2
0.24,-0.05,-1.19,-3.78,-5.49,-1.77,0.00,0.00,0.23,0.00,2
0.26,-0.04,-1.21,1.59,2.01,-1.28,0.00,0.00,0.23,0.00,2
0.23,0.00,-1.16,13.73,12.51,7.20,0.00,0.00,0.23,0.00,2
0.25,-0.02,-1.21,3.17,0.49,-0.49,0.00,0.00,0.23,0.00,2
0.23,-0.03,-1.22,6.04,9.58,-1.95,0.00,0.00,0.23,0.00,2
0.23,-0.08,-1.21,9.34,-4.33,1.22,0.00,0.05,0.24,0.00,2
0.25,-0.01,-1.19,-2.08,-8.36,-0.85,0.00,0.00,0.24,0.00,2
0.24,0.01,-1.24,4.58,-1.46,1.59,0.00,0.00,0.24,0.00,2
0.24,0.01,-1.20,-0.12,-1.22,-0.85,0.00,0.00,0.24,0.00,2
0.21,-0.02,-1.23,7.32,-7.08,1.71,0.00,0.00,0.20,0.00,2
0.22,0.02,-1.20,3.48,1.95,-0.61,0.00,0.00,0.15,0.00,2
0.25,-0.01,-1.21,4.52,-8.06,1.40,0.00,0.00,0.08,0.00,2
0.27,-0.04,-1.20,3.97,-3.36,-0.67,0.00,0.00,0.08,0.00,2
0.24,-0.01,-1.17,-2.75,-1.89,-0.37,0.00,0.00,0.21,0.00,2
0.23,-0.01,-1.22,3.17,2.14,-1.95,0.00,0.05,0.24,0.00,2
0.25,-0.01,-1.18,6.29,0.85,0.31,0.00,0.05,0.24,0.00,2
0.23,-0.01,-1.22,-1.46,3.66,-3.60,0.00,0.05,0.22,0.00,2
0.17,-0.01,-1.22,1.34,-4.52,-0.43,0.00,0.00,0.11,0.00,2
