accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.07,0.05,-1.24,2.75,0.00,-0.61,0.20,0.00,0.00,0.00,2
-0.06,0.05,-1.25,2.75,0.06,-0.43,0.19,0.00,0.00,0.00,2
-0.07,0.05,-1.25,2.75,0.06,-0.43,0.20,0.00,0.00,0.00,2
-0.06,0.05,-1.25,2.99,-0.06,-0.31,0.20,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.69,0.18,-0.67,0.19,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.56,0.31,-0.49,0.18,0.00,0.00,0.00,2
-0.06,0.05,-1.25,2.99,0.06,-0.49,0.19,0.00,0.00,0.00,2
-0.05,0.05,-1.24,2.87,0.37,-0.67,0.18,0.00,0.00,0.00,2
-0.06,0.05,-1.25,2.93,0.06,-0.67,0.18,0.00,0.00,0.00,2
-0.06,0.05,-1.25,2.69,0.18,-0.49,0.18,0.00,0.00,0.00,2
-0.05,0.05,-1.24,3.11,1.04,-0.24,0.19,0.00,0.14,0.00,2
-0.06,0.05,-1.24,2.81,0.43,-0.49,0.18,0.00,1.10,0.00,2
-0.06,0.05,-1.24,2.81,-0.12,-0.61,0.17,0.00,1.18,0.00,2
-0.07,0.05,-1.24,2.99,-0.37,-0.49,0.17,0.00,0.00,0.00,2
-0.06,0.05,-1.25,3.11,-0.06,-0.61,0.18,0.00,0.00,0.00,2
-0.06,0.06,-1.24,2.75,0.24,-0.55,0.19,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.87,0.24,-0.73,0.18,0.00,0.00,0.00,2
-0.05,0.05,-1.25,2.87,0.06,-0.55,0.18,0.00,0.00,0.00,2
-0.05,0.05,-1.24,2.81,-0.06,-0.49,0.19,0.00,0.00,0.00,2
-0.05,0.05,-1.24,2.87,0.12,-0.37,0.19,0.00,0.00,0.00,2
-0.06,0.06,-1.25,2.93,-0.06,-0.31,0.19,0.00,0.00,0.00,2
-0.06,0.05,-1.25,2.75,0.00,-0.43,0.19,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.87,0.06,-0.67,0.19,0.00,0.00,0.00,2
-0.06,0.05,-1.25,2.93,0.06,-0.49,0.18,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.87,0.00,-0.49,0.18,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.62,0.12,-0.43,0.19,0.00,0.00,0.00,2
-0.06,0.05,-1.26,2.99,-0.24,-0.24,0.19,0.00,0.00,0.00,2
-0.05,0.06,-1.24,2.93,-0.06,-0.55,0.18,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.99,0.00,-0.43,0.19,0.00,0.00,0.00,2
-0.06,0.06,-1.24,2.99,0.43,-0.67,0.19,0.13,0.00,0.00,2
-0.06,0.05,-1.24,2.87,0.18,-0.49,0.20,0.61,0.00,0.00,2
-0.06,0.06,-1.24,2.75,-0.06,-0.31,0.19,0.76,0.00,0.00,2
-0.06,0.05,-1.24,2.93,-0.06,-0.55,0.18,0.00,0.00,0.00,2
-0.06,0.05,-1.25,2.75,0.12,-0.43,0.19,0.00,0.48,0.00,2
-0.06,0.05,-1.24,2.87,0.00,-0.55,0.18,0.00,0.69,0.00,2
-0.06,0.05,-1.25,2.75,0.06,-0.55,0.18,0.00,0.75,0.00,2
-0.06,0.05,-1.24,2.50,0.18,-0.79,0.18,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.87,0.00,-0.49,0.18,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.87,0.12,-0.61,0.18,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.69,0.12,-0.43,0.19,0.00,0.00,0.00,2
-0.06,0.05,-1.25,2.56,0.12,-0.24,0.18,0.00,0.00,0.00,2
