accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.01,1.00,-0.15,1.95,1.04,-0.06,0.25,0.16,0.00,0.74,Abnormal
-0.00,1.00,-0.15,8.61,-3.17,3.17,0.30,0.16,0.00,0.64,Abnormal
0.10,0.99,-0.45,-46.69,-17.15,5.00,0.00,0.00,0.00,0.00,Normal
-0.17,0.98,-0.21,20.75,35.83,25.82,0.31,0.16,0.00,0.57,Abnormal
-0.20,1.00,-0.69,-57.50,-42.85,35.03,0.11,0.00,0.00,0.00,Normal
0.03,1.03,-0.31,18.86,39.37,-7.81,0.24,0.11,0.00,0.70,Abnormal
-0.02,1.00,-0.26,-10.56,14.04,-22.95,0.41,0.30,0.00,0.51,Abnormal
0.09,0.99,-0.49,67.93,80.57,-29.91,0.00,0.00,0.00,0.00,Normal
-0.07,1.04,-0.22,-7.39,-0.85,5.31,0.27,0.16,0.00,0.63,Abnormal
0.01,1.00,-0.42,-40.34,-124.63,24.35,0.00,0.00,0.00,0.00,Normal
-0.05,1.01,-0.24,21.67,-4.27,-0.79,0.52,0.32,0.00,0.37,Abnormal
0.15,0.99,-0.16,3.85,-37.60,-21.12,0.00,0.00,0.00,0.00,Normal
0.06,0.99,-0.20,0.85,-7.20,10.50,0.00,0.00,0.00,0.40,Abnormal
0.08,1.02,-0.31,-2.69,-26.61,3.60,0.32,0.13,0.00,0.30,Abnormal
-0.08,0.98,-0.29,2.08,7.39,-3.17,0.56,0.17,0.00,0.00,Normal
-0.01,0.99,-0.32,1.77,-5.31,0.24,0.30,0.42,0.00,0.00,Normal
-0.02,1.02,-0.32,10.31,-63.42,9.09,0.56,0.11,0.00,0.00,Normal
0.31,1.33,-0.36,-5.92,91.25,-27.10,0.29,0.28,0.00,0.64,Abnormal
-0.10,0.97,-0.69,-60.36,-21.55,19.53,0.05,0.00,0.00,0.00,Normal
0.35,1.05,-0.36,9.95,87.16,-1.83,0.00,0.37,0.00,0.42,Abnormal
-0.05,1.02,-0.33,5.19,1.28,0.37,0.58,0.45,0.00,0.00,Normal
-0.02,1.00,-0.17,11.41,-4.52,-9.22,0.21,0.17,0.00,0.61,Abnormal
0.17,0.93,-0.46,-104.55,26.31,19.84,0.00,0.00,0.00,0.00,Normal
-0.04,1.00,-0.21,7.32,-10.31,8.97,0.26,0.25,0.00,0.65,Abnormal
-0.06,0.97,-0.38,-47.67,-12.08,-7.20,0.68,0.46,0.09,0.00,Normal
-0.14,0.91,-0.93,108.58,44.25,-39.37,0.00,0.00,0.00,0.00,Normal
-0.08,0.97,-0.26,5.55,2.69,4.15,0.58,0.42,0.00,0.00,Normal
0.01,1.02,-0.11,16.24,13.18,-25.39,0.00,0.08,0.00,0.82,Abnormal
-0.00,1.07,-0.44,-90.03,-73.49,18.98,0.00,0.00,0.00,0.00,Normal
-0.03,1.04,-0.37,-21.12,23.50,8.00,0.38,0.28,0.00,0.39,Abnormal
0.05,0.96,-0.66,-30.94,-6.71,-3.42,0.23,0.00,0.04,0.00,Normal
-0.04,0.82,-0.14,-13.92,-34.79,17.70,0.00,0.00,0.00,0.08,Normal
-0.01,1.00,-0.44,9.64,16.17,-7.69,0.24,0.00,0.00,0.00,Normal
0.17,1.03,-0.29,0.49,35.22,0.12,0.00,0.00,0.00,0.37,Abnormal
0.03,1.00,-0.19,5.49,-3.11,6.90,0.00,0.00,0.00,0.07,Normal
-0.08,0.99,-0.34,7.02,-6.77,-5.98,0.64,0.00,0.19,0.00,Normal
-0.01,0.97,-0.66,-138.12,2.69,37.11,0.00,0.00,0.00,0.00,Normal
0.01,0.98,-0.33,4.46,-5.43,7.45,0.25,0.20,0.00,0.65,Abnormal
-0.05,1.01,-0.48,-36.80,-3.97,-15.20,0.74,0.54,0.07,0.00,Normal
0.03,0.71,-0.99,-6.04,23.38,18.68,0.00,0.00,0.00,0.00,Normal
-0.08,1.01,-0.34,2.87,17.88,-5.98,0.70,0.57,0.10,0.00,Normal
0.31,1.23,-0.29,-6.84,-66.77,-28.32,0.00,0.00,0.00,0.00,Normal
0.14,0.40,-0.04,-15.56,63.78,-20.63,0.00,0.00,0.00,0.00,Normal
0.96,0.80,-0.37,20.26,60.55,32.53,0.64,0.55,0.00,0.41,Abnormal
-0.71,1.55,0.18,-67.57,-28.14,-1.10,0.81,0.82,0.14,0.00,Normal
-0.98,1.02,-0.65,90.09,-133.79,-26.00,1.00,0.81,0.39,0.00,Normal
-0.73,1.17,-0.82,47.30,-130.37,-7.93,0.95,0.67,0.14,0.00,Normal
-0.49,1.31,-0.36,60.42,-6.41,-45.96,0.24,0.21,0.00,0.00,Normal
-0.09,1.02,-0.50,-21.73,-0.85,6.71,0.74,0.54,0.00,0.00,Normal
-0.08,1.07,-0.31,17.03,-27.53,-10.25,0.18,0.21,0.00,0.35,Abnormal
-0.05,0.99,-0.36,-12.70,11.23,-1.59,0.00,0.45,0.00,0.31,Abnormal
0.01,0.93,-0.29,6.90,-33.14,18.49,0.00,0.39,0.00,0.14,Normal
-0.04,0.94,-0.39,6.41,8.61,5.37,0.35,0.66,0.06,0.00,Normal
-0.06,0.97,-0.40,4.39,1.77,-3.23,0.69,0.55,0.00,0.00,Normal
-0.02,1.01,-0.23,6.35,-40.77,-0.31,0.06,0.00,0.00,0.59,Abnormal
-0.21,0.96,-0.33,2.99,18.62,-6.71,0.80,0.75,0.29,0.00,Normal
0.16,0.78,-0.55,-57.68,-309.75,10.50,0.00,0.00,0.00,0.00,Normal
-0.02,1.03,-0.29,-22.34,-3.23,15.87,0.35,0.00,0.00,0.65,Abnormal
-0.22,0.94,-0.48,-38.70,-171.87,75.74,0.00,0.00,0.00,0.00,Normal
-0.09,1.05,-0.26,-28.44,-45.59,26.43,0.70,0.59,0.06,0.00,Normal
0.44,0.72,-0.65,129.88,34.79,-101.32,0.00,0.00,0.00,0.00,Normal
-0.15,1.01,-0.23,0.49,10.68,13.79,0.69,0.00,0.11,0.00,Normal
0.33,1.24,-0.70,8.48,461.91,-10.80,0.00,0.00,0.00,0.00,Normal
-0.14,1.00,-0.25,-40.10,-45.96,23.68,0.61,0.33,0.00,0.22,Abnormal
-0.18,1.53,-0.72,266.11,-59.57,-87.10,0.00,0.00,0.00,0.00,Normal
-0.13,1.03,-0.29,-41.87,1.46,17.15,0.55,0.37,0.00,0.00,Normal
-0.01,0.85,-0.71,10.68,-26.37,2.87,0.13,0.12,0.00,0.00,Normal
0.19,0.96,-0.25,3.48,16.72,16.17,0.00,0.00,0.00,0.00,Normal
0.04,0.98,-0.13,-6.16,-18.92,-6.29,0.17,0.00,0.00,0.35,Abnormal
-0.19,1.02,-0.23,-7.51,30.94,-26.86,0.00,0.00,0.00,0.00,Normal
0.19,1.14,-0.24,-58.59,101.87,2.50,0.00,0.00,0.00,0.00,Normal
0.08,0.61,-0.79,-11.84,-1.59,39.31,0.00,0.00,0.00,0.00,Normal
0.19,0.69,-1.23,-8.91,7.08,21.85,0.00,0.00,0.00,0.00,Normal
0.22,0.49,-0.96,-10.31,27.53,9.46,0.00,0.00,0.00,0.00,Normal
-0.02,0.68,-0.88,28.14,-6.53,-5.25,0.00,0.00,0.00,0.00,Normal
0.06,1.13,-0.39,-4.52,-32.41,36.38,0.00,0.00,0.00,0.00,Normal
-0.21,0.92,-0.46,-10.68,-22.28,-17.09,0.00,0.00,0.00,0.00,Normal
-0.12,0.97,-0.47,0.49,6.10,1.34,0.00,0.00,0.00,0.00,Normal
-0.12,0.99,-0.50,3.54,0.24,1.53,0.00,0.00,0.00,0.00,Normal
-0.11,0.96,-0.56,-1.04,2.69,-0.12,0.00,0.00,0.00,0.00,Normal
-0.14,0.96,-0.54,4.46,-1.22,0.85,0.00,0.00,0.00,0.00,Normal
-0.10,0.85,-0.50,8.61,13.12,6.77,0.00,0.00,0.00,0.00,Normal
-0.13,1.00,-0.43,11.35,-4.33,-2.20,0.00,0.00,0.00,0.00,Normal
-0.09,1.00,-0.35,-4.03,3.17,-9.46,0.00,0.00,0.00,0.00,Normal
-0.07,0.99,-0.38,2.75,-7.32,-0.06,0.00,0.00,0.00,0.00,Normal
-0.12,0.99,-0.39,1.53,0.37,3.78,0.00,0.00,0.00,0.00,Normal
-0.09,0.99,-0.43,-2.38,2.08,2.38,0.00,0.00,0.00,0.00,Normal
-0.11,0.97,-0.54,-6.96,3.30,-7.63,0.00,0.00,0.00,0.00,Normal
-0.17,0.96,-0.54,2.32,0.55,-0.43,0.00,0.00,0.00,0.00,Normal
-0.14,0.96,-0.56,2.32,-1.16,0.49,0.00,0.25,0.00,0.00,Normal
-0.15,0.96,-0.56,2.26,-0.92,-0.43,0.00,0.00,0.00,0.00,Normal
-0.15,0.94,-0.58,2.87,-0.55,-0.73,0.00,0.00,0.00,0.00,Normal
-0.18,0.98,-0.56,4.88,-2.32,3.66,0.00,0.00,0.00,0.00,Normal
-0.17,0.94,-0.56,2.87,-0.49,-0.92,0.00,0.34,0.00,0.00,Normal
-0.18,0.94,-0.55,5.86,1.16,-1.34,0.00,0.33,0.00,0.00,Normal
-0.35,0.81,-0.71,-15.93,-33.02,5.37,0.00,0.27,0.00,0.00,Normal
-0.54,1.08,-0.61,17.70,-77.45,-2.93,0.00,0.17,0.00,0.00,Normal
-0.10,0.94,-0.62,8.79,-3.54,-5.31,0.00,0.28,0.00,0.00,Normal
-0.18,0.90,-0.58,1.83,-1.22,-4.33,0.00,0.00,0.00,0.00,Normal
-0.12,0.94,-0.58,4.03,7.57,-4.39,0.00,0.00,0.29,0.00,Normal
-0.11,0.94,-0.60,3.48,0.37,-0.55,0.00,0.00,0.69,0.00,Normal
-0.16,0.76,-0.59,1.95,60.67,-16.85,0.00,0.00,0.00,0.00,Normal
-0.15,0.98,-0.41,11.05,-10.38,-1.77,0.00,0.00,0.00,0.00,Normal
-0.08,0.97,-0.48,-0.24,-1.95,-0.73,0.00,0.00,0.00,0.00,Normal
-0.14,0.97,-0.45,4.09,-0.43,1.16,0.00,0.00,0.00,0.00,Normal
-0.12,0.98,-0.47,2.14,-1.10,-1.40,0.00,0.00,0.00,0.00,Normal
