accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.91,0.04,-0.40,-26.25,14.40,-18.86,0.00,0.00,0.00,0.00,2
-0.68,0.04,-0.85,10.74,1.53,11.54,0.00,0.00,0.00,0.00,2
-1.03,0.02,-0.43,-36.07,-8.73,-4.88,0.16,0.32,0.05,0.00,2
-0.98,0.00,-0.53,-12.08,-22.77,-0.79,0.36,0.24,0.00,0.00,2
-0.81,-0.02,-1.08,138.79,-114.14,68.30,0.00,0.00,0.00,0.00,2
-0.91,0.17,-0.05,-37.60,-30.88,0.00,0.00,0.00,0.52,0.00,2
-0.95,-0.19,-0.35,57.56,-22.03,1.89,0.00,0.00,0.79,0.00,2
-0.98,-0.08,-0.65,20.94,-33.39,-8.18,0.27,0.00,0.00,0.00,2
-0.86,-0.29,-0.71,-20.26,-16.60,8.06,0.00,0.00,0.00,0.00,2
-1.02,0.24,-0.07,-2.81,-25.02,19.10,0.00,0.00,0.77,0.00,2
-0.94,-0.16,-0.43,11.11,-14.83,4.58,0.00,0.00,0.77,0.00,2
-0.94,-0.04,-0.56,-0.43,-13.55,-6.84,0.33,0.28,0.00,0.00,2
-0.96,0.04,-0.73,1.83,-53.83,-11.29,0.00,0.00,0.00,0.00,2
-0.95,0.31,-0.82,-101.99,144.17,-26.12,0.00,0.00,0.00,0.00,2
-1.06,-0.02,-0.27,30.33,-28.87,18.01,0.00,0.00,1.12,0.00,2
-1.00,-0.08,-0.46,10.44,-14.53,-1.16,0.00,0.09,0.39,0.00,2
-1.00,0.02,-0.68,6.35,-30.58,-14.47,0.00,0.00,0.00,0.00,2
-0.98,0.09,-0.58,-47.00,10.80,7.02,0.00,0.00,0.00,0.00,2
-0.99,0.17,-0.08,-66.28,-22.95,-16.36,0.00,0.00,0.64,0.00,2
-1.06,-0.14,-0.43,3.42,-11.72,-10.50,0.00,0.00,0.89,0.00,2
-0.96,-0.07,-0.54,12.76,-4.27,-0.24,0.39,0.29,0.00,0.00,2
-0.93,-0.00,-0.71,6.23,-37.96,-15.20,0.09,0.00,0.00,0.00,2
-1.19,-0.03,-1.09,-96.19,220.15,-2.56,0.00,0.00,0.00,0.00,2
-1.03,-0.08,-0.16,-20.45,-22.89,2.32,0.00,0.00,0.92,0.00,2
-0.98,-0.05,-0.43,-5.74,-9.09,-2.93,0.27,0.04,0.00,0.00,2
-0.96,-0.03,-0.62,4.09,-16.24,-0.37,0.35,0.20,0.00,0.00,2
-1.05,-0.13,-0.22,36.25,-35.22,23.86,0.00,0.00,0.86,0.00,2
-0.95,-0.17,-0.41,22.16,-16.66,12.76,0.00,0.00,0.99,0.00,2
-1.00,-0.08,-0.50,11.35,-16.91,1.65,0.27,0.15,0.00,0.00,2
