accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-1.02,0.26,-0.04,-21.24,-16.66,6.41,0.00,0.00,0.19,0.00,2
-1.11,0.25,-0.22,-16.85,-13.55,-7.08,0.00,0.00,1.04,0.00,2
-0.99,0.01,-0.38,17.40,-13.49,-2.14,0.00,0.00,0.83,0.00,2
-0.94,0.10,-0.72,4.03,-40.65,-3.54,0.06,0.14,0.00,0.00,2
-0.97,0.25,-0.79,43.70,-67.81,25.57,0.00,0.00,0.00,0.00,2
-0.97,0.36,-0.03,11.84,-33.45,21.00,0.00,0.00,0.60,0.00,2
-1.00,-0.05,-0.34,-22.09,-9.95,5.43,0.00,0.09,0.61,0.00,2
-1.05,0.08,-0.50,22.71,-19.78,0.37,0.19,0.17,0.00,0.00,2
-0.88,0.06,-0.77,8.06,-42.05,0.98,0.00,0.00,0.00,0.00,2
-1.07,0.82,0.02,-152.22,-0.61,-86.61,0.00,0.00,0.41,0.00,2
-1.11,0.12,-0.29,39.49,-20.14,2.32,0.00,0.00,1.01,0.00,2
-1.02,0.09,-0.53,14.89,-28.44,13.73,0.15,0.21,0.00,0.00,2
-0.84,0.15,-0.80,7.08,-25.94,-2.20,0.00,0.00,0.00,0.00,2
-0.77,0.28,-0.68,90.27,67.32,42.05,0.00,0.00,0.00,0.00,2
-1.01,0.16,-0.21,-21.55,-18.25,5.55,0.00,0.00,0.74,0.00,2
-1.00,0.00,-0.45,-3.78,-5.00,-1.10,0.06,0.25,0.21,0.00,2
-0.92,0.09,-0.61,7.87,-27.16,-15.38,0.18,0.31,0.00,0.00,2
-0.77,-0.02,-1.05,-6.10,-57.56,22.52,0.00,0.00,0.00,0.00,2
-1.07,0.44,-0.08,-163.57,-2.20,-75.81,0.00,0.00,0.64,0.00,2
-1.07,0.07,-0.28,-17.52,-15.75,-6.23,0.00,0.00,0.54,0.00,2
-1.03,-0.01,-0.44,43.33,-17.03,9.40,0.22,0.14,0.00,0.00,2
-0.92,0.01,-0.66,-7.08,-31.74,-9.89,0.00,0.00,0.00,0.00,2
-1.23,-0.12,-1.09,-69.64,231.20,-22.58,0.00,0.00,0.00,0.00,2
-1.05,0.03,-0.16,-34.30,-17.64,2.99,0.00,0.00,0.95,0.00,2
-1.02,0.02,-0.43,26.67,-13.98,5.49,0.11,0.14,0.26,0.00,2
-1.00,0.03,-0.58,0.61,-23.19,-0.98,0.21,0.18,0.00,0.00,2
-0.68,0.25,-0.92,166.08,-8.18,78.43,0.00,0.00,0.00,0.00,2
-0.74,0.37,-0.25,188.66,-30.03,20.26,0.00,0.00,0.00,0.00,2
-0.97,-0.06,-0.32,22.16,-19.59,29.42,0.00,0.00,0.69,0.00,2
-0.93,-0.00,-0.56,7.32,-24.35,5.31,0.13,0.21,0.00,0.00,2
-0.80,0.09,-0.77,1.89,-43.52,-0.31,0.00,0.00,0.00,0.00,2
-0.94,0.29,-0.78,-74.65,158.20,-71.35,0.00,0.00,0.00,0.00,2
-1.07,0.19,-0.38,-20.08,-27.59,13.55,0.00,0.00,0.87,0.00,2
-1.00,-0.03,-0.45,12.21,-12.88,2.20,0.19,0.24,0.00,0.00,2
-0.89,0.02,-0.72,6.23,-35.58,-10.31,0.00,0.00,0.00,0.00,2
-1.14,0.25,-0.66,-60.24,189.03,-37.84,0.00,0.00,0.00,0.00,2
-1.00,-0.05,-0.26,-15.14,-22.52,3.66,0.00,0.00,1.10,0.00,2
-1.05,-0.02,-0.40,10.86,-3.42,-3.60,0.00,0.11,0.46,0.00,2
-0.95,0.02,-0.59,6.90,-23.07,-6.59,0.18,0.23,0.00,0.00,2
-1.19,0.32,-0.73,82.76,-104.31,67.02,0.00,0.00,0.00,0.00,2
-1.23,-0.14,0.18,-44.98,-10.80,-0.67,0.00,0.00,0.35,0.00,2
-0.99,0.07,-0.34,7.93,-11.41,8.91,0.00,0.00,1.07,0.00,2
-1.00,-0.08,-0.42,-17.76,-1.10,-6.41,0.00,0.00,0.66,0.00,2
-0.97,0.05,-0.57,2.50,-16.36,-2.38,0.16,0.37,0.00,0.00,2
-0.79,0.10,-0.74,17.21,-41.63,10.44,0.00,0.00,0.00,0.00,2
-0.65,0.02,-0.73,42.85,-38.51,32.04,0.00,0.00,0.00,0.00,2
-1.03,0.12,-0.21,-4.82,-10.01,4.82,0.00,0.00,1.00,0.00,2
-1.03,0.01,-0.43,2.08,-9.70,2.56,0.10,0.16,0.47,0.00,2
-0.99,0.03,-0.49,0.61,-13.85,3.54,0.17,0.40,0.00,0.00,2
-0.90,0.07,-0.72,2.38,-26.98,-5.86,0.00,0.00,0.00,0.00,2
