accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
0.26,-0.04,-1.19,1.22,-2.01,-4.09,0.00,0.00,0.00,0.00,2
0.28,-0.06,-1.19,4.21,0.61,0.55,0.00,0.00,0.00,0.00,2
0.31,-0.05,-1.19,6.41,1.16,-0.06,0.00,0.00,0.00,0.00,2
0.38,-0.10,-1.11,38.88,24.17,-20.69,0.00,0.00,0.00,0.00,2
0.23,-0.02,-1.21,-26.12,-0.24,7.63,0.00,0.00,0.00,0.00,2
0.21,-0.32,-1.20,-76.35,20.26,-12.08,0.00,0.00,0.00,0.00,2
0.40,-0.64,-1.04,21.91,-9.83,5.68,0.00,0.00,0.00,0.00,2
0.08,-0.57,-0.91,-19.65,-17.09,-30.33,0.00,0.00,0.00,0.00,2
0.74,0.27,0.34,3.48,2.75,-0.55,0.00,0.00,0.00,0.00,2
0.92,0.29,-0.01,-41.87,53.10,-21.79,0.00,0.00,0.00,0.00,2
0.13,1.17,-0.52,-25.94,-14.95,92.96,0.00,0.00,0.00,0.00,2
-0.29,1.06,-0.55,7.20,28.56,-1.83,0.00,0.00,0.00,0.27,2
-0.10,0.99,-0.41,26.55,10.80,-25.57,0.20,0.00,0.00,0.48,2
-0.01,1.04,-0.26,4.09,5.25,8.24,0.33,0.17,0.00,0.65,2
-0.07,1.02,-0.30,-1.34,-32.10,0.24,0.70,0.00,0.00,0.00,2
-0.12,1.00,-0.30,4.64,22.52,3.54,0.67,0.00,0.00,0.07,2
-0.11,1.01,-0.32,0.49,2.14,0.12,0.75,0.00,0.00,0.18,2
-0.27,0.91,-0.79,-40.16,65.37,1.34,0.00,0.00,0.00,0.00,2
-0.05,0.99,-0.39,22.77,14.22,-20.75,0.41,0.00,0.00,0.40,2
-0.01,1.03,-0.25,-5.68,-9.34,-2.62,0.35,0.00,0.00,0.52,2
-0.25,1.29,-0.47,22.03,-68.54,-41.75,0.00,0.11,0.00,0.27,2
0.13,0.95,-0.40,5.68,-15.08,7.93,0.00,0.00,0.00,0.00,2
-0.18,0.96,-0.36,-2.20,1.71,7.81,0.72,0.00,0.08,0.00,2
-0.13,0.96,-0.33,5.55,5.49,-6.41,0.50,0.00,0.00,0.00,2
-0.09,1.00,-0.15,11.78,12.57,0.55,0.36,0.00,0.00,0.60,2
-0.13,1.01,-0.26,-8.54,0.24,12.94,0.58,0.00,0.00,0.34,2
-0.03,1.19,-0.34,16.60,-99.85,-6.04,0.37,0.00,0.00,0.58,2
-0.16,1.03,-0.33,2.32,36.56,3.97,0.34,0.00,0.00,0.33,2
-0.08,0.99,-0.31,2.08,4.46,-1.71,0.64,0.00,0.00,0.00,2
-0.10,1.01,-0.27,6.23,1.40,0.24,0.63,0.00,0.00,0.11,2
-0.10,1.01,-0.26,2.56,0.55,-0.67,0.67,0.00,0.00,0.18,2
-0.10,1.01,-0.27,1.59,-0.18,-0.31,0.69,0.00,0.00,0.13,2
-0.11,1.01,-0.25,7.63,-3.48,0.92,0.58,0.00,0.00,0.24,2
-0.07,0.97,-0.28,-3.23,-5.25,-0.49,0.54,0.00,0.00,0.05,2
-0.18,1.01,-0.31,0.18,-4.33,7.14,0.44,0.00,0.00,0.00,2
-0.21,0.99,-0.32,4.58,-3.97,-4.21,0.41,0.00,0.00,0.00,2
-0.14,1.00,-0.25,11.60,-7.26,-5.86,0.63,0.00,0.00,0.39,2
0.01,1.08,-0.29,3.66,32.65,-3.17,0.52,0.00,0.00,0.47,2
-0.06,1.01,-0.22,2.81,3.23,-0.73,0.50,0.00,0.00,0.48,2
-0.07,1.01,-0.25,0.43,1.95,0.06,0.51,0.00,0.00,0.46,2
-0.07,1.01,-0.27,0.85,-1.59,0.06,0.50,0.00,0.00,0.38,2
-0.06,1.02,-0.29,2.14,-1.59,-1.10,0.51,0.00,0.00,0.32,2
-0.09,1.01,-0.29,2.69,-0.43,-0.43,0.55,0.00,0.00,0.19,2
-0.10,1.02,-0.30,3.11,-0.31,-0.18,0.58,0.00,0.00,0.17,2
-0.09,1.01,-0.30,3.05,0.67,0.06,0.58,0.00,0.00,0.19,2
-0.08,1.01,-0.30,2.87,0.43,-0.37,0.59,0.00,0.00,0.22,2
-0.08,1.01,-0.30,3.17,0.73,-0.43,0.58,0.00,0.00,0.25,2
-0.08,1.00,-0.30,2.75,0.06,-0.12,0.59,0.00,0.00,0.29,2
-0.08,1.00,-0.30,2.87,-0.67,-0.73,0.56,0.41,0.00,0.29,2
-0.08,1.01,-0.31,7.69,-0.98,-3.78,0.52,0.40,0.00,0.09,2
-0.03,1.01,-0.20,3.72,2.38,1.34,0.41,0.27,0.00,0.65,2
-0.06,1.01,-0.19,0.12,1.34,-0.31,0.43,0.29,0.00,0.65,2
-0.05,1.02,-0.21,3.60,2.01,0.37,0.48,0.33,0.00,0.55,2
-0.05,1.02,-0.22,2.08,1.65,0.00,0.49,0.34,0.00,0.55,2
-0.04,1.01,-0.21,2.32,-0.24,-0.24,0.50,0.34,0.00,0.55,2
-0.04,1.01,-0.21,3.17,-1.04,-0.24,0.48,0.34,0.00,0.57,2
-0.04,1.01,-0.22,2.69,-1.10,-1.40,0.50,0.34,0.00,0.56,2
-0.05,1.01,-0.22,3.11,0.00,-1.04,0.48,0.00,0.00,0.57,2
-0.05,1.02,-0.23,2.62,-0.31,0.00,0.47,0.00,0.00,0.59,2
-0.04,1.00,-0.21,2.99,-0.61,-0.49,0.49,0.00,0.00,0.58,2
-0.06,0.98,-0.27,-9.70,-50.11,4.15,0.36,0.00,0.00,0.61,2
-0.08,0.99,-0.26,6.23,3.78,-3.72,0.61,0.00,0.06,0.00,2
-0.09,1.00,-0.24,1.46,0.18,-0.18,0.60,0.00,0.00,0.31,2
-0.09,1.00,-0.25,2.99,0.12,-0.61,0.65,0.00,0.00,0.24,2
-0.08,1.02,-0.24,3.42,-1.10,-0.73,0.61,0.00,0.00,0.38,2
0.07,1.24,-0.21,12.51,29.66,-6.77,0.35,0.00,0.00,0.62,2
0.04,0.98,-0.24,-13.24,-6.53,2.62,0.16,0.00,0.00,0.65,2
-0.06,1.26,-0.61,33.69,49.26,-1.16,0.09,0.00,0.00,0.00,2
-0.01,1.00,-0.27,5.86,2.87,0.37,0.51,0.28,0.00,0.39,2
-0.06,1.01,-0.25,3.30,-2.14,-0.37,0.57,0.32,0.00,0.37,2
-0.07,1.00,-0.24,2.01,0.31,-0.06,0.57,0.32,0.00,0.41,2
-0.07,1.00,-0.25,2.87,-0.85,-0.85,0.58,0.00,0.00,0.37,2
-0.07,1.01,-0.25,2.38,-0.18,1.40,0.54,0.00,0.00,0.30,2
-0.08,1.01,-0.26,2.44,0.92,-1.04,0.60,0.00,0.00,0.34,2
-0.05,1.00,-0.27,-3.30,-3.36,-2.99,0.59,0.00,0.00,0.39,2
-0.03,0.96,-0.33,-2.56,2.20,-1.83,0.30,0.00,0.00,0.00,2
-0.44,0.89,-0.20,24.60,25.45,-7.63,0.27,0.00,0.00,0.59,2
-0.05,0.98,-0.36,-35.03,-23.01,4.88,0.50,0.00,0.00,0.52,2
0.17,0.91,-0.52,9.70,13.92,1.34,0.00,0.00,0.00,0.38,2
0.54,1.00,-0.29,12.27,-16.24,3.48,0.00,0.00,0.00,0.00,2
0.45,0.60,0.21,50.42,15.14,-45.78,0.00,0.00,0.00,0.00,2
0.71,0.27,0.40,21.85,-39.43,13.67,0.00,0.00,0.00,0.00,2
0.65,0.45,0.44,-5.31,7.32,-2.20,0.00,0.00,0.00,0.00,2
0.57,0.48,0.47,12.51,19.47,19.17,0.00,0.00,0.00,0.00,2
0.57,0.44,0.46,4.15,-9.22,0.37,0.00,0.00,0.00,0.00,2
0.53,0.43,0.45,3.23,-0.37,-0.98,0.00,0.00,0.00,0.00,2
0.56,0.42,0.46,3.42,0.43,-0.98,0.00,0.00,0.00,0.00,2
0.56,0.42,0.46,2.87,-0.37,-0.92,0.00,0.00,0.00,0.00,2
0.56,0.42,0.47,3.42,0.06,-0.73,0.00,0.00,0.00,0.00,2
0.56,0.41,0.46,2.75,-0.73,-0.55,0.00,0.00,0.00,0.00,2
0.55,0.42,0.47,3.66,-0.61,-0.61,0.00,0.00,0.00,0.00,2
0.56,0.41,0.46,3.23,-0.24,-0.85,0.00,0.00,0.00,0.00,2
0.56,0.41,0.46,2.75,0.06,-0.31,0.00,0.11,0.00,0.00,2
0.57,0.41,0.45,1.95,-1.10,-0.49,0.00,0.00,0.00,0.00,2
0.56,0.41,0.45,2.32,-1.46,-0.73,0.00,0.00,0.00,0.00,2
0.56,0.42,0.47,3.42,-0.43,-0.67,0.00,0.05,0.00,0.00,2
0.54,0.40,0.48,4.15,1.83,0.06,0.00,0.06,0.00,0.00,2
0.57,0.42,0.47,3.42,0.61,-0.85,0.00,0.07,0.00,0.00,2
0.56,0.42,0.47,3.42,2.75,-0.92,0.00,0.07,0.00,0.00,2
0.55,0.41,0.46,2.75,-0.43,-0.49,0.00,0.07,0.00,0.00,2
0.56,0.41,0.46,3.05,1.95,-0.12,0.00,0.08,0.00,0.00,2
0.56,0.42,0.47,2.69,-0.12,-0.55,0.00,0.00,0.00,0.00,2
0.57,0.43,0.45,4.27,0.55,-2.01,0.00,0.00,0.00,0.00,2
0.42,0.40,0.20,-104.43,-17.09,-1.83,0.00,0.00,0.00,0.00,2
0.15,0.97,-0.24,-44.92,-36.80,53.77,0.00,0.00,0.00,0.00,2
-0.07,1.04,-0.33,3.60,2.62,-3.42,0.07,0.00,0.00,0.49,2
-0.12,1.07,-0.27,8.73,5.19,-8.18,0.40,0.00,0.00,0.20,2
0.01,0.89,-0.24,-39.92,5.43,45.04,0.42,0.00,0.00,0.05,2
-0.34,0.84,-0.31,22.83,27.53,-35.10,0.50,0.00,0.00,0.37,2
0.09,1.01,-0.56,-3.48,-16.17,-15.99,0.00,0.00,0.00,0.00,2
0.20,0.97,-0.53,12.45,59.20,4.88,0.00,0.00,0.00,0.00,2
0.30,1.02,-0.62,22.09,81.91,26.55,0.00,0.00,0.00,0.25,2
-0.08,1.00,-0.24,-4.70,-9.52,11.29,0.61,0.00,0.00,0.51,2
-0.44,1.01,-0.57,-30.82,-60.67,93.02,0.00,0.00,0.00,0.00,2
0.28,1.07,-0.43,10.93,82.15,59.20,0.00,0.00,0.00,0.05,2
-0.13,1.01,-0.32,-35.34,-13.00,45.90,0.86,0.00,0.18,0.00,2
-1.08,1.85,-0.71,91.13,176.03,-251.34,0.00,0.00,0.00,0.00,2
-0.11,1.01,-0.28,-8.67,-0.55,19.59,0.78,0.00,0.10,0.00,2
