accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.29,-0.13,-1.19,3.23,-0.12,-0.49,0.27,0.00,0.00,0.00,2
-0.30,-0.12,-1.21,3.11,0.31,-0.49,0.25,0.00,0.00,0.00,2
-0.29,-0.13,-1.20,2.93,0.06,-0.37,0.26,0.00,0.00,0.41,2
-0.29,-0.13,-1.20,2.93,0.24,-0.49,0.25,0.00,0.00,0.00,2
-0.29,-0.13,-1.19,3.05,0.37,-0.43,0.24,0.00,0.00,0.00,2
-0.30,-0.12,-1.19,4.09,0.31,-1.04,0.25,0.00,0.00,0.00,2
-0.30,-0.12,-1.19,3.36,0.18,-0.73,0.25,0.00,0.00,0.00,2
-0.30,-0.13,-1.20,3.17,0.18,-0.49,0.24,0.00,0.00,0.00,2
-0.30,-0.13,-1.20,2.81,0.24,-0.31,0.24,0.00,0.00,0.00,2
-0.30,-0.13,-1.21,2.62,-0.18,-0.24,0.24,0.00,0.00,0.00,2
-0.29,-0.13,-1.20,3.23,0.24,-0.49,0.24,0.00,0.00,0.00,2
-0.30,-0.13,-1.20,3.05,0.12,-0.43,0.24,0.00,0.00,0.00,2
-0.30,-0.14,-1.23,4.58,-0.92,-0.31,0.24,0.00,0.00,0.00,2
-0.30,-0.13,-1.19,2.38,0.31,-0.37,0.26,0.00,0.00,0.66,2
-0.29,-0.13,-1.20,3.42,0.12,-0.79,0.25,0.00,0.00,0.17,2
-0.30,-0.13,-1.20,2.62,-0.12,-0.37,0.24,0.00,0.00,0.00,2
-0.30,-0.13,-1.20,2.81,0.06,-0.31,0.24,0.00,0.00,0.00,2
-0.31,-0.13,-1.21,3.91,0.49,-1.04,0.23,0.00,0.00,0.00,2
-0.30,-0.12,-1.19,5.25,0.49,-1.71,0.23,0.00,0.00,0.00,2
-0.30,-0.13,-1.19,2.38,0.49,-0.06,0.23,0.00,0.00,0.00,2
-0.29,-0.13,-1.20,2.08,-1.59,0.24,0.00,0.00,0.00,0.00,2
-0.32,-0.13,-1.21,4.52,1.22,-1.16,0.23,0.00,0.00,0.00,2
-0.31,-0.14,-1.18,2.20,0.67,-0.37,0.23,0.00,0.00,0.00,2
-0.31,-0.12,-1.20,1.46,0.98,-0.18,0.23,0.00,0.00,0.00,2
-0.29,-0.12,-1.20,2.81,-0.12,-0.85,0.23,0.00,0.00,0.00,2
-0.33,-0.14,-1.23,7.26,2.26,-1.89,0.00,0.00,0.00,0.00,2
-0.32,-0.09,-1.15,2.99,0.31,-0.73,0.22,0.00,0.00,0.00,2
-0.34,-0.10,-1.19,2.75,0.06,-0.37,0.23,0.00,0.00,0.00,2
-0.34,-0.10,-1.19,2.87,0.18,-0.18,0.23,0.00,0.00,0.00,2
-0.34,-0.07,-1.18,5.00,1.77,-1.83,0.20,0.00,0.00,0.00,2
-0.33,-0.09,-1.16,2.93,3.17,-0.55,0.22,0.00,0.00,0.00,2
-0.34,-0.10,-1.19,3.17,0.18,-0.49,0.22,0.00,0.00,0.00,2
-0.34,-0.10,-1.19,3.11,0.24,-0.61,0.22,0.00,0.00,0.00,2
-0.34,-0.10,-1.18,2.81,0.12,-0.37,0.22,0.00,0.00,0.00,2
-0.34,-0.10,-1.18,2.69,0.24,-0.24,0.23,0.00,0.00,0.00,2
-0.34,-0.10,-1.19,2.87,-0.12,-0.61,0.22,0.00,0.00,0.00,2
-0.34,-0.10,-1.18,2.50,-0.12,-0.67,0.22,0.00,0.00,0.00,2
-0.34,-0.11,-1.19,2.08,0.00,-0.43,0.22,0.00,0.00,0.00,2
-0.33,-0.11,-1.19,2.75,-0.06,-0.43,0.22,0.00,0.00,0.00,2
-0.34,-0.11,-1.19,3.11,-0.18,-0.37,0.22,0.00,0.00,0.00,2
-0.33,-0.11,-1.18,2.69,0.24,-0.49,0.22,0.00,0.00,0.00,2
-0.33,-0.11,-1.17,2.93,0.12,-0.24,0.23,0.00,0.00,0.00,2
-0.34,-0.11,-1.18,2.69,0.06,-0.37,0.22,0.00,0.00,0.00,2
-0.34,-0.10,-1.19,2.99,0.12,-0.61,0.24,0.00,0.00,0.00,2
-0.33,-0.10,-1.18,2.87,-0.06,-0.55,0.23,0.00,0.00,0.00,2
-0.34,-0.11,-1.19,3.11,0.18,-0.24,0.22,0.00,0.00,0.00,2
-0.44,-0.15,-1.19,-8.24,-7.26,33.33,0.22,0.00,0.00,0.00,2
-0.36,-0.10,-1.18,6.29,0.37,-2.26,0.24,0.00,0.00,0.00,2
-0.35,-0.11,-1.18,4.70,2.75,-1.40,0.22,0.00,0.00,0.00,2
-0.42,-0.20,-1.19,19.84,5.19,-0.98,0.22,0.00,0.00,0.00,2
-0.42,-0.01,-1.12,9.09,2.32,-2.08,0.22,0.00,0.00,0.00,2
-0.37,-0.07,-1.20,1.89,-2.26,-0.92,0.22,0.00,0.00,0.00,2
-0.35,-0.08,-1.18,1.16,-1.40,0.31,0.23,0.00,0.00,0.00,2
-0.36,-0.06,-1.19,5.37,9.09,-8.24,0.23,0.00,0.00,0.00,2
-0.36,-0.14,-1.16,3.72,-1.28,-1.16,0.22,0.00,0.00,0.00,2
-0.41,-0.22,-1.14,6.96,-1.59,-0.18,0.22,0.00,0.00,0.00,2
-0.36,-0.15,-1.11,-2.69,-0.12,-13.67,0.22,0.00,0.00,0.00,2
-0.41,-0.26,-1.12,15.56,-1.95,-5.55,0.22,0.00,0.00,0.00,2
-0.36,-0.15,-1.15,15.26,4.09,-7.93,0.22,0.00,0.00,0.00,2
-0.40,-0.05,-1.18,-2.99,-1.89,2.38,0.22,0.00,0.00,0.00,2
-0.38,-0.05,-1.17,-2.93,0.67,3.78,0.22,0.00,0.00,0.00,2
-0.39,-0.06,-1.18,5.43,-0.24,-1.53,0.22,0.00,0.00,0.00,2
-0.39,-0.06,-1.17,3.36,0.06,-0.79,0.22,0.00,0.00,0.00,2
-0.38,-0.06,-1.18,2.69,0.06,-0.61,0.22,0.00,0.00,0.00,2
-0.38,-0.07,-1.18,-17.94,2.93,7.81,0.22,0.00,0.00,0.00,2
-0.40,-0.07,-1.19,9.28,-0.61,-3.48,0.21,0.00,0.00,0.00,2
-0.39,-0.07,-1.26,-2.75,-2.99,2.62,0.22,0.00,0.00,0.00,2
-0.37,-0.06,-1.14,2.01,0.67,0.12,0.21,0.00,0.00,0.00,2
-0.38,-0.06,-1.17,3.30,0.12,-0.67,0.20,0.00,0.00,0.00,2
-0.39,-0.07,-1.18,1.65,-0.67,0.12,0.22,0.00,0.00,0.00,2
-0.38,-0.06,-1.18,3.30,-0.06,-0.55,0.22,0.00,0.39,0.00,2
-0.39,-0.05,-1.17,2.81,0.00,-0.55,0.21,0.00,0.00,0.00,2
-0.38,-0.06,-1.17,3.05,0.18,-0.49,0.21,0.00,0.00,0.00,2
-0.39,-0.05,-1.17,3.30,0.18,-0.73,0.21,0.00,0.00,0.00,2
-0.40,-0.05,-1.19,2.01,-1.10,0.00,0.21,0.00,0.00,0.00,2
-0.40,-0.05,-1.20,2.93,-0.55,-0.55,0.21,0.00,0.00,0.00,2
-0.38,-0.05,-1.18,3.48,0.00,-0.61,0.23,0.00,0.00,0.50,2
-0.38,-0.06,-1.18,4.15,0.12,-0.79,0.21,0.00,0.00,0.00,2
-0.38,-0.06,-1.17,2.99,0.00,-0.73,0.23,0.00,0.00,0.48,2
-0.38,-0.06,-1.17,2.87,0.06,-0.55,0.23,0.00,0.00,0.36,2
-0.39,-0.06,-1.18,2.87,0.00,-0.43,0.22,0.00,0.00,0.00,2
-0.38,-0.05,-1.17,3.11,0.55,-0.85,0.22,0.00,0.00,0.00,2
-0.38,-0.05,-1.18,3.17,0.12,-0.67,0.21,0.00,0.00,0.00,2
-0.39,-0.06,-1.18,3.05,0.00,-0.49,0.22,0.00,0.00,0.00,2
-0.38,-0.06,-1.18,2.99,-0.18,-0.61,0.21,0.00,0.00,0.00,2
-0.38,-0.06,-1.17,3.30,0.06,-0.55,0.22,0.00,0.00,0.00,2
-0.39,-0.05,-1.18,2.99,-0.06,-0.67,0.21,0.00,0.00,0.00,2
-0.44,-0.06,-1.25,-5.37,-2.93,-0.61,0.21,0.00,0.00,0.00,2
-0.16,0.05,-1.15,0.92,-4.94,8.73,0.22,0.00,0.00,0.00,2
-0.30,0.06,-1.22,-4.39,9.70,-19.10,0.21,0.00,0.00,0.00,2
-0.43,-0.04,-1.16,26.43,-3.91,-10.56,0.21,0.00,0.00,0.00,2
-0.43,-0.00,-1.15,3.11,-0.31,-0.37,0.21,0.00,0.00,0.00,2
-0.42,0.00,-1.16,3.48,-0.55,-0.49,0.21,0.00,0.00,0.00,2
-0.41,0.01,-1.16,2.75,0.18,-0.67,0.21,0.00,0.00,0.00,2
-0.42,-0.04,-1.15,-15.50,2.14,-8.24,0.21,0.00,0.00,0.00,2
-0.43,-0.04,-1.15,4.46,0.00,-1.28,0.21,0.00,0.00,0.00,2
-0.43,-0.03,-1.15,3.60,-0.18,-0.92,0.21,0.00,0.00,0.00,2
-0.43,-0.03,-1.16,2.81,0.06,-0.49,0.21,0.00,0.00,0.00,2
-0.44,-0.03,-1.16,2.93,0.00,-0.85,0.21,0.00,0.00,0.00,2
-0.43,-0.03,-1.16,2.81,-0.24,-0.31,0.21,0.00,0.00,0.00,2
-0.43,-0.03,-1.15,2.99,0.00,-0.85,0.21,0.00,0.00,0.00,2
-0.43,-0.03,-1.16,2.75,0.06,-0.55,0.21,0.00,0.00,0.00,2
-0.43,-0.03,-1.16,3.36,0.24,-0.55,0.20,0.00,0.00,0.00,2
-0.43,-0.03,-1.15,2.81,-0.18,-0.43,0.20,0.00,0.00,0.00,2
-0.44,-0.03,-1.16,2.08,-0.61,0.00,0.20,0.00,0.00,0.00,2
-0.43,-0.03,-1.16,3.30,0.00,-0.79,0.20,0.00,0.00,0.00,2
-0.43,-0.03,-1.15,2.56,0.24,-0.55,0.20,0.00,0.00,0.00,2
