accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.93,0.06,-0.71,2.32,-57.98,18.25,0.51,0.35,0.00,0.00,2
-0.71,0.03,-0.98,5.68,-10.74,-7.45,0.08,0.05,0.00,0.00,2
-0.65,0.37,-0.97,22.28,-41.32,-4.70,0.00,0.07,0.00,0.00,2
-0.82,0.13,-0.70,-37.78,-5.62,-1.34,0.47,0.34,0.00,0.00,2
-0.67,0.00,-1.11,-54.50,-18.80,-16.30,0.00,0.00,0.00,0.00,2
-0.88,-0.02,-0.71,2.38,-14.77,-1.16,0.52,0.28,0.00,0.00,2
-0.55,0.28,-2.60,83.19,12.70,-49.87,0.00,0.00,0.30,0.00,2
-0.67,-0.25,-0.71,-52.43,-47.97,-10.99,0.00,0.00,0.22,0.00,2
-0.90,-0.12,-0.80,32.78,25.15,9.70,0.36,0.00,0.00,0.00,2
-1.01,0.09,-0.72,-85.02,-82.82,-39.12,0.17,0.00,0.00,0.00,2
-0.46,0.06,-0.90,33.81,66.35,-7.93,0.48,0.15,0.00,0.00,2
-0.74,0.36,-1.03,74.77,108.46,54.20,0.00,0.00,0.00,0.00,2
-0.92,-0.07,-0.54,4.15,-11.47,10.19,0.35,0.00,0.00,0.00,2
-0.35,0.67,-0.55,-112.43,39.61,-50.72,0.06,0.00,0.00,0.00,2
-0.96,-0.05,-0.70,23.86,8.61,14.22,0.60,0.24,0.00,0.00,2
-0.76,0.10,-0.31,-72.88,84.96,5.37,0.00,0.00,0.00,0.00,2
-0.99,0.09,-0.43,-0.85,20.81,2.81,0.15,0.11,0.47,0.00,2
-1.05,0.06,-1.27,13.06,-32.71,-32.35,0.37,0.16,0.00,0.00,2
-0.74,0.08,-0.92,27.04,7.81,28.32,0.00,0.00,0.00,0.00,2
-1.01,0.25,-0.49,-33.81,-6.10,-35.10,0.37,0.08,0.00,0.00,2
-0.96,0.02,-0.68,-0.37,7.26,-5.13,0.00,0.00,0.00,0.00,2
-1.00,0.47,-0.70,-69.40,-87.71,-63.78,0.00,0.00,0.00,0.00,2
-0.65,-0.10,-0.80,-103.21,42.24,-51.94,0.00,0.00,0.00,0.00,2
-0.89,0.03,-0.80,-73.36,-81.48,-19.29,0.00,0.00,0.00,0.00,2
-0.97,0.21,-0.60,8.85,-27.83,-8.67,0.60,0.09,0.00,0.00,2
-0.57,0.70,-2.30,59.02,39.18,-71.78,0.00,0.00,0.00,0.00,2
-0.97,0.32,-0.59,13.92,-46.45,-4.76,0.35,0.00,0.00,0.00,2
-0.79,0.21,-0.73,50.54,70.56,59.02,0.00,0.00,0.00,0.00,2
-1.00,0.16,-0.55,5.62,-36.74,-8.12,0.15,0.00,0.59,0.00,2
-0.95,-0.00,-0.56,275.27,-112.24,96.07,0.00,0.00,0.00,0.00,2
-0.70,-0.08,-0.48,30.76,-39.43,3.05,0.35,0.00,0.00,0.00,2
-0.74,0.13,-0.99,-9.40,39.18,3.42,0.00,0.00,0.00,0.00,2
-1.02,0.10,-0.51,-7.93,-45.10,-10.19,0.10,0.00,0.54,0.00,2
-0.52,0.18,-1.30,80.14,-9.34,31.13,0.00,0.00,0.00,0.00,2
-0.75,-0.54,-0.55,-67.26,-24.23,19.84,0.39,0.11,0.00,0.00,2
-0.86,0.22,-0.64,12.21,0.61,11.47,0.42,0.12,0.00,0.00,2
-0.84,0.06,-0.91,-17.64,-58.41,-32.96,0.00,0.00,0.00,0.00,2
-1.00,0.17,-0.49,60.55,19.47,5.68,0.28,0.00,0.00,0.00,2
-0.88,0.24,-0.39,0.73,78.55,31.74,0.00,0.00,0.00,0.00,2
-0.86,0.23,-0.53,28.56,17.09,-18.86,0.32,0.14,0.25,0.00,2
-0.92,-0.21,-0.42,-105.59,36.32,-3.72,0.00,0.00,0.00,0.00,2
-1.04,0.35,-0.67,-35.40,-12.57,-10.56,0.36,0.21,0.00,0.00,2
-0.83,0.17,-0.78,78.92,-94.91,74.52,0.10,0.00,0.00,0.00,2
-0.89,0.18,-0.69,30.03,10.74,19.29,0.00,0.00,0.00,0.00,2
-0.95,0.10,-0.54,32.53,51.57,-9.28,0.06,0.07,0.82,0.00,2
-0.72,0.05,-0.93,-91.98,51.51,-3.85,0.00,0.00,0.00,0.00,2
-0.96,0.23,-0.73,0.00,-34.97,-17.64,0.67,0.28,0.00,0.00,2
-0.37,0.37,-2.26,-70.50,12.45,-21.73,0.00,0.00,0.27,0.00,2
-0.80,-0.03,-0.56,34.79,-5.00,2.62,0.00,0.00,0.00,0.00,2
-1.19,0.25,-0.39,38.33,0.12,-2.62,0.00,0.00,1.07,0.00,2
-0.85,-0.12,-0.55,15.63,-4.27,4.76,0.00,0.00,0.00,0.00,2
-0.87,0.21,-0.55,-217.22,99.91,-108.40,0.00,0.00,0.00,0.00,2
-1.01,0.03,-0.43,-18.19,-15.69,-24.23,0.12,0.00,0.85,0.00,2
