accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-1.03,0.12,-0.27,-0.06,-30.46,13.49,0.00,0.00,0.80,0.00,2
-0.98,0.13,-0.47,-8.36,3.48,3.54,0.12,0.19,0.00,0.00,2
-0.94,-0.00,-0.53,6.29,-10.68,-1.46,0.17,0.10,0.00,0.00,2
-0.91,0.03,-0.78,0.24,-16.24,-3.17,0.00,0.00,0.00,0.00,2
-0.75,0.32,-0.61,81.24,84.11,2.99,0.00,0.00,0.00,0.00,2
-1.00,0.22,-0.11,-22.83,-5.37,8.12,0.00,0.00,0.84,0.00,2
-1.03,0.02,-0.31,0.67,-15.93,1.46,0.00,0.00,0.64,0.00,2
-1.05,0.00,-0.44,18.43,-2.93,-1.95,0.23,0.20,0.22,0.00,2
-1.02,0.16,-0.49,-10.38,-14.40,-4.33,0.26,0.22,0.00,0.00,2
-0.91,0.11,-0.78,10.25,-38.09,-2.50,0.00,0.00,0.00,0.00,2
-1.22,-0.01,-1.01,-92.35,224.67,-25.39,0.00,0.00,0.00,0.00,2
-0.96,0.14,-0.20,22.64,-12.27,13.31,0.00,0.00,0.82,0.00,2
-0.99,0.03,-0.45,26.55,-9.70,16.30,0.00,0.00,0.69,0.00,2
-0.99,0.01,-0.45,1.77,-7.39,3.05,0.08,0.31,0.36,0.00,2
-1.01,0.03,-0.54,2.93,-11.72,-1.71,0.29,0.33,0.00,0.00,2
-0.89,0.06,-0.73,16.66,-18.92,-3.54,0.00,0.00,0.00,0.00,2
-0.44,0.47,-0.31,75.38,108.64,-45.96,0.00,0.00,0.00,0.00,2
-1.01,0.16,-0.11,-26.61,-10.19,3.72,0.00,0.00,0.48,0.00,2
-1.24,0.25,-0.41,2.20,-6.71,-10.86,0.00,0.00,0.67,0.00,2
-1.01,-0.00,-0.39,8.79,-7.20,0.18,0.09,0.18,0.62,0.00,2
-1.02,0.04,-0.49,10.62,-14.59,-1.89,0.21,0.41,0.00,0.00,2
-0.84,0.10,-0.76,3.30,-33.45,-3.66,0.00,0.00,0.00,0.00,2
-1.10,0.33,-0.89,52.55,199.95,-34.06,0.00,0.00,0.00,0.00,2
-1.01,0.12,-0.09,12.94,-20.51,11.47,0.00,0.00,0.77,0.00,2
-1.01,-0.00,-0.40,9.58,-8.54,7.69,0.00,0.14,0.57,0.00,2
-0.99,-0.07,-0.50,9.40,-12.57,4.33,0.28,0.37,0.00,0.00,2
-0.89,0.03,-0.69,9.46,-22.64,-2.93,0.00,0.00,0.00,0.00,2
-0.73,-0.07,-0.37,-29.85,61.77,29.42,0.00,0.00,0.00,0.00,2
-0.89,0.20,-0.02,3.60,-18.19,5.13,0.00,0.00,0.21,0.00,2
-1.08,0.14,-0.25,-53.41,-2.01,-26.61,0.00,0.00,1.00,0.00,2
-0.94,-0.16,-0.42,-30.76,-5.43,-6.53,0.06,0.08,0.29,0.00,2
-1.04,0.03,-0.51,2.99,-9.89,-0.55,0.19,0.32,0.00,0.00,2
-0.83,0.09,-0.80,1.46,-17.33,-2.20,0.00,0.00,0.00,0.00,2
-0.78,0.21,-0.46,31.25,147.03,-34.55,0.00,0.00,0.00,0.00,2
-1.06,0.17,-0.08,18.37,-16.85,5.74,0.00,0.00,0.45,0.00,2
-1.03,0.02,-0.21,-9.77,-11.90,-3.60,0.00,0.00,0.81,0.00,2
-1.01,0.03,-0.39,12.15,-6.77,1.83,0.10,0.11,0.47,0.00,2
-0.96,-0.06,-0.68,13.49,-23.25,-0.12,0.19,0.38,0.00,0.00,2
-1.02,0.42,-0.62,222.29,-3.72,85.08,0.00,0.00,0.00,0.00,2
-1.00,-0.05,-0.34,-32.53,-9.83,14.59,0.00,0.00,1.04,0.00,2
-0.98,0.02,-0.48,6.35,-14.83,5.98,0.00,0.00,0.94,0.00,2
-0.99,-0.00,-0.50,7.20,-14.77,5.43,0.23,0.24,0.00,0.00,2
-0.97,0.05,-0.69,0.49,-28.02,-5.98,0.00,0.00,0.00,0.00,2
-0.89,0.09,-0.96,31.07,-43.27,27.28,0.00,0.00,0.00,0.00,2
-1.09,0.18,-0.03,-38.94,-23.74,9.03,0.00,0.00,0.40,0.00,2
-1.12,0.16,-0.33,8.48,-10.74,5.19,0.00,0.00,0.71,0.00,2
-1.00,-0.01,-0.45,4.46,-5.43,-0.98,0.13,0.20,0.20,0.00,2
-1.01,0.06,-0.60,-8.30,-19.29,-7.69,0.24,0.35,0.00,0.00,2
-0.81,0.13,-0.92,19.71,-52.25,15.08,0.00,0.00,0.00,0.00,2
-1.06,0.44,0.03,-85.57,-5.25,-19.78,0.00,0.00,0.36,0.00,2
-1.02,0.00,-0.34,5.68,-17.09,12.82,0.00,0.00,0.89,0.00,2
-1.03,-0.01,-0.45,18.07,-6.53,3.23,0.00,0.07,0.42,0.00,2
-0.88,0.06,-0.70,2.20,-17.64,-9.95,0.00,0.00,0.00,0.00,2
-0.79,-0.20,-0.98,-88.20,-44.01,-29.05,0.00,0.00,0.00,0.00,2
-1.05,-0.02,-0.07,10.86,-30.33,16.42,0.00,0.00,0.59,0.00,2
-0.96,0.07,-0.29,1.04,-14.71,5.25,0.00,0.00,0.99,0.00,2
-1.01,0.00,-0.40,-1.34,-5.80,0.61,0.05,0.18,0.58,0.00,2
-0.97,-0.02,-0.54,2.75,-20.45,-0.61,0.31,0.42,0.00,0.00,2
-0.85,0.01,-0.78,20.69,-19.47,3.42,0.00,0.00,0.00,0.00,2
-1.11,0.12,-0.84,11.35,175.42,-20.69,0.00,0.00,0.00,0.00,2
-0.99,0.23,-0.06,-39.98,-7.75,-7.81,0.00,0.00,0.62,0.00,2
-1.02,0.09,-0.27,23.56,-17.21,16.60,0.00,0.00,0.75,0.00,2
-1.03,0.02,-0.37,7.20,-1.46,0.43,0.08,0.17,0.64,0.00,2
-1.02,0.02,-0.46,-4.76,-4.21,-1.40,0.21,0.24,0.14,0.00,2
-0.93,0.09,-0.62,10.68,-14.40,-0.37,0.00,0.26,0.00,0.00,2
-0.62,0.15,-0.36,-61.83,103.39,-21.42,0.00,0.00,0.00,0.00,2
-1.01,0.21,-0.13,-33.87,-13.18,-2.87,0.00,0.00,0.70,0.00,2
-1.04,0.08,-0.29,-5.49,-15.08,4.21,0.00,0.00,0.85,0.00,2
-0.99,-0.00,-0.46,5.13,-5.68,1.10,0.15,0.23,0.10,0.00,2
-0.86,-0.06,-0.73,29.17,-29.42,8.97,0.00,0.00,0.00,0.00,2
-0.87,0.37,-0.62,51.51,153.02,-30.03,0.00,0.00,0.00,0.00,2
-1.00,0.26,-0.01,-27.10,-6.71,-1.59,0.00,0.00,0.42,0.00,2
-1.04,0.06,-0.29,-5.13,-21.06,8.61,0.00,0.00,0.72,0.00,2
-1.02,-0.00,-0.43,6.71,-5.19,-2.93,0.13,0.23,0.50,0.00,2
-0.95,0.01,-0.60,3.48,-26.18,-6.65,0.35,0.42,0.00,0.00,2
-0.90,0.19,-0.82,2.01,-71.84,9.95,0.00,0.00,0.00,0.00,2
-0.92,0.15,-0.61,82.21,101.07,22.64,0.00,0.00,0.00,0.00,2
-1.05,0.13,-0.19,-1.77,-15.69,17.94,0.00,0.00,0.82,0.00,2
-1.02,0.00,-0.38,12.33,-5.68,2.14,0.05,0.17,0.64,0.00,2
-0.98,-0.02,-0.56,6.10,-21.36,1.10,0.29,0.37,0.00,0.00,2
-0.87,0.03,-0.83,8.30,-36.74,3.85,0.00,0.00,0.00,0.00,2
-1.18,0.03,-0.98,-35.46,216.61,-32.17,0.00,0.00,0.00,0.00,2
-1.01,0.19,-0.12,-35.46,-22.40,2.26,0.00,0.00,0.80,0.00,2
-1.02,-0.03,-0.42,-15.01,-11.54,4.64,0.00,0.07,0.61,0.00,2
-1.00,0.04,-0.50,0.61,-15.32,-1.53,0.15,0.27,0.00,0.00,2
-0.86,0.05,-0.75,40.65,-18.92,14.22,0.00,0.00,0.00,0.00,2
-1.26,-0.23,-0.16,34.12,-29.91,107.48,0.00,0.00,0.00,0.00,2
-0.99,0.07,-0.47,32.47,-14.22,14.34,0.23,0.15,0.00,0.00,2
-0.83,-0.12,-0.95,-0.55,-66.04,23.93,0.00,0.00,0.00,0.00,2
-0.93,0.15,-0.21,83.37,-72.27,43.27,0.00,0.00,0.70,0.00,2
-0.94,0.21,-0.59,13.31,-45.29,-17.40,0.00,0.06,0.00,0.00,2
-0.65,0.22,-0.97,14.22,-7.57,1.16,0.00,0.00,0.00,0.00,2
-0.72,0.21,-0.95,-5.43,1.71,-1.16,0.00,0.00,0.00,0.00,2
