accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-1.07,0.19,-0.42,9.95,-5.80,4.70,0.00,0.00,0.15,0.26,Abnormal
-0.44,-0.04,-0.83,120.06,19.53,1.10,0.00,0.00,0.08,0.10,Normal
-0.85,0.32,-0.88,231.93,-36.68,2.26,0.00,0.00,0.00,0.00,Normal
-0.99,0.13,-0.29,23.93,28.56,47.67,0.66,0.00,0.30,0.32,Abnormal
-0.61,-0.21,-0.31,-119.32,12.33,28.32,0.00,0.00,0.00,0.00,Normal
-0.83,0.15,-0.04,-18.55,9.40,63.54,0.40,0.00,0.38,0.60,Abnormal
-0.44,-0.09,-0.20,-178.89,6.71,-16.24,0.00,0.00,0.00,0.00,Normal
-1.10,0.52,-0.25,45.65,16.97,28.32,0.26,0.00,0.57,0.62,Abnormal
-0.53,0.11,-0.12,20.87,-71.11,-75.32,0.00,0.00,0.00,0.00,Normal
-1.02,0.12,-0.29,-41.38,21.24,28.50,1.12,0.16,0.00,0.00,Normal
-1.40,0.31,-0.46,-429.32,-21.12,-5.19,0.00,0.00,0.00,0.00,Normal
-1.30,-0.11,-0.39,131.47,13.18,104.19,0.92,0.00,0.27,0.24,Abnormal
-0.25,0.36,-0.27,98.33,43.52,-61.10,0.00,0.00,0.00,0.00,Normal
-1.10,0.20,-0.12,-32.78,3.23,38.57,0.66,0.00,0.22,0.36,Abnormal
-0.97,-0.37,-0.59,127.75,29.85,-210.57,0.00,0.00,0.00,0.00,Normal
-0.99,-0.09,-0.24,1.28,8.42,46.20,1.04,0.00,0.00,0.10,Normal
-0.97,-0.30,-0.50,176.70,83.37,14.53,0.00,0.00,0.00,0.00,Normal
-0.89,-0.06,-0.53,28.50,22.71,-20.26,0.00,0.00,0.00,0.00,Normal
-1.03,-0.14,-0.28,25.51,6.23,13.18,0.29,0.00,0.22,0.25,Abnormal
-0.47,0.20,-0.20,-155.46,26.12,-120.12,0.00,0.00,0.00,0.00,Normal
-1.08,-0.04,-0.30,36.01,7.14,66.83,0.58,0.00,0.30,0.43,Abnormal
-0.48,0.20,-0.33,-139.04,-25.82,-127.44,0.00,0.00,0.00,0.00,Normal
-0.99,-0.02,-0.30,-20.81,9.83,30.03,0.65,0.00,0.11,0.06,Normal
-0.13,0.50,-0.05,34.12,-62.62,-108.46,0.00,0.00,0.00,0.00,Normal
-1.04,0.04,-0.37,-33.08,2.20,14.83,0.58,0.00,0.37,0.40,Abnormal
-0.77,-0.13,-0.28,-121.09,-111.76,-99.61,0.00,0.00,0.00,0.00,Normal
-1.01,-0.09,-0.34,44.80,-8.91,24.66,0.64,0.09,0.20,0.09,Normal
-1.05,-0.39,-0.37,77.03,12.33,-180.42,0.00,0.00,0.00,0.00,Normal
-1.01,-0.11,-0.27,-8.24,10.68,27.10,0.79,0.14,0.21,0.20,Abnormal
-1.25,-0.23,-0.73,178.34,16.60,-209.35,0.00,0.00,0.00,0.00,Normal
-1.02,-0.07,-0.18,17.88,4.64,43.58,0.63,0.14,0.00,0.00,Normal
-1.38,-0.89,-0.64,26.37,17.15,-283.08,0.00,0.00,0.00,0.00,Normal
-1.07,-0.05,-0.21,-7.02,5.25,49.07,1.02,0.21,0.00,0.00,Normal
-1.10,-0.88,-0.69,37.54,44.56,-270.08,0.00,0.00,0.00,0.00,Normal
-1.02,-0.07,-0.25,25.39,-9.40,18.13,1.17,0.09,0.22,0.00,Normal
-1.03,0.16,-0.21,56.76,-43.15,-40.95,0.00,0.00,0.00,0.00,Normal
-1.00,-0.19,-0.27,-5.07,6.23,27.16,0.56,0.00,0.53,0.44,Abnormal
-1.37,-0.80,-0.72,109.01,22.71,-260.56,0.00,0.00,0.00,0.00,Normal
-1.03,-0.18,-0.35,-18.80,4.33,33.20,1.00,0.15,0.00,0.00,Normal
-1.03,-1.24,-0.50,-53.77,-1.40,-291.63,0.11,0.00,0.00,0.00,Normal
-1.08,-0.03,-0.24,0.24,2.99,51.94,1.14,0.20,0.00,0.00,Normal
-1.73,-1.02,-0.78,-61.89,-13.98,-272.40,0.00,0.00,0.00,0.00,Normal
-1.21,0.02,-0.31,17.21,12.21,-53.41,1.01,0.14,0.13,0.05,Normal
-1.06,0.23,-0.31,-24.11,-40.41,-5.25,0.08,0.00,0.55,0.61,Abnormal
-1.02,-0.30,-0.49,126.40,24.48,-41.87,0.00,0.00,0.00,0.00,Normal
-1.04,-0.14,-0.20,7.02,14.16,47.55,0.89,0.17,0.10,0.15,Normal
-1.69,-1.23,-0.26,32.65,29.79,26.00,0.00,0.00,0.00,0.00,Normal
-1.04,-0.14,-0.23,23.13,7.93,59.57,1.01,0.32,0.00,0.00,Normal
-1.61,-0.63,-0.12,106.63,17.58,51.82,0.00,0.00,0.00,0.00,Normal
-0.99,-0.13,-0.14,-3.54,5.55,68.30,0.67,0.10,0.00,0.00,Normal
-1.06,-0.41,-0.48,72.51,-16.54,-25.21,0.00,0.00,0.00,0.00,Normal
-0.99,-0.07,-0.27,-15.20,-3.91,1.89,0.25,0.00,0.79,0.80,Abnormal
-1.02,-0.06,-0.25,-0.24,0.31,0.37,0.64,0.10,0.34,0.28,Abnormal
-1.03,-0.07,-0.27,5.31,-2.26,-0.24,0.50,0.00,0.46,0.41,Abnormal
