accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.05,0.02,-1.24,2.69,0.18,-0.18,0.00,0.00,0.00,0.00,2
-0.05,0.02,-1.25,2.87,0.06,-0.67,0.00,0.00,0.00,0.00,2
-0.30,-0.61,-0.58,-7.87,-26.98,-21.42,0.00,0.00,0.00,0.00,2
0.20,-0.93,-0.78,22.09,-27.40,77.70,0.22,0.40,0.00,0.00,2
0.39,-1.29,-1.05,-38.70,69.46,-24.17,0.59,0.00,0.09,0.00,2
-0.27,-0.92,-0.48,1.89,3.54,-0.85,0.43,0.22,0.00,0.10,2
-0.29,-0.93,-0.45,2.32,-1.77,2.50,0.41,0.21,0.00,0.20,2
0.29,-0.59,-0.56,34.30,-0.92,54.26,0.32,0.35,0.00,0.00,2
0.44,-1.98,-1.12,-54.69,154.66,38.76,0.26,0.37,0.00,0.18,2
-0.13,-0.91,-0.48,-0.49,-19.23,0.18,0.41,0.17,0.00,0.18,2
-0.30,-0.93,-0.46,3.17,-1.04,-1.65,0.57,0.26,0.09,0.00,2
-0.31,-0.92,-0.45,3.05,-0.67,0.85,0.58,0.28,0.10,0.00,2
-0.31,-0.92,-0.45,2.75,-0.06,-0.73,0.56,0.25,0.09,0.00,2
-0.30,-0.93,-0.45,2.44,0.00,-1.22,0.54,0.23,0.08,0.00,2
-0.31,-0.92,-0.44,2.81,-0.24,-1.04,0.51,0.21,0.07,0.13,2
-0.31,-0.93,-0.44,3.11,0.24,-0.79,0.50,0.22,0.06,0.15,2
-0.32,-0.92,-0.44,2.99,-0.12,-0.24,0.51,0.22,0.06,0.13,2
-0.31,-0.93,-0.44,3.30,-0.12,-0.12,0.50,0.22,0.06,0.16,2
-0.31,-0.92,-0.45,2.81,-0.49,-0.73,0.50,0.22,0.06,0.13,2
-0.31,-0.93,-0.45,2.62,0.31,-0.55,0.51,0.23,0.07,0.10,2
-0.31,-0.93,-0.44,2.99,0.06,-0.55,0.55,0.26,0.08,0.13,2
-0.30,-0.92,-0.45,3.05,0.37,-0.55,0.51,0.24,0.06,0.12,2
-0.31,-0.92,-0.45,2.87,0.37,-0.85,0.56,0.27,0.08,0.13,2
-0.30,-0.93,-0.45,2.69,0.37,-0.61,0.52,0.25,0.07,0.11,2
-0.31,-0.93,-0.45,3.17,0.06,-0.79,0.51,0.25,0.07,0.11,2
-0.31,-0.93,-0.45,3.30,0.37,-0.61,0.51,0.25,0.07,0.11,2
-0.31,-0.93,-0.45,2.93,0.12,0.12,0.51,0.25,0.07,0.12,2
0.24,-0.98,-0.89,31.25,9.16,16.72,0.51,0.54,0.09,0.00,2
0.51,-1.21,-0.61,-53.53,-24.23,-118.41,0.31,0.23,0.00,0.17,2
-0.34,-0.91,-0.40,5.25,-5.00,0.98,0.41,0.14,0.00,0.20,2
-0.29,-0.94,-0.43,2.81,-0.49,-0.18,0.52,0.22,0.07,0.00,2
-0.28,-0.93,-0.42,3.05,0.31,0.31,0.55,0.25,0.09,0.00,2
-0.27,-0.94,-0.43,2.87,0.00,-0.24,0.55,0.26,0.10,0.00,2
-0.28,-0.94,-0.43,3.05,-0.61,-0.06,0.56,0.26,0.10,0.00,2
-0.28,-0.93,-0.43,2.93,0.12,-0.73,0.57,0.27,0.10,0.00,2
-0.28,-0.93,-0.44,2.44,0.43,-0.79,0.61,0.29,0.12,0.00,2
-0.28,-0.94,-0.42,0.73,-1.89,-1.22,0.56,0.25,0.10,0.00,2
-0.28,-0.94,-0.40,3.11,-1.83,0.31,0.55,0.22,0.09,0.16,2
-0.29,-0.94,-0.40,1.22,0.37,-0.06,0.48,0.31,0.00,0.21,2
-0.27,-0.95,-0.40,2.93,0.06,0.24,0.62,0.27,0.10,0.11,2
-0.26,-0.95,-0.41,3.66,-0.67,1.34,0.66,0.31,0.12,0.00,2
-0.25,-0.95,-0.42,2.87,0.12,-1.10,0.68,0.31,0.15,0.00,2
-0.27,-0.94,-0.40,2.69,0.61,-1.83,0.64,0.27,0.12,0.07,2
-0.27,-0.94,-0.40,2.62,0.00,-0.67,0.65,0.27,0.12,0.13,2
-0.27,-0.95,-0.40,2.75,0.06,-0.37,0.66,0.29,0.13,0.15,2
-0.27,-0.94,-0.41,2.44,-0.49,-0.18,0.65,0.28,0.13,0.17,2
-0.28,-0.94,-0.40,3.17,-0.55,-2.01,0.60,0.26,0.11,0.17,2
-0.28,-0.94,-0.41,2.99,0.18,-0.24,0.56,0.22,0.08,0.18,2
-0.28,-0.94,-0.41,3.05,0.37,-0.49,0.54,0.21,0.08,0.22,2
-0.28,-0.94,-0.40,3.42,-0.49,-0.79,0.53,0.20,0.07,0.25,2
-0.29,-0.94,-0.40,2.69,0.24,-0.55,0.55,0.22,0.07,0.25,2
-0.29,-0.95,-0.40,3.42,-0.73,-1.10,0.50,0.18,0.05,0.25,2
-0.29,-0.94,-0.40,3.05,-0.55,-0.49,0.39,0.13,0.00,0.17,2
-0.29,-0.94,-0.41,2.81,-0.37,0.06,0.49,0.19,0.04,0.23,2
-0.29,-0.94,-0.41,2.81,-0.55,-0.49,0.49,0.19,0.05,0.23,2
-0.28,-0.94,-0.40,3.11,-0.18,-0.85,0.50,0.20,0.05,0.23,2
-0.27,-0.94,-0.41,3.66,1.04,-1.83,0.52,0.20,0.06,0.24,2
-0.24,-0.98,-0.53,26.67,8.73,28.14,0.12,0.00,0.00,0.00,2
-0.00,-1.06,-0.29,14.47,105.35,45.96,0.00,0.00,0.00,0.00,2
-0.26,-0.94,-0.33,-2.75,-2.56,-3.85,0.40,0.12,0.00,0.69,2
-0.30,-0.94,-0.35,9.46,5.31,2.32,0.48,0.17,0.00,0.52,2
-0.29,-0.95,-0.40,5.62,-0.92,0.12,0.58,0.27,0.05,0.23,2
-0.27,-0.94,-0.42,3.42,-0.24,-1.04,0.59,0.29,0.07,0.14,2
-0.28,-0.94,-0.42,3.42,0.31,-0.18,0.60,0.30,0.07,0.12,2
-0.28,-0.94,-0.42,3.11,0.31,-0.31,0.61,0.31,0.08,0.10,2
-0.31,-0.93,-0.43,17.88,26.25,4.70,0.58,0.00,0.09,0.00,2
-0.28,-0.93,-0.43,2.62,-0.43,-0.37,0.56,0.46,0.12,0.00,2
-0.27,-0.94,-0.43,2.62,-0.37,-1.10,0.63,0.34,0.13,0.00,2
-0.28,-0.94,-0.44,2.56,0.85,0.24,0.66,0.29,0.15,0.00,2
-0.27,-0.95,-0.44,2.87,0.24,-0.67,0.63,0.31,0.14,0.06,2
-0.28,-0.95,-0.44,3.60,0.43,-0.79,0.58,0.31,0.12,0.07,2
-0.27,-0.93,-0.45,3.42,1.53,-0.43,0.58,0.32,0.12,0.08,2
-0.28,-0.94,-0.45,3.97,0.31,-0.98,0.59,0.32,0.13,0.06,2
-0.27,-0.93,-0.44,2.56,-0.12,-1.40,0.59,0.33,0.13,0.06,2
-0.27,-0.94,-0.45,3.11,-0.06,-0.49,0.59,0.33,0.13,0.07,2
-0.27,-0.94,-0.44,2.81,0.06,-0.73,0.60,0.34,0.13,0.06,2
-0.28,-0.94,-0.44,2.69,0.55,-0.79,0.60,0.34,0.13,0.07,2
-0.29,-0.94,-0.44,2.81,0.37,-0.67,0.59,0.34,0.12,0.11,2
-0.28,-0.93,-0.44,3.11,-0.12,-0.79,0.59,0.32,0.12,0.14,2
-0.27,-0.94,-0.44,3.17,0.00,-0.49,0.58,0.32,0.12,0.15,2
-0.28,-0.94,-0.44,3.36,0.31,-0.98,0.58,0.33,0.12,0.12,2
-0.28,-0.93,-0.44,3.05,-0.73,-0.73,0.58,0.33,0.12,0.12,2
-0.29,-0.94,-0.44,2.69,-0.06,-1.40,0.57,0.32,0.11,0.17,2
-0.29,-0.94,-0.44,2.56,-0.43,-0.92,0.56,0.32,0.10,0.17,2
-0.29,-0.93,-0.44,2.56,0.00,-1.04,0.55,0.31,0.09,0.17,2
-0.29,-0.93,-0.44,3.42,0.00,-1.22,0.53,0.29,0.08,0.18,2
-0.29,-0.93,-0.44,3.23,-1.16,0.24,0.54,0.30,0.09,0.19,2
-0.28,-0.94,-0.45,3.11,-1.16,-0.43,0.55,0.32,0.09,0.12,2
-0.27,-0.94,-0.45,2.20,0.67,-1.89,0.54,0.31,0.10,0.09,2
-0.29,-0.93,-0.45,2.26,-1.65,-0.37,0.54,0.31,0.09,0.13,2
-0.28,-0.94,-0.45,2.99,-0.18,0.12,0.55,0.31,0.09,0.14,2
-0.29,-0.94,-0.45,3.11,0.49,-0.49,0.56,0.32,0.10,0.13,2
-0.28,-0.94,-0.45,2.75,0.92,-0.79,0.56,0.32,0.10,0.15,2
-0.28,-0.94,-0.44,2.56,0.31,-0.85,0.56,0.32,0.10,0.16,2
-0.27,-0.94,-0.45,2.75,-0.24,-0.55,0.56,0.32,0.10,0.15,2
-0.29,-0.94,-0.44,2.87,-0.24,-0.37,0.56,0.31,0.10,0.16,2
-0.28,-0.93,-0.44,2.62,-0.79,-0.06,0.56,0.31,0.10,0.16,2
-0.29,-0.94,-0.44,3.05,0.06,0.00,0.60,0.34,0.11,0.20,2
-0.27,-0.94,-0.43,2.26,-0.31,0.12,0.58,0.32,0.11,0.21,2
-0.28,-0.94,-0.43,-1.40,2.75,-1.40,0.55,0.30,0.09,0.20,2
-0.28,-0.95,-0.31,-3.23,1.53,8.54,0.63,0.25,0.12,0.50,2
-0.20,-0.96,-0.37,11.72,-4.27,-1.53,0.91,0.41,0.27,0.20,2
-0.15,-0.94,-0.50,5.25,-0.12,-4.33,0.90,0.53,0.28,0.00,2
-0.24,-0.94,-0.48,-1.65,4.27,-10.62,0.61,0.36,0.14,0.00,2
-0.32,-0.94,-0.40,9.34,-9.70,16.91,0.33,0.13,0.00,0.53,2
-0.00,-0.90,-0.55,-3.60,8.85,-17.27,0.84,0.56,0.28,0.00,2
-0.39,-0.92,-0.35,4.58,15.14,0.92,0.27,0.09,0.00,0.62,2
-0.10,-0.95,-0.51,12.70,-1.16,21.73,0.87,0.50,0.25,0.00,2
-0.21,-0.93,-0.42,3.48,41.75,-9.46,0.42,0.20,0.00,0.20,2
-0.38,-0.92,-0.29,1.10,7.32,5.00,0.19,0.00,0.00,0.73,2
-0.41,-0.91,-0.32,6.71,-21.67,-6.59,0.27,0.15,0.00,0.77,2
-0.27,-0.87,-0.64,13.61,0.18,31.25,0.00,0.00,0.00,0.00,2
-0.60,-0.72,-0.48,38.39,125.18,58.65,0.00,0.00,0.00,0.00,2
-0.18,-0.93,-0.39,11.96,4.27,4.09,0.52,0.31,0.00,0.51,2
-0.14,-0.70,-0.55,-19.35,0.55,-59.27,0.00,0.00,0.00,0.00,2
-0.29,-0.95,-0.34,2.87,6.29,3.60,0.61,0.26,0.05,0.46,2
-0.31,-1.03,-0.50,26.61,-13.37,23.38,0.45,0.23,0.00,0.00,2
-0.17,-0.83,-0.53,-5.92,-17.52,-4.88,0.00,0.00,0.00,0.00,2
-0.31,-0.94,-0.33,0.24,6.41,-0.73,0.33,0.16,0.00,0.72,2
-0.27,-0.94,-0.42,11.05,3.30,1.95,0.30,0.16,0.00,0.42,2
-0.29,-0.93,-0.40,1.10,0.98,-0.73,0.49,0.28,0.00,0.10,2
-0.29,-0.94,-0.43,1.28,0.98,-0.37,0.47,0.28,0.00,0.06,2
-0.26,-0.94,-0.42,3.36,-0.12,-0.98,0.50,0.29,0.00,0.31,2
-0.27,-0.94,-0.42,2.26,-2.01,-2.14,0.47,0.28,0.00,0.27,2
-0.29,-0.93,-0.44,3.66,-0.18,-0.12,0.47,0.29,0.00,0.25,2
-0.27,-0.93,-0.45,3.48,-0.12,-0.85,0.52,0.33,0.00,0.17,2
-0.28,-0.93,-0.44,2.75,-0.31,-0.92,0.49,0.31,0.00,0.12,2
-0.28,-0.94,-0.46,3.05,0.12,-0.73,0.48,0.31,0.00,0.13,2
-0.29,-0.93,-0.44,2.50,1.28,-0.92,0.44,0.27,0.00,0.23,2
-0.32,-0.93,-0.43,2.01,-1.46,-1.53,0.42,0.23,0.00,0.28,2
-0.29,-0.93,-0.42,3.48,0.18,1.95,0.46,0.27,0.00,0.18,2
-0.29,-0.93,-0.43,3.72,0.61,-0.12,0.47,0.28,0.00,0.14,2
-0.28,-0.93,-0.44,2.01,-0.55,-2.87,0.47,0.29,0.00,0.13,2
-0.30,-0.94,-0.43,3.17,-0.61,-0.18,0.45,0.28,0.00,0.22,2
-0.30,-0.93,-0.43,3.42,-0.49,-0.49,0.45,0.29,0.00,0.22,2
-0.27,-0.96,-0.44,-3.85,-3.91,2.20,0.57,0.24,0.08,0.10,2
-0.24,-0.97,-0.39,3.78,-4.39,0.55,0.78,0.37,0.20,0.00,2
-0.24,-0.97,-0.40,2.50,-1.46,-0.92,0.85,0.40,0.23,0.00,2
-0.25,-0.96,-0.42,6.53,15.38,1.28,0.87,0.23,0.25,0.00,2
-0.25,-0.94,-0.39,3.05,0.12,-1.59,0.91,0.17,0.27,0.00,2
-0.26,-0.96,-0.40,6.77,5.07,-1.65,0.85,0.00,0.22,0.00,2
-0.29,-0.94,-0.40,3.66,3.97,-1.16,0.67,0.00,0.13,0.00,2
-0.29,-0.94,-0.42,2.20,0.31,-1.83,0.66,0.00,0.13,0.00,2
-0.29,-0.94,-0.42,1.83,-1.83,-0.06,0.64,0.00,0.13,0.00,2
-0.29,-0.93,-0.42,3.17,3.60,0.06,0.71,0.00,0.17,0.00,2
-0.28,-0.94,-0.42,3.17,0.06,-0.73,0.72,0.00,0.17,0.00,2
-0.16,-0.97,-0.28,-18.31,-26.06,-0.43,0.67,0.00,0.17,0.00,2
-0.28,-0.95,-0.39,2.01,1.04,-0.79,0.68,0.04,0.17,0.22,2
-0.28,-0.94,-0.39,3.60,0.49,0.00,0.68,0.00,0.16,0.27,2
