accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.03,-0.04,-1.24,2.93,-0.12,-0.67,0.00,0.00,0.00,0.00,2
-0.03,-0.05,-1.25,2.93,0.18,-0.73,0.00,0.00,0.00,0.00,2
-0.03,-0.05,-1.25,2.93,0.00,-0.92,0.00,0.00,0.00,0.00,2
-0.04,-0.04,-1.25,2.69,1.10,-0.73,0.00,0.00,0.00,0.00,2
-0.03,-0.05,-1.24,2.26,-1.77,0.18,0.00,0.00,0.00,0.00,2
-0.04,-0.07,-1.25,4.58,0.61,-0.79,0.00,0.00,0.00,0.00,2
-0.02,-0.04,-1.24,2.99,0.24,-0.73,0.00,0.00,0.00,0.00,2
-0.02,-0.04,-1.25,3.30,-0.12,-1.04,0.00,0.00,0.00,0.00,2
-0.03,-0.04,-1.25,3.17,0.12,-0.79,0.00,0.00,0.00,0.00,2
-0.04,-0.04,-1.25,2.81,-0.37,-0.73,0.00,0.00,0.00,0.00,2
-0.06,-0.03,-1.28,0.98,0.92,-0.73,0.00,0.00,0.00,0.00,2
-0.03,-0.03,-1.24,2.56,0.43,-0.79,0.00,0.00,0.00,0.00,2
-0.02,-0.03,-1.23,3.72,1.40,-0.73,0.00,0.00,0.00,0.00,2
-0.04,-0.03,-1.25,2.20,-1.46,-0.73,0.00,0.00,0.00,0.00,2
-0.04,-0.03,-1.24,2.62,0.12,-0.73,0.00,0.00,0.00,0.00,2
-0.04,-0.04,-1.24,2.99,0.06,-0.55,0.00,0.42,0.00,0.00,2
-0.04,-0.03,-1.25,2.93,0.24,-0.67,0.00,0.57,0.00,0.00,2
-0.04,-0.03,-1.25,2.93,0.49,-0.92,0.12,0.38,0.00,0.00,2
-0.04,-0.04,-1.25,2.81,-0.12,-0.73,0.80,0.00,0.00,0.00,2
-0.04,-0.04,-1.24,2.75,0.43,-0.49,0.78,0.00,0.00,0.00,2
-0.04,-0.04,-1.25,2.75,0.24,-0.79,0.49,0.00,0.00,0.00,2
-0.03,-0.04,-1.24,5.25,1.10,4.09,0.00,0.00,0.67,0.00,2
-0.03,-0.04,-1.25,2.99,0.18,-0.61,0.00,0.00,0.87,0.00,2
-0.04,-0.04,-1.25,2.69,0.31,-0.73,0.00,0.00,0.00,0.71,2
-0.03,-0.04,-1.25,2.93,0.06,-0.73,0.00,0.00,0.00,0.73,2
-0.01,-0.05,-1.23,2.44,0.31,-1.16,0.00,0.00,0.00,0.00,2
-0.01,-0.04,-1.21,4.64,4.15,-3.17,0.00,0.00,0.00,0.00,2
-0.04,-0.04,-1.25,2.32,-2.26,-0.12,0.00,0.00,0.00,0.00,2
-0.03,-0.04,-1.24,1.10,-0.24,-0.92,0.00,0.00,0.00,0.00,2
-0.06,-0.06,-1.24,5.19,-0.31,-0.43,0.00,0.00,0.00,0.00,2
-0.03,-0.03,-1.25,2.81,0.55,-0.55,0.00,0.00,0.00,0.00,2
-0.04,-0.03,-1.25,2.56,-0.31,-0.49,0.00,0.00,0.00,0.00,2
-0.18,-0.10,-1.22,5.13,-5.19,-46.02,0.00,0.00,0.00,0.00,2
-0.04,-0.04,-1.24,2.93,0.06,-0.67,0.00,0.00,0.00,0.00,2
-0.04,-0.03,-1.25,2.56,0.31,-0.98,0.00,0.00,0.00,0.00,2
-0.04,-0.03,-1.24,3.23,0.12,-0.49,0.00,0.00,0.00,0.00,2
-0.03,-0.03,-1.24,2.44,0.12,-0.73,0.00,0.00,0.00,0.00,2
-0.04,-0.03,-1.24,4.64,-0.12,-0.49,0.00,0.00,0.00,0.00,2
-0.03,-0.04,-1.25,2.99,-0.12,-0.61,0.00,0.00,0.00,0.00,2
