accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.06,0.06,-1.25,2.87,0.06,-0.31,0.00,0.00,0.00,0.00,Normal
-0.06,0.06,-1.26,2.69,-0.98,-0.49,0.00,0.00,0.00,0.00,Normal
-0.06,0.05,-1.25,2.62,0.61,-0.31,0.00,0.00,0.00,0.05,Normal
-0.06,0.06,-1.25,2.44,-1.22,2.62,0.00,0.00,0.00,0.16,Normal
-0.06,0.06,-1.25,2.99,0.55,-0.37,0.00,0.00,0.00,0.20,Abnormal
-0.05,0.06,-1.25,2.62,-1.40,9.77,0.00,0.00,0.00,0.20,Normal
-0.05,0.05,-1.24,2.75,-0.18,-0.55,0.00,0.00,0.00,0.00,Normal
-0.05,0.06,-1.24,3.30,4.58,-0.37,0.00,0.00,0.00,0.00,Normal
-0.05,0.06,-1.25,3.97,2.20,1.16,0.00,0.00,0.00,0.00,Normal
-0.05,0.05,-1.25,3.05,0.98,-0.67,0.00,0.00,0.00,0.11,Normal
-0.05,0.06,-1.25,3.97,-0.85,1.77,0.00,0.00,0.00,0.10,Normal
-0.13,0.06,-1.21,3.05,4.82,0.00,0.00,0.00,0.00,0.00,Normal
-0.03,0.04,-1.25,3.11,-1.71,-0.73,0.00,0.00,0.00,0.00,Normal
-0.05,0.05,-1.25,3.54,1.04,-0.43,0.00,0.00,0.00,0.00,Normal
-0.05,0.05,-1.25,2.93,0.24,-0.67,0.00,0.00,0.00,0.00,Normal
-0.05,0.06,-1.25,3.05,0.06,-0.61,0.00,0.00,0.00,0.00,Normal
-0.05,0.06,-1.25,3.11,0.31,-0.31,0.00,0.07,0.00,0.00,Normal
-0.04,0.06,-1.25,2.62,0.31,-0.61,0.00,0.00,0.00,0.00,Normal
-0.04,0.06,-1.25,3.05,1.16,-4.09,0.00,0.00,0.00,0.00,Normal
-0.04,0.05,-1.23,2.56,0.73,-0.79,0.00,0.00,0.00,0.00,Normal
-0.06,0.06,-1.24,3.05,-0.49,-0.18,0.00,0.00,0.00,0.00,Normal
-0.05,0.06,-1.25,3.05,0.00,-0.43,0.00,0.00,0.00,0.00,Normal
-0.06,0.05,-1.24,2.93,0.00,-0.61,0.00,0.00,0.00,0.00,Normal
-0.05,0.05,-1.26,2.75,0.00,-0.55,0.00,0.00,0.00,0.00,Normal
-0.05,0.06,-1.25,2.87,-0.12,-0.55,0.00,0.00,0.00,0.00,Normal
-0.06,0.06,-1.25,2.87,0.06,-0.55,0.00,0.00,0.00,0.00,Normal
-0.05,0.05,-1.25,3.05,-0.06,-0.61,0.00,0.00,0.00,0.00,Normal
-0.05,0.06,-1.25,2.87,0.00,-0.43,0.00,0.00,0.00,0.00,Normal
-0.07,0.05,-1.25,3.72,-0.43,-0.61,0.00,0.00,0.00,0.00,Normal
-0.05,0.06,-1.25,2.99,-0.24,-0.73,0.00,0.00,0.00,0.00,Normal
-0.04,0.06,-1.26,2.50,-0.98,-0.79,0.00,0.00,0.00,0.00,Normal
-0.04,0.05,-1.26,2.87,0.43,-0.06,0.00,0.00,0.00,0.00,Normal
-0.04,0.04,-1.26,3.54,0.00,-0.49,0.00,0.00,0.00,0.00,Normal
-0.06,0.06,-1.25,2.93,0.12,-0.73,0.00,0.16,0.00,0.00,Normal
-0.05,0.05,-1.25,3.30,0.92,-0.12,0.00,0.20,0.00,0.00,Normal
-0.06,0.06,-1.26,2.81,-1.04,-0.43,0.00,0.00,0.00,0.00,Normal
-0.08,0.06,-1.25,3.78,1.77,-0.79,0.00,0.00,0.00,0.00,Normal
-0.05,0.05,-1.25,2.50,-1.16,-0.24,0.00,0.00,0.00,0.00,Normal
-0.08,0.07,-1.25,3.05,-1.04,-6.84,0.00,0.00,0.00,0.00,Normal
-0.05,0.05,-1.25,3.05,0.73,-0.55,0.00,0.00,0.00,0.00,Normal
-0.05,0.05,-1.25,3.05,0.67,-0.55,0.00,0.00,0.00,0.00,Normal
-0.05,0.05,-1.25,2.99,-1.40,5.62,0.00,0.00,0.00,0.00,Normal
-0.06,0.05,-1.26,2.87,-1.04,-0.67,0.18,0.00,0.00,0.00,Normal
-0.05,0.06,-1.26,2.93,0.18,-0.49,0.27,0.00,0.00,0.00,Normal
-0.01,0.06,-1.27,3.91,1.46,-0.43,0.00,0.00,0.00,0.00,Normal
-0.05,0.05,-1.25,2.08,-2.99,-0.61,0.00,0.00,0.00,0.00,Normal
-0.05,0.06,-1.25,2.99,-0.37,-0.92,0.00,0.00,0.00,0.00,Normal
-0.04,0.05,-1.25,3.05,0.12,-0.37,0.00,0.00,0.00,0.00,Normal
