accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-1.02,0.19,-0.08,12.39,-11.41,9.09,0.00,0.00,0.71,0.00,2
-0.97,0.05,-0.26,0.61,-5.92,17.52,0.00,0.00,0.71,0.00,2
-1.03,0.04,-0.40,8.91,-5.74,0.31,0.09,0.11,0.65,0.00,2
-0.94,0.07,-0.65,3.91,-24.72,-4.09,0.08,0.00,0.00,0.00,2
-0.65,0.21,-0.45,-18.13,151.18,-33.63,0.00,0.00,0.00,0.00,2
-0.94,0.08,-0.11,114.62,-65.12,56.09,0.00,0.00,0.85,0.00,2
-0.96,0.28,-0.22,-0.98,-11.66,17.21,0.00,0.00,0.75,0.00,2
-1.00,0.08,-0.40,27.77,-10.13,11.17,0.07,0.22,0.39,0.00,2
-0.96,0.02,-0.58,10.50,-24.23,-0.24,0.21,0.20,0.00,0.00,2
-0.84,0.10,-0.77,24.41,-45.04,5.74,0.00,0.00,0.00,0.00,2
-0.91,0.26,-0.69,-25.02,121.70,-34.18,0.00,0.00,0.00,0.00,2
-1.05,0.24,-0.27,-39.67,-7.20,13.85,0.00,0.00,0.93,0.00,2
-1.01,0.06,-0.38,3.05,-9.03,-0.55,0.14,0.17,0.27,0.00,2
-1.00,0.02,-0.56,5.92,-27.47,-3.17,0.29,0.38,0.00,0.00,2
-0.82,0.15,-0.85,14.71,-47.36,5.13,0.00,0.00,0.00,0.00,2
-0.89,0.25,-0.61,54.14,121.34,3.78,0.00,0.00,0.00,0.00,2
-1.01,0.06,-0.15,5.92,-20.20,15.87,0.00,0.00,0.86,0.00,2
-1.02,0.03,-0.40,-1.71,-12.39,4.33,0.08,0.17,0.57,0.00,2
-1.02,0.01,-0.54,5.37,-17.15,-2.20,0.31,0.40,0.00,0.00,2
-0.86,0.11,-0.77,4.15,-43.52,-6.59,0.00,0.00,0.00,0.00,2
-0.75,0.20,-0.75,71.96,24.66,0.12,0.00,0.00,0.00,0.00,2
-1.02,0.03,-0.31,2.14,-20.69,13.00,0.00,0.00,0.98,0.00,2
-1.00,0.01,-0.45,-3.85,-25.09,-5.43,0.19,0.22,0.06,0.00,2
-0.88,0.04,-0.79,5.74,-43.52,-0.49,0.00,0.00,0.00,0.00,2
-0.72,0.03,-0.69,155.52,-55.48,53.53,0.00,0.00,0.00,0.00,2
-1.01,0.08,-0.33,-45.47,-10.31,-11.78,0.00,0.00,0.69,0.00,2
-1.00,0.09,-0.49,28.69,-25.15,1.71,0.12,0.00,0.00,0.00,2
-0.91,0.28,-0.48,292.11,3.05,49.26,0.00,0.00,0.00,0.00,2
-0.97,0.24,-0.18,-50.54,-6.59,6.84,0.00,0.00,0.54,0.00,2
-1.02,0.02,-0.40,17.33,-8.12,9.40,0.11,0.13,0.24,0.00,2
-1.00,0.06,-0.54,18.92,-19.53,-2.32,0.26,0.09,0.00,0.00,2
-0.58,0.24,-0.33,-12.51,122.80,-75.01,0.00,0.00,0.00,0.00,2
-1.02,0.17,-0.12,-47.97,-10.80,-3.11,0.00,0.00,0.70,0.00,2
-1.03,0.11,-0.41,-1.04,-9.52,1.65,0.00,0.08,0.50,0.00,2
-0.98,0.05,-0.61,-5.68,-29.11,-12.70,0.20,0.29,0.00,0.00,2
-1.00,0.28,-0.55,-9.83,200.01,-69.76,0.00,0.00,0.00,0.00,2
-0.99,0.33,0.01,10.38,-27.47,13.49,0.00,0.00,0.97,0.00,2
-1.02,0.04,-0.31,4.27,-13.85,2.38,0.00,0.00,0.89,0.00,2
-0.98,0.04,-0.37,3.11,-16.48,2.20,0.07,0.25,0.40,0.00,2
-0.91,0.04,-0.65,3.30,-27.40,2.56,0.00,0.00,0.00,0.00,2
-0.95,0.21,-0.57,-85.88,220.46,-28.50,0.00,0.00,0.00,0.00,2
-1.07,0.19,-0.10,-28.69,-24.05,7.02,0.00,0.00,0.95,0.00,2
-1.11,0.09,-0.36,-55.79,-5.62,-18.19,0.00,0.00,0.78,0.00,2
-1.03,0.04,-0.43,0.43,-5.55,-1.65,0.00,0.29,0.38,0.00,2
-0.98,0.07,-0.60,18.07,-27.10,1.59,0.15,0.25,0.00,0.00,2
-0.75,-0.02,-1.08,93.02,-79.41,50.60,0.00,0.00,0.00,0.00,2
-0.64,0.06,-0.05,-80.63,13.73,-8.18,0.00,0.00,0.00,0.00,2
-1.10,0.15,-0.15,6.96,-15.87,10.25,0.00,0.00,0.89,0.00,2
-1.03,0.14,-0.39,-32.29,-1.16,-6.23,0.00,0.12,0.91,0.00,2
-0.99,0.06,-0.58,5.25,-19.35,-3.78,0.16,0.26,0.00,0.00,2
-0.98,0.14,-0.73,17.64,-86.49,25.02,0.00,0.00,0.00,0.00,2
-0.92,0.32,-0.02,5.07,-23.44,6.59,0.00,0.00,0.58,0.00,2
-1.00,0.05,-0.29,-4.03,-12.39,13.24,0.00,0.00,0.92,0.00,2
-1.01,-0.00,-0.40,14.65,-4.88,-0.24,0.10,0.22,0.54,0.00,2
-0.99,0.02,-0.52,-0.37,-12.63,-3.97,0.33,0.46,0.00,0.00,2
-0.87,0.06,-0.78,31.98,-34.55,0.92,0.00,0.00,0.00,0.00,2
-0.59,0.01,-0.81,105.77,-33.20,48.22,0.00,0.00,0.00,0.00,2
-1.06,-0.00,-0.25,-18.01,-20.02,11.05,0.00,0.00,0.80,0.00,2
-1.01,-0.01,-0.38,8.91,-5.55,-2.50,0.08,0.18,0.70,0.00,2
-0.98,0.02,-0.57,1.59,-7.32,-0.92,0.32,0.46,0.00,0.00,2
-0.88,0.13,-0.74,9.09,-30.46,-5.55,0.00,0.00,0.00,0.00,2
-1.01,0.27,-0.55,-37.41,137.94,-30.94,0.00,0.00,0.00,0.00,2
-1.07,0.11,-0.28,24.78,-25.88,14.04,0.00,0.00,1.04,0.00,2
-0.87,0.14,-0.38,58.41,-34.36,25.09,0.00,0.05,0.57,0.00,2
-0.84,-0.08,-0.80,13.67,-25.39,6.41,0.00,0.00,0.00,0.00,2
-0.79,0.53,-0.63,116.33,6.65,23.44,0.00,0.00,0.00,0.00,2
-0.99,0.38,-0.04,122.62,-33.57,48.03,0.00,0.00,0.00,0.00,2
-1.03,0.01,-0.20,3.91,-21.61,5.80,0.00,0.00,0.94,0.00,2
-0.99,0.04,-0.34,28.87,-15.75,3.91,0.11,0.00,0.50,0.00,2
-1.03,0.10,-0.67,-6.04,-27.04,-9.64,0.24,0.07,0.00,0.00,2
-1.27,0.12,-0.85,100.22,212.95,-18.98,0.00,0.00,0.00,0.00,2
-0.98,0.06,-0.04,-3.91,-20.14,13.55,0.00,0.00,0.85,0.00,2
-0.98,0.04,-0.28,12.94,-13.79,14.40,0.00,0.00,1.07,0.00,2
-1.16,0.18,-0.43,-38.64,4.03,-17.09,0.00,0.10,0.61,0.00,2
-1.07,0.05,-0.50,14.53,-11.78,5.55,0.25,0.37,0.00,0.00,2
-0.98,0.08,-0.65,4.27,-25.88,-6.23,0.00,0.00,0.00,0.00,2
-0.68,0.15,-0.51,-35.46,135.56,-70.43,0.00,0.00,0.00,0.00,2
-0.97,0.14,-0.15,13.92,-27.95,19.65,0.00,0.00,0.62,0.00,2
-1.03,0.19,-0.28,0.98,-9.83,17.64,0.00,0.00,0.71,0.00,2
-1.01,-0.02,-0.39,19.29,-7.81,-1.71,0.10,0.04,0.72,0.00,2
-0.97,0.01,-0.49,-4.58,-18.19,-0.31,0.20,0.32,0.00,0.00,2
-0.88,0.08,-0.76,9.34,-18.68,-7.63,0.00,0.00,0.00,0.00,2
-0.69,0.25,-0.83,-27.53,96.92,-24.29,0.00,0.00,0.00,0.00,2
-1.05,0.18,-0.20,15.44,-20.14,15.20,0.00,0.00,0.81,0.00,2
-1.03,0.03,-0.36,-0.06,-11.72,5.43,0.00,0.09,0.55,0.00,2
-0.99,0.02,-0.48,11.54,-10.56,6.77,0.18,0.31,0.00,0.00,2
-0.97,-0.01,-0.56,19.65,-26.12,4.64,0.10,0.00,0.00,0.00,2
