accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
0.96,-0.06,-0.24,2.81,0.06,-0.55,0.00,0.00,0.00,0.00,Normal
0.97,-0.05,-0.25,3.11,0.31,-0.67,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,2.99,0.00,-0.61,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.24,3.11,-0.12,-0.85,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.24,2.81,-0.06,-0.55,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,2.99,0.00,-0.61,0.00,0.00,0.00,0.00,Normal
0.97,-0.06,-0.25,3.05,-0.31,-0.55,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,2.99,0.24,-0.37,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,2.81,0.00,-0.49,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,2.87,0.00,-0.73,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,3.11,0.00,-0.73,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.24,2.93,-0.31,-0.79,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,2.81,-0.06,-0.85,0.00,0.00,0.00,0.00,Normal
0.95,-0.09,-0.25,3.30,-0.73,-0.18,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,3.05,0.92,-0.55,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,3.30,0.06,-0.49,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,2.87,0.00,-0.55,0.00,0.00,0.00,0.00,Normal
0.97,-0.06,-0.25,3.05,0.12,-0.37,0.00,0.00,0.00,0.00,Normal
0.97,-0.06,-0.24,3.05,0.00,-0.49,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,3.05,0.37,-0.37,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,3.05,0.00,-0.43,0.00,0.00,0.00,0.00,Normal
0.97,-0.06,-0.25,3.05,-0.18,-0.55,0.00,0.00,0.00,0.00,Normal
0.96,-0.05,-0.25,2.93,0.00,-0.43,0.00,0.00,0.00,0.00,Normal
0.96,-0.06,-0.25,2.87,-0.06,-0.31,0.00,0.00,0.00,0.00,Normal
